9.913111743060817327e-01 8.688825693918367926e-03
9.954804122444721459e-01 4.519587755527810710e-03
9.756287581354831095e-01 2.437124186451690780e-02
9.980865935553829837e-01 1.913406444617010618e-03
9.904002281742124714e-01 9.599771825787487001e-03
9.691989069545964286e-01 3.080109304540354018e-02
9.484520661384373552e-01 5.154793386156265173e-02
9.884722348954065874e-01 1.152776510459344560e-02
9.961723976537684155e-01 3.827602346231639540e-03
9.923823028468836682e-01 7.617697153116349991e-03
9.655975378105702278e-01 3.440246218942980688e-02
9.903661816806660356e-01 9.633818319333952232e-03
9.674431117263906366e-01 3.255688827360940507e-02
9.812268653333385826e-01 1.877313466666146596e-02
9.848181129974179493e-01 1.518188700258210622e-02
9.987240915272620478e-01 1.275908472737985119e-03
9.846177433977862936e-01 1.538225660221371506e-02
9.610685434853194486e-01 3.893145651468062768e-02
9.750625663696123047e-01 2.493743363038776473e-02
9.844689913060319375e-01 1.553100869396799658e-02
9.873129353218256243e-01 1.268706467817438434e-02
