"SBS7d"	"SBS10b"	"SBS13"	"SBS17b"	"SBS28"
0.16697503477566	0.194274373959195	0.204827678813618	0.231610794390862	0.202312118060664
0.221654651109398	0.153956663331895	0.231594462409626	0.222553641797817	0.170240581351264
0.222633384818673	0.164915500136649	0.201316870613661	0.193489113584837	0.217645130846179
0.236062400915615	0.141347126411008	0.21938421810299	0.217788275444073	0.185417979126314
0.187293143093733	0.197269379751563	0.20665182121227	0.203880434529635	0.2049052214128
0.199445888762882	0.192178079309758	0.214114999849839	0.242518725984493	0.151742306093028
0.174398444527459	0.211543000408374	0.220894405638805	0.213081619751895	0.180082529673466
0.169801480373999	0.182967361980661	0.234275528404879	0.190880647272879	0.222074981967582
0.191215017974406	0.236210225597761	0.189005129283113	0.234791636095366	0.148777991049354
0.225843946799635	0.170837960820728	0.164894196656251	0.161940714265099	0.276483181458287
0.228665125401956	0.214086126711995	0.196264788105568	0.176898870343483	0.184085089436998
0.241334877417469	0.203732621151498	0.196782643721359	0.147747457054581	0.210402400655094
0.190626647445732	0.1880548559751	0.215660024730261	0.197053743455648	0.20860472839326
0.225863199155556	0.202390115867191	0.156415140207722	0.195091398148883	0.220240146620648
0.160358855229781	0.185790884255811	0.246991341471319	0.222821093870664	0.184037825172425
0.16665625031635	0.259648131534228	0.181417313529018	0.203155291179224	0.18912301344118
0.208690058112536	0.168931575826262	0.209999642725034	0.218934256873059	0.193444466463109
0.221325315416737	0.170793977960164	0.207288667165635	0.163482208140835	0.237109831316628
0.204323188809102	0.201468352279602	0.173454305606842	0.212537731828796	0.208216421475658
0.190530105225398	0.226740167000488	0.169782189954482	0.179487600547535	0.233459937272097
0.192011702080141	0.267842964977446	0.16998626923583	0.187097071221379	0.183061992485204
0.172779081212893	0.240290998401453	0.1433610538326	0.227542200546616	0.216026666006439
0.197364024250421	0.266466815931785	0.210146294838915	0.186127155736413	0.139895709242467
0.235846751371187	0.198289938471139	0.16830929210125	0.150800446574216	0.246753571482208
0.2643987781589	0.169240996946528	0.204379862531355	0.202519355208047	0.15946100715517
0.195784792468594	0.24390906793895	0.184408588911399	0.214110334517784	0.161787216163273
0.256033813717859	0.154433363042316	0.19034362338095	0.212348124886674	0.186841074972201
0.217125015081839	0.226996791591941	0.167592016015658	0.220157844022859	0.168128333287703
0.205889929991318	0.154494811340261	0.214953518014232	0.211830565799886	0.212831174854302
0.231271916129035	0.18442592411578	0.239636380001317	0.162098761790652	0.182567017963216
0.184151668197205	0.205979989914409	0.197250935101597	0.166147901598107	0.246469505188681
0.141224263699724	0.233768444096909	0.18003074246818	0.19974087334855	0.245235676386638
0.208421861628189	0.250983268987401	0.186096414397382	0.215819006468616	0.138679448518412
0.210671380008795	0.194731200618665	0.16303229303647	0.173143524206431	0.25842160212964
0.229289985579662	0.19857333031097	0.180276645174193	0.189482313252171	0.202377725683004
0.185926154374912	0.245155875787018	0.168138712451841	0.272309848115039	0.128469409271191
0.2565953188372	0.128995571212851	0.19854575705124	0.210219594537971	0.205643758360738
0.220223196675581	0.188923341824569	0.164759628108973	0.253186370905214	0.172907462485662
0.2228365142789	0.188016751483591	0.17649169214498	0.193010312178509	0.219644729914019
0.209907193246323	0.205825159893583	0.223787074179427	0.156460014388152	0.204020558292515
0.201879460358423	0.179439948777427	0.220603969359131	0.175499144632215	0.222577476872804
0.233185690394598	0.179654283437636	0.17257569751538	0.225525506646403	0.189058822005983
0.208287506043343	0.219089623796145	0.194254401331234	0.207446858242398	0.17092161058688
0.251696694913026	0.11679130830102	0.203438388514969	0.19021640991553	0.237857198355455
0.209619678885157	0.233021549724267	0.204139118665746	0.192833570302333	0.160386082422497
0.183326250472045	0.20070813106638	0.238355423823923	0.230188637984409	0.147421556653243
0.235851957366543	0.257897047523773	0.19719520867541	0.192477003549091	0.116578782885183
0.210574047179111	0.235512150145175	0.221897627241934	0.132827866240946	0.199188309192835
0.216716737413525	0.161462883031374	0.210059626318813	0.170473945817049	0.24128680741924
0.16971650486124	0.247399688715822	0.19095225913418	0.246191935083367	0.145739612205391
0.194946000316796	0.165742233983702	0.215776764608526	0.186006850371237	0.23752815071974
0.195056315466159	0.166098200910603	0.205986811543528	0.231220906233461	0.20163776584625
0.174216320634777	0.229272150439461	0.166294118183543	0.197409084524835	0.232808326217385
0.222391230786432	0.198739813382221	0.190308448469218	0.179951044905773	0.208609462456357
0.175783419758071	0.146966022951573	0.196998823495251	0.215050735048194	0.265200998746911
0.238328191577692	0.156504251641996	0.134588561042107	0.220906000653071	0.249672995085133
0.180128236995256	0.187991616462882	0.192055995611153	0.202005558848221	0.237818592082489
0.234988588516234	0.228987918340224	0.180626029831609	0.193349094275419	0.162048369036514
0.184922324243216	0.180125351648631	0.217953405509748	0.213184481039007	0.203814437559398
0.141410399932596	0.249535869373571	0.217233858865472	0.171870441367045	0.219949430461316
0.152420041450567	0.201837584765503	0.197590960492225	0.240186043714279	0.207965369577425
0.220469934448709	0.247305333364846	0.170133300546799	0.157615649912168	0.204475781727478
0.216490838041556	0.188092481610187	0.208031145905209	0.242105902861092	0.145279631581956
0.171899407477414	0.205077093578557	0.208574564509988	0.188299328761343	0.226149605672697
0.174880103962886	0.205290360605939	0.196620161784387	0.197599961232556	0.225609412414232
0.190444187433091	0.254258497929947	0.229006308322788	0.187165716144085	0.139125290170089
0.257130455640423	0.176925254716967	0.193026390865456	0.184376708321498	0.188541190455656
0.231791077982536	0.165885190968173	0.186736368327968	0.179005834823825	0.236581527897499
0.178685774975912	0.186634281245443	0.193893775070207	0.201883683156717	0.238902485551721
0.248870884052928	0.206018000458216	0.184337911229742	0.226446669841452	0.134326534417662
0.22153514198085	0.19533684213836	0.206308753931254	0.171350286108365	0.205468975841171
0.208098268569025	0.196420909320381	0.165777280335651	0.189506632862536	0.240196908912407
0.181598003636433	0.187766781877074	0.228056579012658	0.232511164958397	0.170067470515438
0.233312082710474	0.179152883162872	0.204724823718449	0.188262567411761	0.194547642996444
0.197049416170476	0.222895432657365	0.204266725632429	0.23610165933689	0.13968676620284
0.155415475962557	0.242003972023805	0.223831634032037	0.177036759172363	0.201712158809238
0.203862273318796	0.211213392210561	0.181077128572498	0.223855877446878	0.179991328451267
0.216929715655744	0.163984834382314	0.2120866403514	0.220283071016792	0.18671573859375
0.189426462971133	0.180865950322873	0.241510729091624	0.167143976805471	0.221052880808898
0.235435753088338	0.201524935756117	0.188349161909263	0.177174756340705	0.197515392905577
0.200940901162781	0.166662625398094	0.247954791465058	0.184736445190607	0.199705236783461
0.221718571357477	0.170677914136602	0.175139396437408	0.194233672117499	0.238230445951013
0.211881615288213	0.175135939362383	0.137286751939179	0.220621623291183	0.255074070119042
0.210748594412975	0.181258862075873	0.180051174815803	0.2254971448929	0.202444223802449
0.198594681190281	0.185912378199003	0.181715689231917	0.201076292293897	0.232700959084902
0.165359301388333	0.201454490030378	0.17335908676792	0.237096256787489	0.222730865025881
0.204821168467271	0.209298945640835	0.191764435992931	0.194071541896831	0.200043908002132
0.231133372472402	0.159797202286422	0.223269416555244	0.245753192644202	0.140046816041729
0.210281818038152	0.204134938207675	0.201509131647002	0.178630245972637	0.205443866134534
0.194580953480365	0.196594279258621	0.178999334294863	0.207019225186852	0.222806207779299
0.143959235092786	0.233213589658267	0.183039648923519	0.235711259329307	0.204076266996121
0.240442556921347	0.216819026017762	0.146447813645588	0.206013831170236	0.190276772245067
0.166343856247412	0.251927910109001	0.203331001050582	0.199493102170064	0.17890413042294
0.193204979164923	0.135564687848241	0.215993124879329	0.201610929504677	0.253626278602829
0.225670403558312	0.229877189615911	0.207791612962701	0.173575479416366	0.16308531444671
0.167650142319973	0.218439744479026	0.206314866616569	0.199941518896066	0.207653727688367
0.181773270024954	0.197326028657416	0.209090911994334	0.200477051240549	0.211332738082747
0.18435631382888	0.179915249930353	0.215476921617346	0.166802831101446	0.253448683521975
0.165235351930754	0.184931109244223	0.237024319124612	0.197198647513378	0.215610572187033
0.162475114665414	0.250921887150995	0.186418692535476	0.225042081233449	0.175142224414667
