"SBS7d"	"SBS10b"	"SBS13"	"SBS17b"	"SBS28"
0.163365390455879	0.206833232889889	0.194385738855542	0.213299687514134	0.222115950284556
0.220233651764805	0.161951179021789	0.20397134063373	0.240388688040211	0.173455140539466
0.174871145658681	0.211389933250233	0.212615780463539	0.224659649818968	0.176463490808579
0.205759117508042	0.213053781097567	0.186260639296519	0.197223407093609	0.197703055004264
0.224446840873285	0.196732585332761	0.202799938488451	0.194522383264582	0.181498252040921
0.206171029622588	0.186818419034613	0.209296795458502	0.193535367712875	0.204178388171421
0.181764200181664	0.217406912717215	0.192525340675856	0.221642863964103	0.186660682461162
0.208395689263415	0.186171700557663	0.209063016936683	0.201525702494607	0.194843890747632
0.225346703850315	0.171075613998584	0.200457832598497	0.195279902395996	0.207839947156609
0.165458961774756	0.168404048563623	0.22268414805665	0.197333937088448	0.246118904516523
0.191636370593327	0.159081847720139	0.203853806803965	0.259578369458327	0.185849605424241
0.204176188587394	0.181165376971593	0.210992220182088	0.177025547909727	0.226640666349198
0.19927781613283	0.211069388110173	0.195751712708708	0.226842386267192	0.167058696781097
0.220287248282059	0.200616726978211	0.198745766627654	0.18952680059465	0.190823457517426
0.183219555157358	0.204848112918246	0.21178019835975	0.20029022685781	0.199861906706836
0.205734847924971	0.199728141541713	0.226443577621869	0.159546700877575	0.208546732033873
0.221125191633295	0.189624468231247	0.214907238300102	0.212691270547307	0.16165183128805
0.219188827573	0.20631649224609	0.200314377612689	0.188418634938816	0.185761667629405
0.20606313876643	0.243167851214216	0.18855219123827	0.199817574591284	0.162399244189801
0.198423216240393	0.200626130804181	0.210773570059852	0.233484015795692	0.156693067099882
0.155619940449151	0.194025068724248	0.217449697329602	0.263056267806644	0.169849025690354
0.200470046296197	0.203166642134926	0.207552550025268	0.205393724044346	0.183417037499264
0.162807904522928	0.225853822824826	0.188239837459917	0.270662146683894	0.152436288508435
0.243546851265549	0.178680436837732	0.19840759234292	0.15113714311628	0.228227976437518
0.197791730246703	0.203700431421414	0.198439866241692	0.159715277704345	0.240352694385846
0.219938119451911	0.182071769076546	0.205045679769065	0.246896988991045	0.146047442711434
0.210085165154501	0.214819117134552	0.194402003165741	0.202547282342127	0.178146432203079
0.199660273767042	0.20041216748326	0.225375732598106	0.171590450840347	0.202961375311246
0.20397873517837	0.204817301954204	0.158028010543482	0.216377888132793	0.216798064191151
0.180985067607007	0.2420902881163	0.176744084384755	0.160234221103084	0.239946338788855
0.232587042142744	0.185275482580646	0.175502038824221	0.212855109058658	0.193780327393731
0.190154729645877	0.182805494634748	0.181507156018136	0.248496889908027	0.197035729793211
0.216493972910302	0.219550889683162	0.185012252373688	0.200789312136169	0.17815357289668
0.184479350685953	0.186775728540285	0.212023217851257	0.209461893438113	0.207259809484393
0.211278291825144	0.186918556143764	0.219051363182804	0.181867324829008	0.20088446401928
0.180117648466757	0.220564690395365	0.188267949214761	0.166851464441792	0.244198247481325
0.204238668302646	0.160663575029159	0.197151878432705	0.215524808136124	0.222421070099365
0.215294890437813	0.18414503528728	0.212870617584121	0.193448545909874	0.194240910780911
0.228053199491535	0.189006644409186	0.200574369929069	0.165348937325788	0.217016848844423
0.204906266150133	0.160003722327763	0.229638624514786	0.177293831736601	0.228157555270717
0.230710637847644	0.172319225785588	0.215789972699539	0.205987244424544	0.175192919242686
0.192220263641091	0.185518729054495	0.201093036288467	0.231866387630998	0.189301583384949
0.176546460895317	0.239815587248465	0.189846834099449	0.178206288750697	0.215584829006073
0.191289557950623	0.234207152596396	0.200187772781279	0.192824836990419	0.181490679681283
0.212218666025173	0.191370278726689	0.205167809140868	0.171643510965638	0.219599735141631
0.191922442615998	0.203610671207354	0.207022510579266	0.188320816598738	0.209123558998644
0.205007066432412	0.178823551083828	0.199350142632655	0.183229872786832	0.233589367064273
0.209649094861557	0.187447862153943	0.202169355116503	0.195539547322974	0.205194140545023
0.185594122709953	0.165599935818619	0.226659998979785	0.180408680117662	0.241737262373981
0.185383668963791	0.207400996118255	0.207548869768107	0.241844552008898	0.157821913140948
0.202079234022673	0.200001609770425	0.202783467737815	0.201326961509493	0.193808726959594
0.20450283587729	0.204901447288519	0.193373957770678	0.182572715333623	0.21464904372989
0.212492514561781	0.211237773246291	0.166262006829881	0.233321103879347	0.1766866014827
0.187114809942726	0.211197116516615	0.18180245810619	0.164521678578929	0.25536393685554
0.19468929460743	0.205557395974321	0.217778179278973	0.205521537598783	0.176453592540493
0.173082358026848	0.253477776213418	0.16961584773956	0.181646777983043	0.22217724003713
0.196492646730587	0.205856614600315	0.189701365815491	0.187260166857484	0.220689205996123
0.238201652048681	0.180824858007627	0.213843936776198	0.215400128218576	0.151729424948919
0.212505598025994	0.172243280481879	0.194155790731521	0.195129188205885	0.225966142554721
0.252561806048299	0.191182782200262	0.183268694888061	0.217838506154863	0.155148210708516
0.188793697594789	0.200347154848459	0.213320215667425	0.185593615996783	0.211945315892544
0.185501667572186	0.184697131924444	0.188115100355452	0.195670351601516	0.246015748546402
0.153629366495333	0.236345176791733	0.208155121223213	0.170827024893627	0.231043310596094
0.199643053452328	0.188534451920234	0.20871897693771	0.236558859036237	0.166544658653491
0.228175313017494	0.21907507726396	0.183548563613579	0.186851928942214	0.182349117162753
0.180578852900572	0.230003050696104	0.202554958435347	0.195918959870257	0.190944178097721
0.230412798712866	0.185626896252449	0.163551422449648	0.213041865492594	0.207367017092443
0.24955368114945	0.187980791027366	0.209087604170228	0.198699455393106	0.154678468259851
0.203865406665655	0.194977076108319	0.18487725750019	0.203984195127094	0.212296064598742
0.205071611127426	0.185280155270599	0.204283611234718	0.216232743398464	0.189131878968793
0.191326328186759	0.206151051274559	0.212856884889995	0.184477697972562	0.205188037676125
0.182084667826332	0.224939217579875	0.176350332675131	0.217763907332621	0.198861874586039
0.22092180365475	0.1961440905322	0.173423910843799	0.175891198968706	0.233618996000545
0.193951759359362	0.206027356361831	0.175560454281924	0.222931297243505	0.201529132753379
0.179157860275676	0.213692912783309	0.18896342578532	0.233232265754156	0.184953535401538
0.196469392114696	0.197350786066588	0.211243262763593	0.218450582369712	0.176485976685411
0.204532726575036	0.210125863703357	0.190206570885073	0.19901703950226	0.196117799334274
0.179331687319712	0.216931287429471	0.192004047417286	0.210703335553124	0.201029642280407
0.200323119273385	0.17854835350722	0.217943302480028	0.231330677958779	0.171854546780588
0.184238896530793	0.2074868724988	0.179051121653054	0.215295934137751	0.213927175179601
0.217882157100179	0.182546940381001	0.206949140157948	0.187356497305582	0.20526526505529
0.235820972200127	0.16694419434373	0.202299110736994	0.181489600472944	0.213446122246205
0.183385879852463	0.191515760003454	0.192007114109108	0.219426323457238	0.213664922577737
0.197487899917888	0.186957986388192	0.205480332471535	0.173368216669745	0.236705564552639
0.1751633825001	0.205469631441879	0.217600549230762	0.184573671691929	0.21719276513533
0.186580204434099	0.22618348020149	0.199991723607516	0.228238757595693	0.159005834161203
0.228022414431217	0.185786446631562	0.208295562184618	0.21376684942231	0.164128727330293
0.206530545481546	0.187732404212145	0.189919717148343	0.225348057932568	0.190469275225398
0.202491610332885	0.191661655888516	0.208813948677219	0.229123851247672	0.167908933853708
0.220555552004995	0.197344420513902	0.229507353738339	0.17505830910909	0.177534364633675
0.235757614725631	0.182055664853892	0.174740643078778	0.192818824416898	0.2146272529248
0.225724586150685	0.171603262340736	0.212465357883432	0.22465433147538	0.165552462149768
0.209418920044313	0.197739099014372	0.208602818606761	0.188843862220434	0.19539530011412
0.218961451949489	0.184152396408879	0.180373179862017	0.211429316912592	0.205083654867023
0.213629919542157	0.201172247879128	0.177397350730276	0.200534643565837	0.207265838282602
0.163252455141925	0.210332154727668	0.2124538815401	0.203547708771813	0.210413799818494
0.179701803867945	0.179553689156306	0.203055753608315	0.208583170085768	0.229105583281666
0.210096013548229	0.194437730270372	0.227311934145019	0.15829842520339	0.20985589683299
0.201179315748013	0.222764108017925	0.216539454102204	0.1949880777775	0.164529044354358
0.205203701311716	0.19272457070774	0.166568351496714	0.220365459449008	0.215137917034823
