3.896523537476016125e-02 9.610347646252398457e-01
3.086674155585708568e-02 9.691332584441429976e-01
1.355490452842315506e-03 9.986445095471576661e-01
1.057105234145155059e-01 8.942894765854844108e-01
2.092640167619636282e-01 7.907359832380363995e-01
5.370729663287685494e-03 9.946292703367123345e-01
9.858462195615194101e-01 1.415378043848064364e-02
9.354341664780571044e-04 9.990645658335219892e-01
7.389139638300745716e-02 9.261086036169925428e-01
9.495303865428439058e-03 9.905046961345714829e-01
9.815795882844962073e-01 1.842041171550372683e-02
9.861829796396806014e-01 1.381702036031944893e-02
6.625099144196188372e-04 9.993374900855803711e-01
3.025265376639179118e-03 9.969747346233607255e-01
1.091017354733730960e-02 9.890898264526627459e-01
8.847095504177861919e-03 9.911529044958220513e-01
1.191375927639726773e-01 8.808624072360272672e-01
3.149056450023936943e-02 9.685094354997605404e-01
9.679487964126127775e-01 3.205120358738730579e-02
6.201631096441881374e-02 9.379836890355812695e-01
9.671379404232542665e-02 9.032862059576745040e-01
