 	Denovo A	Denovo B	Denovo C	Denovo D
SBS1	0.009345505056564729	0.13517186161576356	0.16336851532288788	0.16242828781185803
SBS2	0.008741054664633818	0.29007421655800014	0.29344876566285105	0.004350607234768544
SBS3	0.2646963764819166	0.7416481851523702	0.641906254665103	0.35975487160767616
SBS4	0.16795516205991412	0.45451547869865805	0.3456233784515731	0.2424757729044229
SBS5	0.20972490708347657	0.6972862438364701	0.6799313737044733	0.2501716320106666
SBS6	0.018317826400018	0.28654532069174243	0.32141536992618935	0.195098070889834
SBS7a	0.012888366264529938	0.27349528082370544	0.4967418354765071	0.006010435425114036
SBS7b	0.026885624479138337	0.2549531521037599	0.5447492331163208	0.009375041182918542
SBS7c	0.09891086863349896	0.25757871361177376	0.21022893602699178	0.03026414828306323
SBS7d	0.046744059550380745	0.16787843509559974	0.20080256131530727	0.021136744067267954
SBS8	0.15413507181199815	0.4935633985591098	0.3732428863528874	0.2348661863268
SBS9	0.30027299105908223	0.4803065768740824	0.4860832893614273	0.19268576347041955
SBS10a	0.010713503400374136	0.0634977296197905	0.052031384489018895	0.020505854037422222
SBS10b	0.030209570952040465	0.12683334672548296	0.2793535329487514	0.026526881822703574
SBS11	0.015370333096778932	0.21592734400099012	0.4285878280085579	0.016165925096817912
SBS12	0.1140727371778747	0.3478616260649119	0.33503274755935797	0.12153347672736536
SBS13	0.0199434792744273	0.13491668239733734	0.13355080366348293	0.11704127615751203
SBS14	0.039776796521170166	0.22267270010826523	0.15756642488311645	0.12301839221668409
SBS15	0.019637537032308416	0.2113474031018281	0.2864647672627795	0.25038277768928263
SBS16	0.08106888167416892	0.2549123318607599	0.2276793821915466	0.07249657596752057
SBS17a	0.03881331925072129	0.2021644018346902	0.17880902604244153	0.023241225206710903
SBS17b	0.07902659588095062	0.11034413707274748	0.07974923145957313	0.010656320383863216
SBS18	0.0828250334931584	0.3634136791534297	0.24106316273170048	0.15505045806118356
SBS19	0.027789825679041202	0.31994473638596377	0.3946050352474634	0.031343754317717964
SBS20	0.054237551915462756	0.3451348469672907	0.2270475957485809	0.1010141455375001
SBS21	0.07219143334050715	0.23842003379279708	0.27813612217988015	0.16629315545024026
SBS22	0.22815429904292173	0.21530500657405716	0.2558821593011995	0.033691945266661194
SBS23	0.017652689415700418	0.2890892295081007	0.4001453351498261	0.027661180533680718
SBS24	0.11158710638141267	0.43892943159923825	0.4994880793481704	0.2918729804120488
SBS25	0.2330809609158273	0.5915762800962799	0.5344467318183205	0.18798826086642517
SBS26	0.13374732676325374	0.3570751051429355	0.3605531600662295	0.13466537608725537
SBS27	0.1241668176425682	0.13232351222027727	0.2431341736221786	0.03941678778903912
SBS28	0.15755018952704836	0.09556636009606612	0.1360157981706711	0.023829692296195693
SBS29	0.10640353343280662	0.4016805962076515	0.3430069072304166	0.2924016775930667
SBS30	0.023554862443368796	0.45866026041286	0.5797586996833733	0.0357638253223278
SBS31	0.08549244262358591	0.3961004043958323	0.48405806680444385	0.10068130505964668
SBS32	0.04127660217783946	0.355008929945853	0.38108080331608885	0.09291705436815556
SBS33	0.11447492288279215	0.21018532908241483	0.22228009902814327	0.05474053817193014
SBS34	0.0591163967759627	0.17174123262294483	0.22088821285301308	0.02705741141817164
SBS35	0.1458843038858615	0.43049628481090374	0.4549425411710841	0.2306428920553616
SBS36	0.05138783540156022	0.24304007163399555	0.1590947075468302	0.10027992949685627
SBS37	0.24016424845239293	0.4294432715137455	0.42258382240813663	0.19631658854208367
SBS38	0.03987191178449134	0.2119678800179392	0.09174228224102032	0.07640869285837515
SBS39	0.25391498987622274	0.6331705026349687	0.4981148631259701	0.45523807748014655
SBS40	0.2433544084281145	0.7239604203779173	0.6617205426002211	0.2699510465966273
SBS41	0.19357890033715008	0.37534972581477044	0.3991252783958774	0.11565043545451914
SBS42	0.06924341214604846	0.37775175744833134	0.4121215390600417	0.10361475010536636
SBS43	0.2525963713405972	0.24772708225784168	0.2034773220175563	0.13609217154784936
SBS44	0.06809739888124366	0.4591557885989297	0.3761889018740434	0.16206341135407998
SBS45	0.06093813334102527	0.22746917014259593	0.08935512260723877	0.09799310253728721
SBS46	0.11557459119257418	0.45762023066910706	0.43573910140463146	0.133186489698223
SBS47	0.10793859044129106	0.2495257156065923	0.31004850748443213	0.0763101798966005
SBS48	0.3713998442590577	0.12324682926713881	0.12656706777285398	0.20511671335859805
SBS49	0.1016108096706646	0.13307343991304932	0.08076184035018208	0.21939255871987284
SBS50	0.0731501168235249	0.3250933112898604	0.37968272914437307	0.26306983305151255
SBS51	0.12532142668833146	0.3101150290018775	0.27995067206696855	0.08954321531421727
SBS52	0.1216133734639605	0.1272940116974315	0.09586531594931924	0.07979213071144198
SBS53	0.09849582397994161	0.2681472319114948	0.16314082311187672	0.1946679193539642
SBS54	0.12606784614683675	0.2914706979976537	0.238780475582828	0.08244270733244186
SBS55	0.19330261100368684	0.19143203692958433	0.21726223304332104	0.03305234308313143
SBS56	0.033089708228460024	0.11225316365548954	0.08749857679447448	0.04059719316978849
SBS57	0.1340997313624237	0.35744351994401957	0.32854580127879696	0.07542232000780558
SBS58	0.08548985515707308	0.36486138757003794	0.3767935292652088	0.08818377598479643
SBS59	0.01797548279534944	0.14909739082660745	0.1535469139068909	0.13310770738260347
SBS60	0.08816968682504533	0.06016993538308191	0.10218833805540306	0.02381436308066953
SBS84	0.04067194705406396	0.3756885129295616	0.3894914137415344	0.16176934471986926
SBS85	0.13773677866151868	0.32715832222538865	0.3476858112486588	0.0920093385412506
