 	Denovo A	Denovo B	Denovo C	Denovo D
SBS1	0.020755411246360378	0.020798196603342256	0.2364821145633964	0.08262237677070194
SBS2	0.00297695102769302	0.002968640126751798	0.0974071742180328	0.12336509098649528
SBS3	0.25540875395518015	0.25714717979126167	0.6475797235786931	0.7079418884511317
SBS4	0.05751686526743405	0.05777243273214494	0.2785444936897752	0.4611734771042353
SBS5	0.315523240784251	0.3170862831375365	0.6528885613653558	0.5949742419532499
SBS6	0.1836602783612804	0.18367767587293637	0.3796619753822952	0.27346786325373307
SBS7a	0.049313554127485615	0.049250097652161484	0.22197671093488824	0.18219630603932968
SBS7b	0.13161889778397984	0.13157294654167961	0.3100895305864054	0.20231077404317777
SBS7c	0.24048367688828898	0.244585033024324	0.21719250805720203	0.19660614891850703
SBS7d	0.20721104586044226	0.21032640859102236	0.1889234558258579	0.1525757034140225
SBS8	0.11018188865690981	0.11112241616599894	0.3581415173122068	0.5059207053224081
SBS9	0.16969167117812478	0.17203230969742755	0.5531213293502539	0.465126003797412
SBS10a	0.026153925958986246	0.02612181872915087	0.04920768545368692	0.04333525881704803
SBS10b	0.03330192586529512	0.03340461847707543	0.1564395908621884	0.22170709093531227
SBS11	0.5694056915497535	0.5681372179011097	0.254228261251471	0.24802074753042314
SBS12	0.18298117172977346	0.18644336581887822	0.3993584515537063	0.29509221850159006
SBS13	0.009400563528494166	0.009521182558874242	0.1480066403906677	0.2585150037523516
SBS14	0.0635206457602161	0.06355488702039724	0.15873524845986808	0.26914246757176796
SBS15	0.1238788203522746	0.12415963740282576	0.3390019314997996	0.2632666006125397
SBS16	0.06422623852890563	0.0648954468290237	0.24658719307726784	0.21654580669208157
SBS17a	0.10882942435847132	0.10960872706553892	0.22646993817063388	0.12943306204331884
SBS17b	0.014206992936164453	0.014455342382520331	0.09890945610284174	0.17966019863441973
SBS18	0.06982849489424714	0.07011415589893388	0.20708683083822876	0.27775177016579056
SBS19	0.1078660774301009	0.1076517038070538	0.27774846282240295	0.21461131997344274
SBS20	0.12862600963449666	0.1292157032350183	0.2446306215345393	0.38714952297067895
SBS21	0.14597225074866715	0.14842685668259148	0.3368985467601713	0.2577710215944936
SBS22	0.029131387662094776	0.029581071563490657	0.318105992433094	0.343703149373742
SBS23	0.35844396404680645	0.3580195486678588	0.30370908411390185	0.2794161945784511
SBS24	0.13749666184706688	0.13779013014918473	0.25348857007492953	0.4073884461815911
SBS25	0.20005184843796875	0.20168224678598135	0.5721415120176359	0.6362720314164022
SBS26	0.16136366150830828	0.16420219191934515	0.4463259372503876	0.3142766746577854
SBS27	0.03625101682726617	0.03636226795162856	0.2676017785349667	0.23585515940502377
SBS28	0.019402277527657108	0.019731163772742644	0.16827288232586235	0.18343652248389242
SBS29	0.04667997943499136	0.04686960968989817	0.2086674978344597	0.3157499709294377
SBS30	0.3642660564099043	0.3636937642444211	0.39163881759510366	0.29496929651316606
SBS31	0.0906095987632829	0.09110353375922375	0.36624263696182435	0.31172302701090704
SBS32	0.6616443561370685	0.6598431759457088	0.30111649636995064	0.28975106201895073
SBS33	0.045473180774615485	0.046118959040891694	0.26963136042459057	0.18543780587120973
SBS34	0.030553091857338233	0.03089913969642799	0.278936779630506	0.2152859969487716
SBS35	0.059109225755314854	0.05940098898367374	0.35635029912109295	0.46951815044870027
SBS36	0.04656343349984948	0.04672757519313586	0.12819514555293465	0.2056259012066476
SBS37	0.19912448723787313	0.20279204065499323	0.5130791204936422	0.3534583337032633
SBS38	0.0157541636480375	0.01586147405090821	0.07772287030374003	0.20164534195388395
SBS39	0.11701793788668113	0.11799018158645458	0.5587655445783638	0.5949131502252974
SBS40	0.2481219106885334	0.24946798483589305	0.6022108082149543	0.641693094789418
SBS41	0.18698207327103789	0.1902702332525289	0.4555628670905949	0.3972863906243107
SBS42	0.3988615700522793	0.39886198904631653	0.3432328471127828	0.456451742820861
SBS43	0.04566818356760771	0.04752586490789967	0.25675450672975586	0.3470089932985845
SBS44	0.2790157288990085	0.2803929714243809	0.4542417190386927	0.4738713169426578
SBS45	0.012814862365003066	0.012891176408817429	0.08041676147447707	0.27064939039359825
SBS46	0.19064722180910043	0.19271169422418932	0.4727716264486168	0.34902832730743527
SBS47	0.04307517354806811	0.04385474089705488	0.29355244770461075	0.32226484615146334
SBS48	0.0052603136995404975	0.005305823426718037	0.16484677048655483	0.15293524724010343
SBS49	0.003177800451037216	0.0032015768937171396	0.09019213566945261	0.19980807276053358
SBS50	0.04395815243471213	0.044566040069726975	0.27972274327187885	0.26719735897233243
SBS51	0.07958044120685259	0.08105391894715619	0.30134992096672275	0.36705323661809586
SBS52	0.03442794899666102	0.03469278270117104	0.10082695933206509	0.1422935336697262
SBS53	0.02869688403408155	0.028956996177936012	0.1352115208036968	0.21384439849741255
SBS54	0.05649219014210394	0.05715519580816819	0.2876598207600771	0.2539344722089748
SBS55	0.04231899977735787	0.04440453221454088	0.2576872222789157	0.3072289877815384
SBS56	0.02884015427673914	0.028869405653342728	0.0925961113722078	0.1044526297725985
SBS57	0.23798104109131069	0.24255944941526153	0.3413093218916585	0.2617987419383532
SBS58	0.10470267508535114	0.10602569409703366	0.31711487183481224	0.28963175837395094
SBS59	0.014626024049532504	0.01471472056375056	0.07854280309315609	0.10628410088794582
SBS60	0.036414915644661594	0.03836017972920036	0.12815027642572563	0.18521858381022271
SBS84	0.3239294174250479	0.3236898298638793	0.38045973843323444	0.3853914948339696
SBS85	0.17513160199697841	0.17890172082879485	0.39411612264191054	0.32808914497139463
