1.111112613585709952e-01 1.111109666644779503e-01 1.111110709096270049e-01 1.111111522872345186e-01 1.111112264318981635e-01 1.111112713990018708e-01 1.111109723097700452e-01 1.111109248554077444e-01 1.111111537840117347e-01
1.111112501075525172e-01 1.111109570563945520e-01 1.111110612115778495e-01 1.111111687281349653e-01 1.111112199607395129e-01 1.111112941513969499e-01 1.111109762504445264e-01 1.111109150287190456e-01 1.111111575050401507e-01
1.111112431250543264e-01 1.111109431197940256e-01 1.111110562612357688e-01 1.111111588344691481e-01 1.111112190014477419e-01 1.111112760425837231e-01 1.111109698050286032e-01 1.111109411147956916e-01 1.111111926955910129e-01
1.111112669237506595e-01 1.111109503702610857e-01 1.111110707178618179e-01 1.111111339662506081e-01 1.111112293463865225e-01 1.111112622173937720e-01 1.111109657167524967e-01 1.111109347814919074e-01 1.111111859598510332e-01
1.111112448491026194e-01 1.111109580742424136e-01 1.111110805034011967e-01 1.111111356105566467e-01 1.111112273628023367e-01 1.111112827618533916e-01 1.111109591827092458e-01 1.111109441463117020e-01 1.111111675090204337e-01
1.111112281061577833e-01 1.111109527340616160e-01 1.111110617975526182e-01 1.111111492644744764e-01 1.111112409936863554e-01 1.111112842557012148e-01 1.111109715889971039e-01 1.111109116747745346e-01 1.111111995845943251e-01
1.111112592814021000e-01 1.111109416293770968e-01 1.111110567724147985e-01 1.111111576414068325e-01 1.111112264728038590e-01 1.111112777668870066e-01 1.111109710072440832e-01 1.111109563399094724e-01 1.111111530885548343e-01
1.111112590943587330e-01 1.111109631695001154e-01 1.111110725403797739e-01 1.111111500693996029e-01 1.111112174135359953e-01 1.111112599541003720e-01 1.111109713934765458e-01 1.111109371866799977e-01 1.111111691785688221e-01
1.111112320852625790e-01 1.111109615824306396e-01 1.111110402389989399e-01 1.111111713072874263e-01 1.111112324007639263e-01 1.111112699328245523e-01 1.111109736014462418e-01 1.111109344171047897e-01 1.111111844338808496e-01
1.111112521047253332e-01 1.111109389504464778e-01 1.111110756120813614e-01 1.111111562638944922e-01 1.111112426320394336e-01 1.111112473588297955e-01 1.111109679064410938e-01 1.111109446225811009e-01 1.111111745489608005e-01
1.111112578242062082e-01 1.111109526282776788e-01 1.111110801450616581e-01 1.111111285718864722e-01 1.111112312319148809e-01 1.111112679626825306e-01 1.111109676447392669e-01 1.111109528099090277e-01 1.111111611813223182e-01
1.111112422031953068e-01 1.111109435697892889e-01 1.111110823896053618e-01 1.111111432974046381e-01 1.111112378791068445e-01 1.111112734454236944e-01 1.111109663330822200e-01 1.111109512886086365e-01 1.111111595937840923e-01
1.111112416675371084e-01 1.111109623471573937e-01 1.111110647506694249e-01 1.111111576243845600e-01 1.111111922136006763e-01 1.111113100156769784e-01 1.111109884705687306e-01 1.111109210094239352e-01 1.111111619009812479e-01
1.111112862995920492e-01 1.111109449156039430e-01 1.111110554223687374e-01 1.111111522044274935e-01 1.111112262774031634e-01 1.111112805970185247e-01 1.111109840576410962e-01 1.111109388202885101e-01 1.111111314056564825e-01
1.111112418115066808e-01 1.111109381804673418e-01 1.111110736183222036e-01 1.111111649179333666e-01 1.111112115385277238e-01 1.111112885947685008e-01 1.111109523367540125e-01 1.111109518456547263e-01 1.111111771560655409e-01
1.111112527393458838e-01 1.111109636528422734e-01 1.111110742226184417e-01 1.111111435693067639e-01 1.111112058758603333e-01 1.111112870802184877e-01 1.111109536779075202e-01 1.111109507125083024e-01 1.111111684693919105e-01
1.111112623960669316e-01 1.111109291720134978e-01 1.111110509387886053e-01 1.111111733242389904e-01 1.111112215331866854e-01 1.111112750324696197e-01 1.111109433668324986e-01 1.111109512146242484e-01 1.111111930217789506e-01
1.111112477624472961e-01 1.111109563751364604e-01 1.111110628244417614e-01 1.111111565617952934e-01 1.111112338672869820e-01 1.111112725819367042e-01 1.111109750354348502e-01 1.111109226536274308e-01 1.111111723378932631e-01
1.111112529284582762e-01 1.111109473994011665e-01 1.111110705155797101e-01 1.111111460613742746e-01 1.111112313332487944e-01 1.111112803342660660e-01 1.111109845669851215e-01 1.111109280931704690e-01 1.111111587675160522e-01
1.111112581007388245e-01 1.111109507704721860e-01 1.111110635579044270e-01 1.111111622167319374e-01 1.111112274138130324e-01 1.111113015695427281e-01 1.111109603313969879e-01 1.111109315320285285e-01 1.111111445073713344e-01
1.111112663957880969e-01 1.111109209461911412e-01 1.111110709172135336e-01 1.111111860900104581e-01 1.111112222834738650e-01 1.111112548727063443e-01 1.111109533665950028e-01 1.111109456416810998e-01 1.111111794863403612e-01
