2.000004372727354207e-01 1.999993668014216353e-01 1.999996460417980126e-01 2.000003420249863162e-01 2.000002078590585597e-01
2.000005434331021403e-01 1.999992963353967035e-01 1.999998211626409228e-01 2.000001637230457985e-01 2.000001753458143794e-01
2.000005530215011318e-01 1.999993006692437347e-01 1.999997732624595737e-01 2.000001764106014712e-01 2.000001966361940886e-01
2.000004586063794387e-01 1.999993429747546347e-01 1.999998162785446842e-01 2.000002422210178099e-01 2.000001399193034046e-01
2.000004927158286483e-01 1.999993219114805654e-01 1.999997156015276556e-01 2.000002966664965187e-01 2.000001731046665565e-01
2.000006252364910919e-01 1.999992744337128203e-01 1.999996881658696601e-01 2.000002378517705404e-01 2.000001743121558595e-01
2.000004989750708284e-01 1.999992942742189195e-01 1.999997571676027652e-01 2.000002397595002646e-01 2.000002098236071946e-01
2.000003792467423824e-01 1.999993466509327189e-01 1.999997708694759846e-01 2.000002623438362215e-01 2.000002408890126926e-01
2.000004933813370467e-01 1.999992973465547774e-01 1.999997219811608384e-01 2.000003181259123741e-01 2.000001691650350188e-01
2.000005174886009263e-01 1.999993064758412431e-01 1.999997248323353294e-01 2.000002721690037066e-01 2.000001790342187669e-01
2.000004564701251819e-01 1.999993159801766729e-01 1.999997916838752721e-01 2.000003379137293424e-01 2.000000979520934474e-01
2.000005259606245089e-01 1.999993636930235963e-01 1.999997229712447144e-01 2.000002226720644927e-01 2.000001647030428265e-01
2.000004809809934891e-01 1.999993903990896771e-01 1.999997421518548146e-01 2.000003023578104111e-01 2.000000841102516358e-01
2.000005091152559089e-01 1.999993151423382631e-01 1.999997986287587459e-01 2.000001791587030509e-01 2.000001979549440867e-01
2.000005554615097436e-01 1.999993201089941275e-01 1.999996305716408851e-01 2.000003102876906358e-01 2.000001835701644970e-01
2.000005029662210443e-01 1.999993645314495083e-01 1.999997888143468794e-01 2.000002247387258347e-01 2.000001189492566778e-01
2.000005294196744998e-01 1.999993394620692144e-01 1.999997530035688420e-01 2.000002492188513725e-01 2.000001288958360157e-01
2.000004926659404159e-01 1.999992550020782411e-01 1.999997605738352835e-01 2.000002685596405927e-01 2.000002231985056056e-01
2.000005471463135731e-01 1.999991825164026960e-01 1.999997326322944247e-01 2.000003756663734089e-01 2.000001620386158141e-01
2.000004877833144457e-01 1.999993176827715435e-01 1.999997296457995677e-01 2.000002701688044504e-01 2.000001947193099650e-01
2.000004534436574111e-01 1.999993340879174519e-01 1.999997089885685586e-01 2.000003369939413744e-01 2.000001664859151762e-01
