4.347077993398697493e-01 0.000000000000000000e+00 8.352420963525197806e-02 2.018069712353842970e-01 2.799610197894939478e-01 0.000000000000000000e+00
4.158621038310665319e-01 0.000000000000000000e+00 1.063560293978952215e-01 1.873406693267083700e-01 2.904411974443298350e-01 0.000000000000000000e+00
4.256290853597852197e-01 0.000000000000000000e+00 1.001705865652171290e-01 1.983071616227931877e-01 2.758931664522045191e-01 0.000000000000000000e+00
4.455764677233617910e-01 0.000000000000000000e+00 1.115347573278828996e-01 1.842996046711334601e-01 2.585891702776217937e-01 0.000000000000000000e+00
4.473635619984068779e-01 0.000000000000000000e+00 9.237008115283566745e-02 2.250404454227963869e-01 2.352259114259610540e-01 0.000000000000000000e+00
4.189823633694466087e-01 0.000000000000000000e+00 1.196158382433813311e-01 1.822562334398702688e-01 2.791455649473018052e-01 0.000000000000000000e+00
4.386977781117777364e-01 0.000000000000000000e+00 1.399774601745064628e-01 1.594886760767900979e-01 2.618360856369256195e-01 0.000000000000000000e+00
4.565027884910098921e-01 0.000000000000000000e+00 1.299673270657260571e-01 1.617208328778956816e-01 2.518090515653685357e-01 0.000000000000000000e+00
4.222782889886725899e-01 0.000000000000000000e+00 1.319865978733432699e-01 1.698787017794846643e-01 2.758564113584995314e-01 0.000000000000000000e+00
5.032547262329475357e-01 0.000000000000000000e+00 6.829592002686443730e-02 1.689818589412731276e-01 2.594674947989149549e-01 0.000000000000000000e+00
4.572250675093256778e-01 0.000000000000000000e+00 1.059068553073286845e-01 1.711051942983408125e-01 2.657628828850047698e-01 0.000000000000000000e+00
4.855995891180407420e-01 0.000000000000000000e+00 1.150346904571873663e-01 1.492245419767407044e-01 2.501411784480310763e-01 0.000000000000000000e+00
3.985716570518772484e-01 0.000000000000000000e+00 1.285062246529201646e-01 1.671080334271342061e-01 3.058140848680683255e-01 0.000000000000000000e+00
4.538316601170621079e-01 0.000000000000000000e+00 1.344554342708014494e-01 1.550112132843932122e-01 2.567016923277431473e-01 0.000000000000000000e+00
4.503092980640183152e-01 0.000000000000000000e+00 8.964794335239502365e-02 1.727956294007503835e-01 2.872471291828362916e-01 0.000000000000000000e+00
4.626204391500262636e-01 0.000000000000000000e+00 9.925274792766468346e-02 1.871848930220235130e-01 2.509419199002855261e-01 0.000000000000000000e+00
4.392544651591288596e-01 0.000000000000000000e+00 1.334153598387851358e-01 1.590122290103404001e-01 2.683179459917455212e-01 0.000000000000000000e+00
4.384150695480301119e-01 0.000000000000000000e+00 1.098341227329841657e-01 1.668772608100787258e-01 2.848735469089069827e-01 0.000000000000000000e+00
4.503962392068457388e-01 0.000000000000000000e+00 7.137344628414350745e-02 1.577849564147206507e-01 3.204453580942901447e-01 0.000000000000000000e+00
4.447774786875606789e-01 0.000000000000000000e+00 1.206671670705973531e-01 2.121857534945493229e-01 2.223696007472927005e-01 0.000000000000000000e+00
4.338321987690499926e-01 0.000000000000000000e+00 1.400555191318767490e-01 2.012702408898977835e-01 2.248420412091753640e-01 0.000000000000000000e+00
