2.000004357284531076e-01 1.999993691333289414e-01 1.999996472700933947e-01 2.000003408788935677e-01 2.000002069892310164e-01
2.000004151845085343e-01 1.999993279492070231e-01 1.999997449428907448e-01 2.000002670277069017e-01 2.000002448956868795e-01
2.000004518499685358e-01 1.999993365431766146e-01 1.999997099849542270e-01 2.000003358691885835e-01 2.000001657527119281e-01
2.000004971944654986e-01 1.999992968743579680e-01 1.999997580104232453e-01 2.000002389875976117e-01 2.000002089331556487e-01
2.000005398295551240e-01 1.999992351567509707e-01 1.999996838142718281e-01 2.000003660772996239e-01 2.000001751221224811e-01
2.000004909148441201e-01 1.999992577359860080e-01 1.999997613965950327e-01 2.000002676933913259e-01 2.000002222591834855e-01
2.000004707601311937e-01 1.999993476239602663e-01 1.999998042521931307e-01 2.000001908321822064e-01 2.000001865315332306e-01
2.000005011767083951e-01 1.999993668712665151e-01 1.999997895489427635e-01 2.000002240211596338e-01 2.000001183819228034e-01
2.000004516800815979e-01 1.999992883472531957e-01 1.999998102556787560e-01 2.000002251314248469e-01 2.000002245855616312e-01
2.000006229938931512e-01 1.999992771015546289e-01 1.999996892629432588e-01 2.000002371012182811e-01 2.000001735403907077e-01
2.000005240949864760e-01 1.999993660429020548e-01 1.999997239251079528e-01 2.000002219556835381e-01 2.000001639813199505e-01
2.000005712705979488e-01 1.999992995756623704e-01 1.999997844825859294e-01 2.000002066373626208e-01 2.000001380337911028e-01
2.000003779017222039e-01 1.999993490734772728e-01 1.999997716419886495e-01 2.000002614977546000e-01 2.000002398850572460e-01
2.000005415078418836e-01 1.999992989389277609e-01 1.999998217495661257e-01 2.000001632256311335e-01 2.000001745780330686e-01
2.000005003290236671e-01 1.999993182702785866e-01 1.999997256269588075e-01 2.000002248532677940e-01 2.000002309204712281e-01
2.000005415077962534e-01 1.999992815870906271e-01 1.999996986289078460e-01 2.000002843066241709e-01 2.000001939695811304e-01
2.000005072969271158e-01 1.999993176480137913e-01 1.999997993291893206e-01 2.000001786079823596e-01 2.000001971178873850e-01
2.000004860506925664e-01 1.999993201880190252e-01 1.999997305879798459e-01 2.000002692859492448e-01 2.000001938873593454e-01
2.000004910291661719e-01 1.999992798881810308e-01 1.999996776851953317e-01 2.000002661594079412e-01 2.000002852380495522e-01
2.000004792813501742e-01 1.999993926482697970e-01 1.999997430431036394e-01 2.000003013481989056e-01 2.000000836790775949e-01
2.000004548621133471e-01 1.999993184968617832e-01 1.999997923961563395e-01 2.000003367906178220e-01 2.000000974542508192e-01
