4.343895213939705235e-01 0.000000000000000000e+00 8.371393935129350927e-02 2.020190227802802219e-01 2.798775164744557453e-01 0.000000000000000000e+00
4.155998767860308862e-01 0.000000000000000000e+00 1.065261964555979657e-01 1.875604062937868688e-01 2.903135204645843070e-01 0.000000000000000000e+00
4.252894631863141095e-01 0.000000000000000000e+00 1.003938983495785142e-01 1.985249347309757939e-01 2.757917037331315546e-01 0.000000000000000000e+00
4.452935411589241110e-01 0.000000000000000000e+00 1.117269369699729481e-01 1.845214956785392879e-01 2.584580261925636391e-01 0.000000000000000000e+00
4.470596961549044290e-01 0.000000000000000000e+00 9.254998533460731536e-02 2.253015973143621953e-01 2.350887211961260048e-01 0.000000000000000000e+00
4.186711915259423988e-01 0.000000000000000000e+00 1.198196901804793879e-01 1.823988702600627398e-01 2.791102480335153624e-01 0.000000000000000000e+00
4.384165330167441588e-01 0.000000000000000000e+00 1.401830449045095295e-01 1.596613324180843063e-01 2.617390896606620609e-01 0.000000000000000000e+00
4.562322018644959232e-01 0.000000000000000000e+00 1.301606802853720879e-01 1.618978329563819651e-01 2.517092848937501071e-01 0.000000000000000000e+00
4.219711545864029412e-01 0.000000000000000000e+00 1.322208135925077022e-01 1.700818583690616725e-01 2.757261734520277119e-01 0.000000000000000000e+00
5.030318446845563063e-01 0.000000000000000000e+00 6.844774650512862324e-02 1.692119816546092392e-01 2.593084271557058451e-01 0.000000000000000000e+00
4.569193753038197081e-01 0.000000000000000000e+00 1.061086636876879818e-01 1.713266671241246153e-01 2.656452938843677503e-01 0.000000000000000000e+00
4.853139281504120217e-01 0.000000000000000000e+00 1.152496008395787197e-01 1.494175994759163739e-01 2.500188715340929124e-01 0.000000000000000000e+00
3.982556117281822461e-01 0.000000000000000000e+00 1.287403302553866147e-01 1.672982718941486979e-01 3.057057861222824968e-01 0.000000000000000000e+00
4.535341344313987277e-01 0.000000000000000000e+00 1.346512117826171862e-01 1.552141094049328818e-01 2.566005443810511766e-01 0.000000000000000000e+00
4.500016266575768142e-01 0.000000000000000000e+00 8.984422196232715041e-02 1.729695901613309550e-01 2.871845612187651220e-01 0.000000000000000000e+00
4.623742891125647292e-01 0.000000000000000000e+00 9.942439638832174797e-02 1.874096288736279425e-01 2.507916856254855387e-01 0.000000000000000000e+00
4.389709090852371154e-01 0.000000000000000000e+00 1.336186963459647936e-01 1.592107052296166114e-01 2.681996893391814241e-01 0.000000000000000000e+00
4.381106550122847443e-01 0.000000000000000000e+00 1.100389255711736874e-01 1.670600113117298724e-01 2.847904081048116542e-01 0.000000000000000000e+00
4.500752322618095103e-01 0.000000000000000000e+00 7.157153576525616956e-02 1.579623496930945281e-01 3.203908822798398059e-01 0.000000000000000000e+00
4.445231396883873587e-01 0.000000000000000000e+00 1.208201903002266292e-01 2.124273778329598961e-01 2.222292921784260467e-01 0.000000000000000000e+00
4.335535356909071547e-01 0.000000000000000000e+00 1.402762865262418002e-01 2.014745425657750999e-01 2.246956352170758342e-01 0.000000000000000000e+00
