3.333353159308654057e-01 3.333321536662532392e-01 3.333325304028813552e-01
3.333354566825563747e-01 3.333318997732462874e-01 3.333326435441972269e-01
3.333353396784122236e-01 3.333320370257065179e-01 3.333326232958813140e-01
3.333353795876108916e-01 3.333321200302190035e-01 3.333325003821700494e-01
3.333354812057980898e-01 3.333321522170645257e-01 3.333323665771373290e-01
3.333357656598228136e-01 3.333318602341370229e-01 3.333323741060401080e-01
3.333352077384524326e-01 3.333322161939653583e-01 3.333325760675822647e-01
3.333353228840533755e-01 3.333324215686367387e-01 3.333322555473099968e-01
3.333355329646400800e-01 3.333320416672183040e-01 3.333324253681415605e-01
3.333355015080908812e-01 3.333320145174871740e-01 3.333324839744218893e-01
3.333351076150451453e-01 3.333322413765011372e-01 3.333326510084536620e-01
3.333356882825926903e-01 3.333319861653006311e-01 3.333323255521065676e-01
3.333354571253331344e-01 3.333318460781499737e-01 3.333326967965168364e-01
3.333353042080273720e-01 3.333320764735206443e-01 3.333326193184520392e-01
3.333354362666732240e-01 3.333318768689372824e-01 3.333326868643895491e-01
3.333355744104194995e-01 3.333318966427525898e-01 3.333325289468279107e-01
3.333354552523145609e-01 3.333320619699660092e-01 3.333324827777193744e-01
3.333353066571909662e-01 3.333322341371125486e-01 3.333324592056965407e-01
3.333354896160381498e-01 3.333320709770519197e-01 3.333324394069098751e-01
3.333354629018198123e-01 3.333319352921806367e-01 3.333326018059996620e-01
3.333353000323157622e-01 3.333319413856687397e-01 3.333327585820154426e-01
