1.312979732058765798e-06 9.999986870202679512e-01
0.000000000000000000e+00 1.000000000000000000e+00
5.536593333419086195e-07 9.999994463406666201e-01
2.285717332665703276e-06 9.999977142826672605e-01
1.003689617888805380e-06 9.999989963103821378e-01
1.393982744128681451e-06 9.999986060172559865e-01
9.673663525521771399e-07 9.999990326336474222e-01
1.341788194689425910e-06 9.999986582118053358e-01
7.306265215615272619e-07 9.999992693734784943e-01
1.580492282813700195e-06 9.999984195077172844e-01
1.374431803501532637e-06 9.999986255681964087e-01
1.361366474184625166e-06 9.999986386335257826e-01
1.441653006389075790e-06 9.999985583469935824e-01
8.746931554808838074e-07 9.999991253068445385e-01
1.309630923533239608e-06 9.999986903690765150e-01
0.000000000000000000e+00 1.000000000000000000e+00
1.058904816375845498e-06 9.999989410951837243e-01
0.000000000000000000e+00 1.000000000000000000e+00
1.448149461698887848e-06 9.999985518505383197e-01
1.349748784693660171e-06 9.999986502512152597e-01
8.885555768753097158e-07 9.999991114444232165e-01
