3.333353132057583212e-01 3.333324260197800259e-01 3.333322607744615418e-01
3.333351986192069072e-01 3.333322216402653249e-01 3.333325797405278235e-01
3.333352970599062770e-01 3.333322394999010396e-01 3.333324634401926279e-01
3.333354525460721085e-01 3.333319421105497837e-01 3.333326053433780523e-01
3.333357200339074344e-01 3.333319028667807715e-01 3.333323770993118496e-01
3.333354260354540743e-01 3.333318839717213655e-01 3.333326899928245601e-01
3.333352640193002481e-01 3.333321506940079559e-01 3.333325852866918515e-01
3.333353062857490334e-01 3.333321594208649707e-01 3.333325342933861068e-01
3.333352904703145714e-01 3.333319481677931018e-01 3.333327613618923824e-01
3.333357538304702050e-01 3.333318674159430062e-01 3.333323787535868998e-01
3.333354707546991591e-01 3.333321579811761581e-01 3.333323712641247383e-01
3.333355635063268152e-01 3.333319036531721680e-01 3.333325328405010723e-01
3.333350989863579361e-01 3.333322467091810459e-01 3.333326543044610735e-01
3.333354467984036007e-01 3.333318533290117736e-01 3.333326998725845702e-01
3.333354449301808020e-01 3.333320681682501729e-01 3.333324869015690806e-01
3.333356768285548055e-01 3.333319927328744492e-01 3.333323304385706898e-01
3.333354463527216094e-01 3.333319067624482268e-01 3.333326468848301638e-01
3.333353696345068840e-01 3.333321259497031841e-01 3.333325044157898764e-01
3.333355768598738056e-01 3.333320304772391940e-01 3.333323926628869449e-01
3.333353239071472629e-01 3.333322468528100990e-01 3.333324292400426381e-01
3.333353299218249632e-01 3.333320433464294630e-01 3.333326267317455183e-01
