3.333353191565835427e-01 3.333324232624355066e-01 3.333322575809809507e-01
3.333354531520155706e-01 3.333318488410907388e-01 3.333326980068937462e-01
3.333356154383834147e-01 3.333318737725367575e-01 3.333325107890798833e-01
3.333353005170262562e-01 3.333320788167878912e-01 3.333326206661857971e-01
3.333354855800930161e-01 3.333320733282126302e-01 3.333324410916943537e-01
3.333357611187892089e-01 3.333318629769816410e-01 3.333323759042292056e-01
3.333354589251644740e-01 3.333319378952352974e-01 3.333326031796001732e-01
3.333351042982727885e-01 3.333322434032514048e-01 3.333326522984758622e-01
3.333354153485145188e-01 3.333321198557500087e-01 3.333324647957354170e-01
3.333355288546501760e-01 3.333320440701164067e-01 3.333324270752333618e-01
3.333353359226114421e-01 3.333320394397726871e-01 3.333326246376158153e-01
3.333354771815589257e-01 3.333321544154669303e-01 3.333323684029741441e-01
3.333353298914532026e-01 3.333322435580251542e-01 3.333324265505215878e-01
3.333354527108722265e-01 3.333319024491411264e-01 3.333326448399865916e-01
3.333357241756325640e-01 3.333321705508445754e-01 3.333321052735229162e-01
3.333353122222688092e-01 3.333321558637160620e-01 3.333325319140150733e-01
3.333354974528297543e-01 3.333320169691599832e-01 3.333324855780103180e-01
3.333354323294546173e-01 3.333318795842216131e-01 3.333326880863237696e-01
3.333356861045718156e-01 3.333317664829246185e-01 3.333325474125036214e-01
3.333353757598344069e-01 3.333321222920777593e-01 3.333325019480877782e-01
3.333353029584339988e-01 3.333322361806850820e-01 3.333324608608809747e-01
