2.000005037489149817e-01 1.999993635602110020e-01 1.999997884833089601e-01 2.000002251974890843e-01 2.000001190100760273e-01
2.000005098983707041e-01 1.999993140868443209e-01 1.999997983127901058e-01 2.000001795557452555e-01 2.000001981462497247e-01
2.000004571843697621e-01 1.999993149384560742e-01 1.999997913498032520e-01 2.000003385532637956e-01 2.000000979741072271e-01
2.000004885414227718e-01 1.999993166348413287e-01 1.999997292237253310e-01 2.000002707007369207e-01 2.000001948992737033e-01
2.000005267917431551e-01 1.999993627286354991e-01 1.999997225269101730e-01 2.000002231199450864e-01 2.000001648327659753e-01
2.000006261896337678e-01 1.999992733316344751e-01 1.999996876875538010e-01 2.000002383438537756e-01 2.000001744473242915e-01
2.000004173132625407e-01 1.999993244437247575e-01 1.999997436368058379e-01 2.000002684345506543e-01 2.000002461716562374e-01
2.000004379637913554e-01 1.999993658358710791e-01 1.999996454753714403e-01 2.000003426591548950e-01 2.000002080658112857e-01
2.000005182832514383e-01 1.999993054234632528e-01 1.999997244048823120e-01 2.000002727005460446e-01 2.000001791878569801e-01
2.000005302398522034e-01 1.999993384658161899e-01 1.999997526054099195e-01 2.000002497244365018e-01 2.000001289644851299e-01
2.000003798350947770e-01 1.999993456654972079e-01 1.999997705020198080e-01 2.000002628653966275e-01 2.000002411319916351e-01
2.000005442814302148e-01 1.999992778411120442e-01 1.999996970979534272e-01 2.000002857876513052e-01 2.000001949918531197e-01
2.000005442789394017e-01 1.999992952806891877e-01 1.999998208593710136e-01 2.000001640908581901e-01 2.000001754901421513e-01
2.000004593262273422e-01 1.999993419685318352e-01 1.999998159845606527e-01 2.000002427046756182e-01 2.000001400160045240e-01
2.000004934370369913e-01 1.999992538634165484e-01 1.999997601889594856e-01 2.000002690927784321e-01 2.000002234178086258e-01
2.000005742072017145e-01 1.999992959100126422e-01 1.999997834001955854e-01 2.000002077160603076e-01 2.000001387665296948e-01
2.000005028949394248e-01 1.999993147150798123e-01 1.999997242274873799e-01 2.000002260430222001e-01 2.000002321194711552e-01
2.000004541658821910e-01 1.999993330791717538e-01 1.999997085168772892e-01 2.000003376213212725e-01 2.000001666167475212e-01
2.000004934825235781e-01 1.999993208776435771e-01 1.999997151495261638e-01 2.000002972304273097e-01 2.000001732598794268e-01
2.000004997348751312e-01 1.999992932002325197e-01 1.999997567906997842e-01 2.000002402504933441e-01 2.000002100236992764e-01
2.000004539843127094e-01 1.999992846405992675e-01 1.999998092961792484e-01 2.000002263215291676e-01 2.000002257573796349e-01
