1.956321945739391069e-02 1.343989499257771921e-03 4.230151147637270168e-03 3.815840570877651605e-03 1.054465682649838656e-02 6.918257393862573771e-04 1.349773201549619300e-03 9.249095658021580513e-03 1.255747467398502827e-02 4.466037668564576402e-02 1.568701571936273464e-01 1.202404986620064613e-02 2.232625723137440441e-02 4.999758761043098312e-03 7.637088649239952808e-03 4.846682469088317395e-03 1.053644593423912548e-02 9.372481492818624882e-04 0.000000000000000000e+00 5.395268578221596410e-03 8.824627739744742710e-03 1.463614481739383211e-03 7.931356588974244892e-03 4.576490483020023183e-03 5.097511367316678865e-02 5.928907678379335966e-03 1.907818773746377226e-03 6.056811952165481495e-03 1.292471915823802629e-02 6.970444054335738285e-03 4.464025586824410183e-03 8.260151627367536692e-03 1.004852803715153807e-02 4.144468494691288044e-03 1.304813548003678396e-03 2.582262645648107299e-02 8.480179417903490474e-03 4.212906932586839986e-03 9.744065382568084521e-03 4.983573386934245751e-03 1.683930698140943859e-03 4.533779563961976011e-03 8.310440087627790975e-03 5.376635963326316554e-03 1.837046703799317601e-02 2.708670795935894278e-03 1.691696163277163186e-03 8.649897919857072598e-03 1.509688828017331915e-03 1.057910478054046796e-02 7.224941389822395199e-03 6.068628573024622067e-03 3.838616280923620727e-02 6.039840019638881979e-03 3.153194557591269820e-02 1.546853607664181070e-02 2.582275032477410279e-03 2.339871620072968630e-02 0.000000000000000000e+00 3.560263912643703808e-03 5.279549677142742620e-03 5.806641749863645542e-03 1.419304291114669749e-02 9.759070067464716003e-03 1.108146730810132159e-02 5.603443737429582294e-03 7.922568694053286689e-03 1.478203335169147453e-02 1.084397246917362910e-02 1.691236573563472149e-03 3.806128922062005943e-03 2.216553818558617689e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.769809829808899684e-02 3.383469708761099783e-04 1.000836141621907691e-02 2.828272250021077357e-03 6.466994425901229429e-03 3.839911814299264842e-03 3.839324237902755951e-03 1.770535151703925628e-02 2.026088858975772997e-02 3.390637494775693150e-02 2.125032531715239509e-02 5.998450706442748706e-03 6.592079527265472423e-03 3.394842025471082403e-04 3.540871965857857791e-03 0.000000000000000000e+00 6.892486423941007485e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.093884038848902347e-03 4.388812308952914215e-03
2.684880871950726632e-04 1.304549943933248522e-04 1.680676094838898325e-03 6.587265406272959853e-03 1.088510026668779813e-04 6.891375523106648207e-03 1.609417863760859158e-02 9.901531313602942967e-04 5.179077575100741445e-05 1.624089606013892064e-03 1.620192016233549803e-01 4.896451352714024235e-03 1.053362783245766600e-03 2.557337015762106269e-03 1.783281395521559357e-03 3.825203150811416959e-04 1.938826564411572431e-03 2.320584505708006822e-03 1.200263116048819450e-03 2.545680171220796473e-03 1.718646151633496447e-03 2.157841795214419077e-04 3.208871051889168277e-04 1.369469737724077684e-03 1.819228492721137970e-03 1.672337647081274716e-03 1.707817619370996243e-01 3.219733709663809068e-04 3.234051906903152884e-04 3.478856040739106755e-03 9.428803193187387799e-02 3.459693395209323722e-04 1.255291553877639892e-03 8.141394856129488197e-03 1.017021561226817087e-03 8.826234486674414386e-04 1.734535468411727704e-02 8.861363086517331199e-04 5.243256116890078304e-03 6.734765478963861390e-04 3.068980442152988066e-03 1.508501968304055627e-03 5.094893219059668486e-04 4.890313106195809389e-03 3.776313702964112810e-04 8.434606211264322750e-04 1.826525381651855802e-03 1.056059688758599017e-03 1.807724252706751928e-03 4.046452529959472522e-02 1.446029320011745986e-03 6.029648834921861114e-03 1.248754794659776056e-03 1.312324662396565852e-02 1.117310554403851434e-03 6.676727323902483187e-06 5.629588759509207736e-03 1.334300271634115270e-02 6.702986167228511608e-03 1.538698717372039178e-03 4.346580085032626835e-03 6.581343313981109257e-03 8.064883972253878222e-03 5.358290542847075379e-03 3.138150933339716418e-03 1.262387696154452545e-02 1.590782478273051158e-04 4.483156399786572197e-03 6.456991385386575549e-03 1.267142312438023985e-03 3.991997473018011645e-03 1.182164176427152880e-02 1.249314970981038261e-02 1.461608797921955380e-03 1.411019870032724152e-03 4.330481548915990093e-04 1.033645098964049765e-03 1.461635880134026831e-03 1.644707576118462208e-03 5.494454208508180301e-04 1.986688892188053488e-04 5.764293369615063750e-02 1.510661122751062247e-04 5.419952734183635561e-04 8.640215409573900537e-03 6.015051165373504899e-02 2.559917718740142584e-04 2.702492304546986676e-02 1.731424411182201986e-02 1.603258539573890488e-04 9.134104396117276878e-04 3.968775035768715154e-02 9.226448710557188983e-04 1.790720636796689583e-03 5.484956508915415918e-02 7.208745914823450410e-03
9.280150128123315157e-04 5.246431887336719911e-03 8.663911223165464415e-02 0.000000000000000000e+00 4.209885038018277778e-03 4.318126772986733905e-03 1.956353281176664123e-04 5.781891427119414430e-03 4.789280139340963173e-03 1.313688870205286137e-02 8.512576090421090751e-04 5.494744053566991311e-03 1.387603257899055033e-03 8.386461473614291451e-03 1.015095514820929523e-02 9.894981939572099552e-03 1.878636646829308582e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.192259467925138115e-03 1.096599905138382659e-02 2.786689267070231128e-03 1.323546659674567638e-01 1.473800444049412628e-03 4.096467035979334975e-04 1.522833982831796849e-02 3.952657170060084116e-03 6.430827628709227979e-03 5.926284991134458772e-03 7.957710552548308974e-03 0.000000000000000000e+00 5.444629163635895941e-03 1.397244406698805799e-02 9.075568725537533268e-04 5.294031191945263760e-03 6.837828747529545864e-03 3.795662017968242340e-03 8.087249733433160906e-03 2.794567029120619515e-03 4.722473571090254549e-03 9.370445872520201738e-03 9.122026184495446791e-03 1.257211660799543475e-02 1.704501191130457921e-02 1.090843478864515076e-02 1.893538412788270744e-03 1.888432700954019005e-03 5.708803486739810924e-03 7.273311527914637538e-03 4.570766928610102420e-03 4.335223157198218012e-03 8.406332296957736913e-03 0.000000000000000000e+00 7.034736550921822686e-03 1.517059691865218834e-03 5.510267571815337384e-03 1.253345888845824744e-03 9.559080697516317672e-04 1.896071066280672398e-03 0.000000000000000000e+00 7.974756446606022509e-03 1.593192654293409602e-02 8.991394503245372233e-03 1.009733111819420201e-02 1.062485338766248899e-02 1.535612327909953792e-02 7.333450016971285526e-03 9.991117498936255906e-03 3.254303289891812543e-04 2.774917003690615530e-03 2.338458921612347058e-03 4.390067252919018295e-03 4.534605426836204115e-03 9.402050480533084148e-03 7.820388178990014816e-03 2.506525283329519467e-03 3.807144382522148875e-04 3.102306217750663408e-03 2.238403119297094259e-03 1.753551968427351443e-03 5.010739947129517341e-02 3.199008430999519120e-02 3.519604365704090236e-03 2.792418313694976749e-03 0.000000000000000000e+00 2.663199855847755721e-03 1.482859533553852142e-03 5.533557140663222101e-03 1.600710656255125708e-01 1.518861761498998576e-02 1.367130661051014964e-03 9.620085162539915996e-03 2.429763444407911574e-02 1.397739323952376048e-03 4.150572262767357468e-02 3.507447284875662898e-03
1.648972131666671124e-03 1.420427154653263607e-02 2.356733608898434196e-01 2.729555724065081679e-02 1.952999733995932144e-02 1.049966102643726685e-03 2.168442334137177241e-02 3.636881790980778066e-03 9.579542009696776286e-03 9.733861890383069260e-03 0.000000000000000000e+00 5.715478125498670882e-03 1.018018607626932845e-02 6.903937955694242241e-03 0.000000000000000000e+00 4.481487272472655693e-03 2.315984947620721140e-03 7.992083230159622784e-03 1.777253713385051025e-03 1.293907222606763274e-02 4.525132324513110246e-03 0.000000000000000000e+00 1.262870154007066786e-02 6.085690067638300713e-03 6.165064987878097515e-03 0.000000000000000000e+00 1.206305843845829548e-02 3.657327067629322428e-03 9.839742194856419474e-03 6.284840882613684267e-03 0.000000000000000000e+00 1.652660115368765475e-02 1.747880928611237001e-03 1.712583032374841857e-02 2.130256049575533078e-02 5.577942178089888552e-04 7.333686273565618793e-03 3.325197149116531411e-03 2.425947520947923861e-02 6.110956330821273007e-03 9.812962675688744266e-03 1.426272207237717568e-03 1.155876884034289821e-02 0.000000000000000000e+00 1.982489714260055741e-02 1.469464951822299983e-02 1.100275616927580240e-02 2.141736112049206012e-02 3.241366587458941167e-03 8.297035144769421625e-03 4.189962944464566130e-02 9.187810849172741920e-03 1.321132406642007602e-02 1.034590489299955403e-02 1.442704086568474776e-03 0.000000000000000000e+00 1.574552398512279322e-02 3.640775677620199796e-02 4.599250309249318901e-03 1.655793185249389364e-04 1.764867682313571093e-02 4.253804084819595168e-04 0.000000000000000000e+00 5.844838249741469428e-06 5.793059618119383511e-03 7.041954980004707168e-03 1.524284542656814331e-02 0.000000000000000000e+00 3.991203560733745485e-03 0.000000000000000000e+00 3.055321309321471380e-03 5.677787117837401407e-04 5.995246166175236847e-03 2.421338610406433174e-03 9.652873711541288745e-03 3.409538019512347185e-03 1.881949979913058110e-02 0.000000000000000000e+00 5.884103160018918158e-03 5.721985455718194696e-03 2.806426071446551686e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.026589607712362915e-03 2.092118649585982242e-03 2.115674907474546142e-03 7.688613909608903348e-03 4.790911956433849955e-02 5.676588158566542482e-03 0.000000000000000000e+00 1.918594680501384871e-03 1.800282781021952678e-03 3.884776485479888870e-03 1.812903182896797097e-02 2.816201336670719028e-03 6.295920867578934030e-03
2.955372499589434872e-03 0.000000000000000000e+00 8.057278646302563907e-02 2.589900807784737552e-03 7.579165240373845515e-03 2.372568497163352400e-03 1.076660145811861036e-01 5.669202214636238392e-03 5.007490419146208051e-03 5.387958544822621376e-02 2.066357817056430762e-03 1.013510143839107961e-03 5.435567487379767276e-03 2.545955538776956129e-03 9.881419860564844004e-04 9.663622480317432713e-04 2.714821347624866033e-03 5.691930958405516834e-03 5.329204961948113758e-03 1.262258183916152576e-02 1.262839312584422904e-02 2.109174686407405805e-04 1.158536729321589659e-01 5.063914731801523982e-03 4.765018308610937357e-03 3.803836471632170927e-03 2.755649841121521272e-04 1.242483888352591444e-02 4.348888345717310221e-03 4.165914757662246906e-03 9.398368310366644884e-02 3.088204207765261802e-03 3.438167223563125697e-03 3.597380095309628094e-03 4.807423366732822834e-03 1.786257812660148672e-02 1.213256616945114367e-03 7.726366703747400769e-03 1.093597424211230698e-02 6.276015140402714867e-03 1.582199079990021309e-02 6.827616412249143570e-04 8.413165298938703879e-03 5.245493271990367672e-04 1.110719553501555990e-02 2.126110651528941107e-03 5.074704524471439562e-03 4.324065655572106349e-03 2.010800120039913860e-03 1.320267129406631429e-04 4.158967870850791698e-02 3.699363852762703984e-03 1.101257363947128441e-02 9.547983842425626991e-03 1.622833166031761431e-03 8.445040066016964476e-04 1.750321137212896422e-02 3.337310146586912329e-03 5.054346635016014090e-03 1.267371990500332137e-03 1.754834787433965856e-02 4.951190273607304626e-04 5.195126475830936716e-03 1.333540506571370384e-03 1.417608595403819236e-03 3.192341660186254638e-03 3.530584233139236888e-04 1.200004953949855048e-03 4.884007688401525993e-03 5.967168233929650949e-03 4.082135744157147986e-03 1.317725020273835534e-02 4.927223269127240131e-03 1.601887682876637804e-03 5.224683281169664739e-03 1.688331708492693496e-03 9.185202722643889123e-03 4.071754945797558672e-03 5.193274926405870746e-03 1.096497719972834919e-03 3.497535664188319848e-02 2.699504757584054657e-03 3.013801935812126988e-03 2.526646447599684500e-02 4.784164734315076231e-03 3.302610111429492463e-03 8.729769207044289553e-04 1.352200110708768124e-02 5.457281654494286482e-03 1.021755328782865922e-02 4.045599732650045216e-03 3.808018058754478966e-03 5.581817234930732188e-03 9.089812726381730004e-03 6.553843009437283589e-03 5.141551005210533674e-03
7.642456805554914169e-03 5.549486465565877692e-03 3.588623098977861917e-03 1.541570325323701751e-02 3.946357331264513379e-03 1.031958941661318893e-02 5.908862473249248785e-03 2.037970842035364237e-03 5.488040094052397833e-04 3.087827875015803757e-03 4.072827139427409072e-03 1.704217356058363624e-04 2.531847881400074284e-03 6.439433216011064337e-04 1.821846827316583742e-03 7.380503721669331996e-03 1.556980678439153073e-03 6.825177675732006788e-03 7.808244551593605809e-02 2.203526004653103779e-03 2.520474249278512415e-04 1.347440306691948496e-02 2.909640152404868035e-03 1.350957963003421650e-02 2.121177542306786068e-02 2.479287491564848359e-02 3.992630323826309446e-01 3.449569953279422833e-03 5.912717895848075902e-03 3.885272240429216411e-03 3.432072287981861002e-03 6.767733051564177142e-03 3.419979758901571217e-04 4.714938340071505793e-03 4.228274459877768426e-03 1.808871049934969010e-03 1.483091353316315711e-02 1.617760089326545335e-04 5.101413968552471036e-04 8.607340455873902646e-03 1.519507531705376578e-03 5.170177985483637162e-03 2.683801844779355609e-04 7.331117729235185100e-03 5.046360871838768448e-03 3.793902188033549706e-03 1.194233118199817222e-02 2.749100741859369056e-03 3.404412134569108350e-03 8.016660196748567196e-03 3.627839775412602507e-03 6.546980361857723460e-03 3.896873594799885911e-03 8.526037764115725753e-04 2.547205264942770716e-03 3.747271098054215724e-03 1.084787024851858886e-03 9.883977850897295719e-04 2.883183240985303861e-02 6.447367621235588001e-03 1.428005085063121030e-03 5.250019781395443876e-03 5.517879495313378693e-04 1.530624530691305531e-02 1.652850231551200718e-03 3.492527680530761996e-03 6.840629541257930817e-03 4.297133874139871454e-03 2.698406073067248414e-03 1.503199816994369407e-02 6.635241647924883072e-03 7.565694699959272813e-04 1.165147851646569947e-03 7.576395375822334160e-06 1.668714365477820766e-04 8.820432294417313458e-04 3.650139990948395117e-03 6.892710563832700824e-03 1.919182480891437311e-03 3.041068391874666467e-03 2.827449306624638548e-03 1.845832123444602138e-03 5.379496303609929185e-04 2.073664598581723920e-03 1.000860091547081838e-02 2.495918484696458932e-03 2.733655311689420220e-02 1.335144523463811057e-03 3.564593441418635166e-03 4.026713428654219232e-03 1.624557188283497905e-02 1.305690302703793430e-02 2.395647227515894893e-03 3.473663330455729285e-03 1.007482090271603209e-02 1.182153573146156600e-02
7.872082341011067338e-03 6.952172966230994906e-03 2.276329870446128483e-03 1.793989630342763836e-03 8.793419057389800829e-04 6.837407925758574173e-03 3.610446354257932679e-03 1.323026755820517347e-02 3.531983141660220270e-03 1.956686116430995936e-03 0.000000000000000000e+00 1.886569360662779639e-03 1.162095933375286707e-03 2.604931249179492144e-03 2.702372122015114352e-03 6.175230348999071264e-03 0.000000000000000000e+00 6.899254626631736581e-03 3.675054411358691115e-03 1.841083701015033651e-03 1.573748866103183777e-03 1.300972425579130336e-02 0.000000000000000000e+00 8.149734788076937533e-03 2.007671844095662572e-02 2.980515752804513765e-02 3.887142187615411637e-01 3.948555723300883023e-03 8.290567013766526536e-03 1.366158713627718029e-03 6.220757610476054518e-06 5.416030507044368794e-03 2.676263513239032343e-03 2.134974827091194944e-04 3.860406244491903973e-03 7.508396480639477517e-03 1.524092159191894023e-02 4.495974350519030271e-03 2.301981873192180273e-03 2.580711165090648039e-03 5.921013675354848361e-04 3.217643950112310074e-03 3.264821025520085393e-03 1.516644982325775128e-03 6.220988445814904302e-03 6.734857001979021457e-03 1.279154340076770792e-02 3.133892669850734444e-03 1.374910377913533994e-02 4.287768889008296410e-04 4.350537519906539502e-03 4.638334449105353634e-03 2.402501883083939336e-03 3.117443941581168627e-03 3.252343776450433883e-03 2.366566691222017193e-03 3.275353590404781758e-04 3.314619625434198340e-03 4.423554157867526371e-02 1.400712219996551496e-02 2.058953188384210226e-03 7.955768976008054105e-03 3.064427684254625393e-03 8.303652416837449882e-03 3.231782003234269073e-03 5.894556950919145957e-03 2.436331414864938757e-03 3.583805535993246118e-03 1.290315846455009161e-03 6.995651118055451131e-03 2.305188187641195232e-03 2.092561892777452821e-03 1.896205942666661726e-03 1.870661052759928916e-02 0.000000000000000000e+00 5.008177473965844811e-03 9.183888635420739107e-04 2.270394332279317487e-02 5.138986333269086406e-07 8.698441906679680452e-03 4.404873393249553702e-03 4.042759445152548786e-02 3.491984859260894702e-03 4.194532011019816951e-03 7.631306054315207740e-03 2.058631483181343029e-03 2.001823865671070041e-02 4.628222655747101996e-03 4.530134259550260695e-02 1.990317768368511740e-03 9.586240672245446154e-03 9.802398334399782531e-03 7.105211905671918703e-03 3.010170603288954763e-03 0.000000000000000000e+00 4.184492468161615211e-04
4.126192350026102276e-04 5.217444883780841813e-03 1.438220079730492540e-01 1.515814172102820587e-02 9.696551144907765776e-03 4.355643390448333250e-04 2.656323874375048771e-02 1.890453474850798982e-04 8.166827714791376897e-03 7.247322924125793042e-02 1.175071386845310262e-01 8.211661005220973267e-03 1.363655599312897345e-03 4.771874753631407881e-03 3.785919019986229905e-04 4.708931015027357608e-05 8.945307141997893910e-03 2.410238081793089160e-04 4.352077862578283309e-04 2.274785939542578266e-04 7.962825805798155396e-03 5.816136736547423709e-04 5.384451875842535123e-02 1.885310090473715230e-04 1.447848598596303987e-04 8.653391601447901326e-04 7.068021563519326757e-04 7.738239905050494890e-04 5.191393082819861522e-04 5.163247047159922384e-04 1.112349341565138303e-02 5.644823326321419307e-04 2.440420620549538840e-03 4.461509274014332713e-03 2.604287391126724810e-04 2.704151831753347310e-03 5.331515796735691740e-04 3.951344696492847417e-05 7.709953660207524359e-03 6.040348553958763481e-04 5.268363159088844394e-03 6.467538623179552339e-03 3.784387460764967147e-03 4.207069936183293994e-03 1.640907984092886650e-03 3.907172044786189936e-03 5.693092177183197659e-04 8.877951449888758654e-04 4.533767467595865310e-04 2.485962316285247886e-02 7.575177770649790289e-03 8.501415233595195717e-04 1.719660713049618603e-05 7.823480937082377684e-04 4.829245034768065510e-04 4.669710130269360063e-03 1.198490534277029014e-02 2.384666967167739168e-02 3.104200158333842992e-04 1.108921484693383384e-02 2.494028384388590966e-02 5.780617935018383079e-03 1.426343384510038274e-02 7.802082270878370413e-04 4.896697318875016872e-03 1.406072567522107138e-02 1.052997604792073398e-04 9.782548682061875146e-04 6.700377323017126484e-03 1.765509512197682717e-04 3.770358735929136228e-04 1.528425610061184825e-02 4.494698506287721045e-03 6.232471659489500614e-04 4.446088117875376185e-04 4.947009264932639670e-03 3.005277610420646530e-03 2.815544232418518145e-03 7.225303033537443416e-04 1.057010604948237329e-04 3.588935579407611515e-02 4.553330263815075869e-04 2.721052825640852407e-02 2.254735171468467622e-02 2.118716954303993816e-02 8.309051909603263827e-04 6.551147156200898139e-04 6.160986110924641240e-03 5.348080650690865273e-02 4.372661392344785736e-02 1.233525469983534585e-03 1.288829010160737892e-02 1.238145279439958977e-04 1.998918514450497962e-03 3.093382044452158003e-02 7.123133827834366837e-04
2.738937776770280792e-03 7.378521536914818026e-03 1.367899364134304472e-04 5.156921205817913134e-03 4.471052392850429803e-03 3.037696029435226278e-03 2.607880046570928241e-04 2.398661152033152930e-02 6.182742951758429632e-03 3.265112657807568534e-03 4.972449650956498046e-02 3.442740077249325115e-03 5.254813200682554447e-03 4.592476771549629591e-03 1.369749266324286896e-02 9.150148034841387029e-03 8.492349927908033128e-03 1.268963660348160216e-02 1.907793155872351265e-01 2.299434684251247616e-03 0.000000000000000000e+00 1.069606605595448470e-02 2.555403450800708648e-04 4.998144909595258643e-04 6.265413535022423819e-02 2.250534679625262099e-03 1.563311502760431071e-01 1.134672494888940789e-03 3.155321528296183269e-03 6.385778635560609290e-03 3.059201935839631482e-04 9.193428772047930811e-03 7.854712372733734307e-03 7.017082668055224862e-03 8.648670701111990308e-03 1.033090440087467516e-03 1.253671849166221146e-02 2.720437358030219650e-03 1.284764226339949258e-03 4.247661761574109129e-03 4.718686109973495193e-04 7.528611045815844331e-03 1.560977010569650691e-03 2.807835338952298799e-03 5.608288453059170377e-03 7.387508929669186347e-03 7.618089942500320608e-03 4.799331469553729662e-03 3.513819718128481651e-03 2.319004538833123897e-03 3.494570487495523344e-03 2.281731769702052912e-03 2.434833767087601734e-03 5.720304984378341484e-04 7.489330889156712440e-03 6.557959196029120377e-03 8.637015893816463175e-03 4.108453307577283192e-02 7.215215177533120666e-03 6.099098981652405042e-03 4.558326751385136100e-03 8.893707713053264699e-04 0.000000000000000000e+00 4.552490688887153233e-03 4.986510771989506596e-03 3.929848165760290585e-03 6.569477324651478442e-04 8.305147244262549994e-03 4.161767452208592864e-03 5.831886136123342300e-03 2.794230523909896347e-03 3.094641372667510971e-04 8.683407491868910810e-03 0.000000000000000000e+00 7.379234677949170033e-03 2.335670304838347033e-03 7.852321192238595482e-03 2.275456264989924454e-03 4.832747813861834781e-03 4.093347634519904502e-04 3.831926145624272011e-03 1.812406176052994491e-02 8.654825900306107114e-03 1.576159485038643301e-03 2.482413471587232440e-02 1.220164877121620618e-02 2.505972466086011860e-02 1.215039084418285432e-02 0.000000000000000000e+00 1.825636010090384703e-02 4.778175736630366037e-03 3.887354124216583183e-03 4.238504636154196846e-04 4.585348369075556083e-03 0.000000000000000000e+00 2.476642327779799650e-03
1.371459115802075614e-02 7.464922757198166718e-03 1.223511851311803733e-01 2.771441550730745218e-03 5.159458219338764612e-03 1.276669648639776333e-02 1.524590325056568180e-03 6.857255732687334883e-03 1.884154637131199225e-03 4.386097986561165486e-03 5.107903844800976145e-02 3.270378966590885023e-03 5.291284644962186354e-03 9.317881926563660946e-03 1.639980616093611324e-03 2.262728231187492202e-03 9.864548538135340869e-04 4.854247552965801522e-03 4.467635382315548326e-03 1.783820416802266292e-03 2.040132417855732277e-03 1.839496242182361505e-02 4.202781795269589817e-03 6.725550244394860530e-03 3.348187505045909645e-02 1.368969508319320405e-02 2.574084862129718404e-02 1.437993860579719549e-02 1.130873593668618032e-02 6.442820197451422544e-03 2.307034908889647479e-03 1.135132401167284269e-02 8.969243298401395831e-04 1.597878250654117096e-03 1.421977598595893302e-02 4.483012384739365128e-03 2.580343625088712262e-02 4.192416275331388789e-03 1.041726120458755234e-02 8.861227319352588810e-03 1.724177712541493821e-03 5.289159808308315988e-03 2.416474018252148543e-03 1.023953629155637500e-02 1.380791139075923657e-03 9.475755126133106332e-03 7.597529795125994995e-03 1.065250464355510518e-02 4.480815621096673196e-04 3.024452290386971109e-02 4.099579260043680062e-03 2.322731112092812217e-02 6.537065743530687430e-03 6.307375969578757173e-03 5.165697492702383577e-03 5.443020848219531525e-04 7.137988694677717752e-03 5.736174164129598067e-03 2.397990477917957483e-02 0.000000000000000000e+00 9.626944174577626787e-03 3.780209245509879765e-04 6.010458228657611715e-03 3.177107331564980874e-02 3.619530247858762737e-03 2.552443918538297666e-03 4.082487924303302394e-03 1.115960424679439920e-02 1.094450876983565912e-03 2.254251247810151390e-02 1.531831552125159125e-02 0.000000000000000000e+00 2.063525074987305336e-02 5.013067199827330421e-03 1.415529588054034943e-03 4.709284031483994444e-03 3.073653887653590364e-03 8.261480476704758866e-03 3.893830187726182615e-04 8.867150148652741884e-03 6.207504287079614394e-03 6.766116012226537635e-02 5.079215288072922926e-03 2.018213457701937587e-03 2.688116647835759460e-02 3.445915989312050426e-02 3.767896859206356849e-03 4.510808830465478335e-03 3.317854688090828962e-03 1.373056590411291357e-03 6.680075255248458382e-03 3.227997707874803073e-04 5.193083355219768778e-03 1.099675688534187609e-02 0.000000000000000000e+00 1.443519865047091649e-02
