1.428573576487035535e-01 1.428568499497428756e-01 1.428569928117422172e-01 1.428572541371409543e-01 1.428573066049204088e-01 1.428573989766430963e-01 1.428568398711070053e-01
1.428573494376251252e-01 1.428568343261829299e-01 1.428570250080621606e-01 1.428572105215930865e-01 1.428573235383336082e-01 1.428574230823919655e-01 1.428568340858111796e-01
1.428573676569447615e-01 1.428568362233518241e-01 1.428570197930340846e-01 1.428572516499864997e-01 1.428572997131141442e-01 1.428573848660238677e-01 1.428568400975448738e-01
1.428573917009612892e-01 1.428568175764638459e-01 1.428570363529478027e-01 1.428571980843236222e-01 1.428573031664101267e-01 1.428574049536524559e-01 1.428568481652409405e-01
1.428574184483635268e-01 1.428568001603713888e-01 1.428570106646614435e-01 1.428572656404780705e-01 1.428572979641258012e-01 1.428574142153782867e-01 1.428567929066214826e-01
1.428573928842312435e-01 1.428568107517416974e-01 1.428570533793972475e-01 1.428572262966263939e-01 1.428573267156128535e-01 1.428573628877606028e-01 1.428568270846299060e-01
1.428573807350655422e-01 1.428568447636169858e-01 1.428570637079802919e-01 1.428571827239302761e-01 1.428573013885053866e-01 1.428574116586518172e-01 1.428568150222497557e-01
1.428573993442718015e-01 1.428568577045739585e-01 1.428570538931877298e-01 1.428571978130205311e-01 1.428572648359977826e-01 1.428574196963622867e-01 1.428568067125859653e-01
1.428573759835023715e-01 1.428568174466841589e-01 1.428570633449535721e-01 1.428572017889735979e-01 1.428573170066498865e-01 1.428573994093074451e-01 1.428568250199289125e-01
1.428574448660349383e-01 1.428568107687457622e-01 1.428570078178151292e-01 1.428572051196621007e-01 1.428572877512579720e-01 1.428573998417221880e-01 1.428568438347618264e-01
1.428574017705811772e-01 1.428568523139711888e-01 1.428570336591937495e-01 1.428572081762210788e-01 1.428572887563416272e-01 1.428573888334337127e-01 1.428568264902574936e-01
1.428574392456722630e-01 1.428568359624018957e-01 1.428570663848655053e-01 1.428572022877571401e-01 1.428572885978116047e-01 1.428573611547752920e-01 1.428568063667161880e-01
1.428573411109820002e-01 1.428568513335122248e-01 1.428570514140942438e-01 1.428572199024819300e-01 1.428573251022947077e-01 1.428573792697851175e-01 1.428568318668497761e-01
1.428574055183226832e-01 1.428568246408527531e-01 1.428570661168356015e-01 1.428571755161816004e-01 1.428572901588797406e-01 1.428574231713081455e-01 1.428568148776193369e-01
1.428573892387109412e-01 1.428568350383446206e-01 1.428570182593621452e-01 1.428572043010824522e-01 1.428573145278149437e-01 1.428574067072501397e-01 1.428568319274347853e-01
1.428574071845927218e-01 1.428568136207701844e-01 1.428570165262283143e-01 1.428572249849566766e-01 1.428572955359841690e-01 1.428574083449839216e-01 1.428568338024840401e-01
1.428574041169584641e-01 1.428568312231972559e-01 1.428570638015413397e-01 1.428571757502878625e-01 1.428573064927231850e-01 1.428573927760369844e-01 1.428568258392550194e-01
1.428573825124903052e-01 1.428568342886059050e-01 1.428570254219912461e-01 1.428572216122073191e-01 1.428573038179557497e-01 1.428573978556389179e-01 1.428568344911105015e-01
1.428573978859158378e-01 1.428568253651420206e-01 1.428570133474296455e-01 1.428572331824546071e-01 1.428573507140250831e-01 1.428573627310203709e-01 1.428568167740125183e-01
1.428573672368506353e-01 1.428568434998258585e-01 1.428570263008550889e-01 1.428572201043857570e-01 1.428572364569457021e-01 1.428574505229238401e-01 1.428568558782131737e-01
1.428573850066443829e-01 1.428568390381113606e-01 1.428570606560727596e-01 1.428572500238210752e-01 1.428572622775514389e-01 1.428574015290955124e-01 1.428568014687035259e-01
