9.962406336237872306e-01 3.759366376212833552e-03
9.914137740426157697e-01 8.586225957384211252e-03
9.778964758009917047e-01 2.210352419900840637e-02
9.863217329566443814e-01 1.367826704335574697e-02
9.769480539796719931e-01 2.305194602032799994e-02
1.000000000000000000e+00 0.000000000000000000e+00
9.877096052816225491e-01 1.229039471837736937e-02
9.914222432750331437e-01 8.577756724966925650e-03
9.898601296180216114e-01 1.013987038197839211e-02
1.000000000000000000e+00 0.000000000000000000e+00
9.950131034565974364e-01 4.986896543402622589e-03
9.849696918256050093e-01 1.503030817439507914e-02
9.911048269480564610e-01 8.895173051943521675e-03
9.923201613783519948e-01 7.679838621648054676e-03
1.000000000000000000e+00 0.000000000000000000e+00
9.942023043224428314e-01 5.797695677557046338e-03
1.000000000000000000e+00 0.000000000000000000e+00
9.857127376688947784e-01 1.428726233110524414e-02
9.807721998680937192e-01 1.922780013190623569e-02
9.815693389133921531e-01 1.843066108660795094e-02
9.796605606962834889e-01 2.033943930371659436e-02
