1.000000000000000000e+00 0.000000000000000000e+00
9.737047035320582911e-01 2.629529646794166731e-02
9.900540211017094805e-01 9.945978898290493489e-03
9.664079209893463585e-01 3.359207901065371094e-02
1.000000000000000000e+00 0.000000000000000000e+00
9.966331210182134415e-01 3.366878981786515165e-03
9.943217319298868206e-01 5.678268070113267826e-03
9.490491318101210716e-01 5.095086818987901167e-02
1.000000000000000000e+00 0.000000000000000000e+00
9.832994018222848132e-01 1.670059817771532909e-02
1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
9.931579366778983120e-01 6.842063322101651565e-03
9.940289453315945822e-01 5.971054668405399550e-03
9.763003965396424011e-01 2.369960346035751564e-02
9.983547850352658681e-01 1.645214964734146397e-03
9.870712617164827396e-01 1.292873828351730377e-02
9.964886769677168132e-01 3.511323032283135588e-03
9.926080308623879134e-01 7.391969137612097902e-03
9.974685146097433952e-01 2.531485390256636020e-03
1.000000000000000000e+00 0.000000000000000000e+00
