2.669581005584866218e-01 0.000000000000000000e+00 4.591598743773573493e-02 6.871259120037777057e-01
2.684495595360426590e-01 0.000000000000000000e+00 4.360004861562992440e-02 6.879503918483274028e-01
2.305013985966373469e-01 0.000000000000000000e+00 4.680665757880128619e-02 7.226919438245613669e-01
3.131263517885360947e-01 0.000000000000000000e+00 7.011371950617857618e-02 6.167599287052852874e-01
2.546068595033398330e-01 0.000000000000000000e+00 9.889115560376780800e-02 6.465019848928923452e-01
2.082719022679284659e-01 0.000000000000000000e+00 8.062906019566827565e-02 7.110990375364032445e-01
3.516130718230313090e-01 0.000000000000000000e+00 1.189915204991748438e-01 5.293954076777938056e-01
2.554206460121597466e-01 0.000000000000000000e+00 5.040907565566418724e-02 6.941702783321761494e-01
2.202612558759279859e-01 0.000000000000000000e+00 4.683904782867158445e-02 7.328996962954004157e-01
2.516914747615059955e-01 0.000000000000000000e+00 7.789343976796643532e-02 6.704150854705275275e-01
1.776526954388043256e-01 0.000000000000000000e+00 1.091318846866638215e-01 7.132154198745318530e-01
2.504247118273544848e-01 0.000000000000000000e+00 1.013875749765452694e-01 6.481877131961002458e-01
2.580242675060135937e-01 0.000000000000000000e+00 6.178856196667679296e-02 6.801871705273095925e-01
3.328840103662500938e-01 0.000000000000000000e+00 3.068730546876025783e-02 6.364286841649896553e-01
2.028769138673551520e-01 0.000000000000000000e+00 7.833526168758071784e-02 7.187878244450641718e-01
2.904585566736589408e-01 0.000000000000000000e+00 7.759729678235678663e-02 6.319441465439842309e-01
2.399269431921275675e-01 0.000000000000000000e+00 4.164966162036916331e-02 7.184233951875033108e-01
3.068178915630903059e-01 0.000000000000000000e+00 1.104409718850742350e-01 5.827411365518354591e-01
2.606992623228511774e-01 0.000000000000000000e+00 5.441453645806042932e-02 6.848862012190884974e-01
2.648813612162872477e-01 0.000000000000000000e+00 6.327165692996128410e-02 6.718469818537514682e-01
3.059388045077198748e-01 0.000000000000000000e+00 8.859111742996111927e-02 6.054700780623190060e-01
