3.333354594238236990e-01 3.333320594934503500e-01 3.333324810827258955e-01
3.333353836053209451e-01 3.333321176719727386e-01 3.333324987227062608e-01
3.333355057660738474e-01 3.333320119490929545e-01 3.333324822848331981e-01
3.333355372874836076e-01 3.333320391494278279e-01 3.333324235630885091e-01
3.333356951423280812e-01 3.333317604954168512e-01 3.333325443622550122e-01
3.333354670814239751e-01 3.333319325650088705e-01 3.333326003535670989e-01
3.333354612937712846e-01 3.333318431751243760e-01 3.333326955311042838e-01
3.333354854224250263e-01 3.333321499208057315e-01 3.333323646567692977e-01
3.333354938518193200e-01 3.333320685185794940e-01 3.333324376296011304e-01
3.333356242120831259e-01 3.333318681892365465e-01 3.333325075986803276e-01
3.333354608525017082e-01 3.333318969762495421e-01 3.333326421712486942e-01
3.333353105299328711e-01 3.333322320055330801e-01 3.333324574645339933e-01
3.333353038967040716e-01 3.333319386663164963e-01 3.333327574369793767e-01
3.333352114153771972e-01 3.333322140249423415e-01 3.333325745596804057e-01
3.333354403963648127e-01 3.333318740275122427e-01 3.333326855761230001e-01
3.333355788135348163e-01 3.333318938408998955e-01 3.333325273455652327e-01
3.333353198232944514e-01 3.333321513744685882e-01 3.333325288022370159e-01
3.333356929062361029e-01 3.333319835398206310e-01 3.333323235539432106e-01
3.333353267900566741e-01 3.333324197982653336e-01 3.333322534116780478e-01
3.333351110996751188e-01 3.333322392505709830e-01 3.333326496497538427e-01
3.333354454061071559e-01 3.333319342600803981e-01 3.333326203338123905e-01
