7.755722406055151064e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.244277593944850047e-01
7.951159051469648409e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.048840948530352146e-01
8.173466389548373900e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.826533610451626655e-01
7.599433467739360459e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.400566532260638986e-01
8.456944459335112851e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.543055540664887149e-01
6.922002894610463919e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.077997105389537191e-01
8.446395657099817766e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.553604342900182234e-01
8.474074064227815617e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.525925935772183828e-01
8.168723677265790073e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.831276322734210205e-01
8.810445216942095481e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.189554783057903548e-01
8.775428125898706577e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.224571874101292590e-01
8.255144593347114590e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.744855406652884300e-01
7.305379133184519702e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.694620866815480298e-01
9.118122234519840941e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.818777654801587818e-02
8.956374941836141579e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.043625058163858421e-01
4.955353664934404878e-01 0.000000000000000000e+00 5.109109622064028633e-02 4.533735372859191703e-01
8.230734005538528075e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.769265994461472757e-01
8.786057663252769823e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.213942336747229483e-01
8.713334417050204728e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.286665582949795827e-01
7.999193789401073396e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.000806210598926882e-01
7.982816542669537441e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.017183457330462004e-01
