3.333353191565828211e-01 3.333324232624358952e-01 3.333322575809813393e-01
3.333354531520152930e-01 3.333318488410910163e-01 3.333326980068937462e-01
3.333356154383825820e-01 3.333318737725374237e-01 3.333325107890800498e-01
3.333353005170252570e-01 3.333320788167880022e-01 3.333326206661866298e-01
3.333354855800922389e-01 3.333320733282132409e-01 3.333324410916945757e-01
3.333357611187885428e-01 3.333318629769818076e-01 3.333323759042297052e-01
3.333354589251639744e-01 3.333319378952357970e-01 3.333326031796002842e-01
3.333351042982722889e-01 3.333322434032515713e-01 3.333326522984760842e-01
3.333354153485139082e-01 3.333321198557502307e-01 3.333324647957359166e-01
3.333355288546495654e-01 3.333320440701169063e-01 3.333324270752334728e-01
3.333353359226104984e-01 3.333320394397729647e-01 3.333326246376165924e-01
3.333354771815580930e-01 3.333321544154672633e-01 3.333323684029745881e-01
3.333353298914525364e-01 3.333322435580254872e-01 3.333324265505219208e-01
3.333354527108716714e-01 3.333319024491416260e-01 3.333326448399867026e-01
3.333357241756316203e-01 3.333321705508450195e-01 3.333321052735234713e-01
3.333353122222679765e-01 3.333321558637166726e-01 3.333325319140153509e-01
3.333354974528290882e-01 3.333320169691604273e-01 3.333324855780105400e-01
3.333354323294540067e-01 3.333318795842219462e-01 3.333326880863241026e-01
3.333356861045707609e-01 3.333317664829249516e-01 3.333325474125042875e-01
3.333353757598337963e-01 3.333321222920780369e-01 3.333325019480881113e-01
3.333353029584332217e-01 3.333322361806855816e-01 3.333324608608812523e-01
