1.000000000000000000e+00 0.000000000000000000e+00
9.977742902430011274e-01 2.225709756999011413e-03
9.970872917844659788e-01 2.912708215534097478e-03
9.837503005279196744e-01 1.624969947208027357e-02
1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
9.883305062725246115e-01 1.166949372747544053e-02
9.679603957151666771e-01 3.203960428483336453e-02
9.944959409145043283e-01 5.504059085495801792e-03
9.812726579047545972e-01 1.872734209524545487e-02
9.826286552901789539e-01 1.737134470982109116e-02
1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00
9.995723497225690313e-01 4.276502774311044162e-04
9.947483006546217199e-01 5.251699345378352084e-03
9.925326103455051063e-01 7.467389654494790453e-03
9.955518098201745492e-01 4.448190179825401401e-03
9.803401395926009121e-01 1.965986040739906709e-02
9.966403469316191810e-01 3.359653068380850666e-03
9.972983771971246636e-01 2.701622802875340741e-03
9.809031861236754413e-01 1.909681387632454833e-02
