1.111112516375462600e-01 1.111109552983208099e-01 1.111110578471353333e-01 1.111111468313308731e-01 1.111112393033320406e-01 1.111112753221415034e-01 1.111109687370487320e-01 1.111109188605151898e-01 1.111111861626293551e-01
1.111112481592684553e-01 1.111109558750861676e-01 1.111110626432153387e-01 1.111111567325144267e-01 1.111112340436115481e-01 1.111112732017678628e-01 1.111109746928013037e-01 1.111109221684194320e-01 1.111111724833154513e-01
1.111112595091619665e-01 1.111109626840032505e-01 1.111110723896326230e-01 1.111111502044301313e-01 1.111112175570626720e-01 1.111112605229180872e-01 1.111109710601819178e-01 1.111109367406669240e-01 1.111111693319424415e-01
1.111112585317991508e-01 1.111109502542611954e-01 1.111110633802532693e-01 1.111111624000500064e-01 1.111112275944428213e-01 1.111113022592639249e-01 1.111109599264450687e-01 1.111109310670473915e-01 1.111111445864371439e-01
1.111112668542752202e-01 1.111109203288532105e-01 1.111110707497747624e-01 1.111111863375645048e-01 1.111112224436838353e-01 1.111112554416241599e-01 1.111109529578098998e-01 1.111109452197940189e-01 1.111111796666204299e-01
1.111112533340314346e-01 1.111109468770364872e-01 1.111110703636708497e-01 1.111111462089629937e-01 1.111112315239927012e-01 1.111112809516020539e-01 1.111109842577494289e-01 1.111109276204994417e-01 1.111111588624546509e-01
1.111112633627964613e-01 1.111109488475804652e-01 1.111110854162486727e-01 1.111111316077033617e-01 1.111112254353344014e-01 1.111112907709806558e-01 1.111109625895407155e-01 1.111109308896855996e-01 1.111111610801296806e-01
1.111112617883306675e-01 1.111109661897337203e-01 1.111110707595432123e-01 1.111111524330591072e-01 1.111112266063223469e-01 1.111112720016405875e-01 1.111109719732963907e-01 1.111109243723223255e-01 1.111111538757515449e-01
1.111112505061163797e-01 1.111109565625775508e-01 1.111110610291759226e-01 1.111111689249859175e-01 1.111112201318163323e-01 1.111112948069746670e-01 1.111109759221351745e-01 1.111109145061564274e-01 1.111111576100616144e-01
1.111112673722977062e-01 1.111109498608193191e-01 1.111110705505840568e-01 1.111111340711863071e-01 1.111112295379827752e-01 1.111112627749553522e-01 1.111109653470387232e-01 1.111109343344200556e-01 1.111111861507157322e-01
1.111112582611434585e-01 1.111109521120737798e-01 1.111110799992293258e-01 1.111111286704836720e-01 1.111112314321237998e-01 1.111112685455995369e-01 1.111109672769023532e-01 1.111109524010535504e-01 1.111111613013905097e-01
1.111112428549560077e-01 1.111109584327700378e-01 1.111110632162433526e-01 1.111111765510640337e-01 1.111112307760021983e-01 1.111112709868705001e-01 1.111109794589444782e-01 1.111109237650904774e-01 1.111111539580588586e-01
1.111112425843253371e-01 1.111109430557966210e-01 1.111110822549012528e-01 1.111111434372034357e-01 1.111112380891240287e-01 1.111112740313590641e-01 1.111109659654762327e-01 1.111109508840893573e-01 1.111111596977248095e-01
1.111112284424591728e-01 1.111109522551821938e-01 1.111110615919667921e-01 1.111111494019979967e-01 1.111112412171969543e-01 1.111112848897336941e-01 1.111109712383643866e-01 1.111109111667672039e-01 1.111111997963315084e-01
1.111112525165738607e-01 1.111109384021968932e-01 1.111110754446771043e-01 1.111111564260866824e-01 1.111112428460733909e-01 1.111112478852778473e-01 1.111109675542413938e-01 1.111109442083756949e-01 1.111111747164971880e-01
1.111112755682078651e-01 1.111109513081066924e-01 1.111110797695383096e-01 1.111111448594729045e-01 1.111112171266260551e-01 1.111112528493808788e-01 1.111109563717374571e-01 1.111109605789443316e-01 1.111111615679855058e-01
1.111112531402380643e-01 1.111109631685843618e-01 1.111110740778512018e-01 1.111111437210557801e-01 1.111112060043370348e-01 1.111112877261245108e-01 1.111109532734793626e-01 1.111109502883666222e-01 1.111111685999630755e-01
1.111112597128745272e-01 1.111109410962112659e-01 1.111110565551284013e-01 1.111111578119920451e-01 1.111112266529290932e-01 1.111112783914088159e-01 1.111109706541485165e-01 1.111109559353966048e-01 1.111111531899107163e-01
1.111112324286314540e-01 1.111109610968656902e-01 1.111110399771596258e-01 1.111111715049940135e-01 1.111112325810541118e-01 1.111112705263793826e-01 1.111109732640529896e-01 1.111109339692156195e-01 1.111111846516470714e-01
1.111112201523182103e-01 1.111109607714721448e-01 1.111110755229057501e-01 1.111111546748294598e-01 1.111112421693953994e-01 1.111112588870435264e-01 1.111109689202515322e-01 1.111109349467020724e-01 1.111111839550819325e-01
1.111112421995728156e-01 1.111109376264419885e-01 1.111110734563594132e-01 1.111111651115580107e-01 1.111112116774401054e-01 1.111112892373006533e-01 1.111109519378990634e-01 1.111109514356955069e-01 1.111111773177324152e-01
