SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16
0.03815706591394128	0.0	0.07171597160832971	0.0	0.0	0.0	0.4169712881573272	0.3706979605606481	0.0	0.0	0.0	0.0	0.0	0.09118207468404503	0.011275639075708678	0.0	0.0	0.0	0.0	0.0
0.0083897525447107	0.0	0.0	0.0039932494365998205	0.014811718139056709	0.0	0.5107169503928807	0.3794637582759646	0.009230792378089405	0.005072983344802512	0.0	0.0	0.0	0.050054974515071175	0.018265820972824393	0.0	0.0	0.0	0.0	0.0
0.006623039540178058	0.0	0.05341591242722996	0.0	0.0	0.021577219907082265	0.4963911802837792	0.3669389257156908	0.0	0.0206697894417182	0.0	0.0	0.0	0.034383932684321446	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.02472099323449736	0.0	0.0	0.0	0.4131038308426898	0.44154141708984807	0.0	0.0	0.0	0.0	0.0	0.08942335360897816	0.031210405223986524	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.025047890943505173	0.0	0.363356541407352	0.5303861416454801	0.0	0.0	0.0	0.0	0.0	0.03607711105250711	0.04513231495115543	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.05317513424292645	0.0	0.0	0.0	0.26114785639378474	0.5740769461339614	0.0	0.0	0.0	0.03368907597759967	0.0	0.06858766381365758	0.00932332343806992	0.0	0.0	0.0	0.0	0.0
0.01929332277780867	0.0	0.08297308874859183	0.0	0.0	0.0	0.4601035537687604	0.3439403107728987	0.0	0.0	0.0	0.0	0.0	0.08532592068449962	0.008363803247440703	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.09374982901152935	0.0	0.0	0.0	0.41959108481120144	0.38192517696044265	0.0	0.0	0.0	0.0	0.0	0.10473390921682654	0.0	0.0	0.0	0.0	0.0	0.0
0.02555433078686947	0.0	0.05270402631733892	0.0	0.0	0.0	0.5268940022623657	0.2984893430974562	0.0	0.01887866808067682	0.0	0.0	0.0	0.07747962945529281	0.0	0.0	0.0	0.0	0.0	0.0
0.021709070757763262	0.0	0.03600844734447909	0.0	0.0	0.0	0.426706871554276	0.46575958346994983	0.0	0.0	0.0	0.0	0.0	0.04981602687353171	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.2571081288125522	0.0	0.0	0.0	0.6544570298860364	0.0	0.0	0.0	0.0	0.0	0.0	0.08843484130141147	0.0	0.0	0.0	0.0	0.0	0.0
0.015466408729360847	0.0	0.048760819421954336	0.0	0.0	0.0	0.48681121691461193	0.3688324588508448	0.0	0.0	0.0	0.0	0.0	0.05708126303012881	0.023047833053099334	0.0	0.0	0.0	0.0	0.0
0.05941094025041418	0.0	0.16995442977435438	0.0	0.0	0.0	0.30968622186266553	0.3772342703159495	0.0	0.0	0.0	0.0	0.0	0.045275496535333484	0.038438641261282845	0.0	0.0	0.0	0.0	0.0
0.012647502302318068	0.0	0.029849774726982636	0.0	0.016775027168010766	0.0071965642779217385	0.44722985775717206	0.41021329118574706	0.0	0.0	0.0	0.0	0.0	0.07608798258184776	0.0	0.0	0.0	0.0	0.0	0.0
0.035181281155006704	0.0	0.060500136851030964	0.0	0.0	0.0	0.3231101969830244	0.461857590135342	0.0	0.0	0.0	0.0	0.0	0.07664420405484464	0.04270659082075133	0.0	0.0	0.0	0.0	0.0
0.03733766549812767	0.0	0.048224445390558576	0.0	0.0	0.0	0.41026020206728364	0.44177269973317534	0.0	0.0	0.0	0.0	0.0	0.06240498731085465	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.23335266833278898	0.0	0.0	0.0	0.7666473316672111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.023080891260358692	0.0	0.07274028606601962	0.0	0.0	0.0	0.41509466281643764	0.36611992206696503	0.0	0.0	0.0	0.0	0.0	0.08158220797780613	0.04138202981241276	0.0	0.0	0.0	0.0	0.0
