SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85
0.03627878999564661	0.09207406909009387	0.0	0.0	0.0	0.0	0.22682973039343576	0.19465568501578803	0.01196415281250723	0.008066296051645785	0.0	0.0	0.0	0.13095865393720135	0.05855987874851418	0.0	0.011149449920459492	0.0	0.0	0.0	0.009895726320288166	0.0	0.0	0.021018119370359575	0.0017013459976055615	0.0	0.0013032377086874922	0.02628512233907733	0.0	0.0	0.0	0.0	0.0	0.0	0.0969789644341052	0.0	0.0	0.0	0.0005088740438656593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01508365806441931	0.0	0.0	0.0	0.0	0.0	0.005968170822408252	0.03977331880858953	0.0	0.0	0.0	0.0	0.010946756125301677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0223738007568115	0.10939921908476208	0.0	0.0	0.012553668685780867	0.019993809246181205	0.14807643066189155	0.12288635416545796	0.012027484686684872	0.019199786205645483	0.0	0.0	0.0	0.08979315680344681	0.0751474357127636	0.0	0.0	0.0	0.0002811207532454658	0.0	0.0014856621519593396	0.0015551978818073569	0.0	0.06681823365639263	0.0	0.0	0.0	0.06592312802600664	0.0	0.0	0.0	0.0	0.0	0.0	0.08228684866742585	0.04146545384763234	0.02486438267621767	0.0018502555026287371	0.0	0.004575569334183257	0.0	0.0	0.0	0.0013973804814043397	0.009033090323981523	0.0	0.018958659231093442	0.0	0.0	0.0	0.0059062017353883915	0.004214389418414476	0.0023669235822057883	0.0018249521239424426	0.014101158654986323	0.0	0.0014417974379538582	0.0	0.002035819177150014	0.0	0.0	0.0	0.006188782255630927	0.0	0.0	0.009973847070923273	0.0
0.023638370348733576	0.11011596726988486	0.0	0.0	0.005588593726415999	0.014998869878349166	0.16621506597074429	0.13533507016752339	0.007291259599979791	0.02762571335548267	0.0	0.0	0.0	0.08575154471919942	0.07486451396302758	0.0	0.004941531113877991	0.0	0.0	0.0	0.003002567687619636	0.004770631731703789	0.0	0.061401629850543996	0.0	0.0018629537188459054	0.002492998426844936	0.06027753484941541	0.0	0.0006107471974644147	0.0	0.0	0.0	0.0	0.08112820642195664	0.03499853241279914	0.017491228644549883	0.005725839117193091	8.92552673822852e-05	0.0	0.0	0.0	0.0	0.0	0.0020267440367159276	0.0	0.012262102765951594	0.0035314653377569814	0.0	0.0	0.0034309944121971797	0.0	0.0	0.0009127386914222825	0.01493941606127489	0.0	0.0	0.012418908977345664	0.0	0.02025900427779769	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.056631920445025984	0.0	0.0	0.0	0.0	0.0	0.26876371523212544	0.32033234991158493	0.0	0.0	0.0	0.0	0.0	0.09305051539190017	0.0	0.0	0.0	0.0	0.0	0.01121081123568025	0.0	0.0	0.0	0.006590427813656376	0.0	0.0	0.014990711134145867	0.03537678772964149	0.0	0.000775176080923905	0.0	0.0	0.0	0.0	0.056166332238198814	0.016969473851949367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025106295164848212	0.0	0.0	0.005141963849528132	0.003962613017523831	0.0	0.0	0.0849309069032672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.022888231806406673	0.10081882191309144	0.0	0.0	0.0	0.0	0.22390851067438564	0.18835583864497	0.0	0.028251011007293103	0.0	0.0	0.0	0.12774629141278926	0.0905767078989843	0.0	0.0033611145277092566	0.0	0.0	0.0	0.0	0.0	0.0	0.03717479319624512	0.0	0.0	0.0	0.04857114690064681	0.0	0.0	0.0	0.0	0.0	0.0	0.08209673272152228	0.006928951865469472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004934888350462262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007019142729067119	0.016547607668078394	0.0	0.0	0.0	0.0	0.0	0.00298252522353355	0.0	0.007837683459345364
0.004018510087567448	0.08553362678455416	0.0	0.0	0.0	0.0	0.2062754737731565	0.19592346830124033	0.0	0.024329463845707798	0.0	0.0	0.0	0.09516730328748485	0.10050590896541639	0.0	0.0018579725736771156	0.0	0.0	0.0	0.0	0.0	0.0	0.06627528077735831	0.0	0.0	0.0	0.08105079741242914	0.0	0.0	0.0	0.0	0.0	0.0	0.08303591147494073	0.03624487009200995	0.0	0.0053907970862119075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035355065109401815	0.0	0.0	0.0	0.010855109027305293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.016064323667139595	0.05191093075918412	0.0	0.0	0.0	0.0	0.20424228194267932	0.2086488763481538	0.002755926812237904	0.0	0.0	0.013411425730303387	0.0	0.10199217257140474	0.07451585220528495	0.0	0.0	0.0	0.0	0.0	0.001868002892688329	0.0	0.0	0.05835014728523149	0.0	0.0	0.0	0.06118789831949572	0.0	0.0	0.0	0.0	0.0	0.0	0.09098575446076329	0.03031679283555398	0.0	0.0042296450765512165	0.0	0.0	0.0	0.019210620774374396	0.02359566034396937	0.0	0.0	0.0	0.0	0.0	0.0	0.004993721345293996	0.0049867677239651634	0.0	0.0	0.004040328627518778	0.0	0.0	0.0	0.0	0.011791775912003243	0.0	0.0	0.0	0.0	0.0	0.0	0.01090109436620329	0.0
0.026725598301328785	0.10972529453108974	0.003112044556222488	0.0	0.002963397991944234	0.009910632133405399	0.1660789698124872	0.1354025913679759	0.017317957899128916	0.003104684352242631	0.0	0.0	0.0	0.10498800677440505	0.07427502372348278	0.0	0.0006199506330662186	0.0	0.0	0.0	0.0023505775751398264	0.015793183464312386	0.0	0.05863980935768122	0.0	0.0034443345513061416	0.00477398056514926	0.061538997996795894	0.0	0.0	0.0	0.0	0.0	0.0	0.07608028320020492	0.04003525529544794	0.0074868133465128064	0.0025340711167993577	0.0	0.0	0.0	0.0	0.0003724797727596008	0.02173648249797604	0.004696849728902743	0.0	0.012713860839797695	0.0013850204480296115	0.0	0.0	0.006846079383505023	0.0	0.0	0.0	0.011119592346156094	0.0	0.0	0.0028149887096478652	0.0	0.011413187727096223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.023082169451043844	0.09128004875672974	0.0	0.0	0.0	0.0	0.2556619146567705	0.22312003165783778	0.0	0.004126653064011773	0.0	0.0	0.0	0.13014884033145394	0.03282774812117674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027965399417523216	0.0	0.016750751710503133	0.01168584021675028	0.0	0.0	0.0	0.0	0.0008921932625187611	0.0	0.0	0.08982382504009569	0.020364758468617093	0.0	0.0	0.0	0.0	0.0	0.0008886981614244403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014042897429303317	0.00683147046465951	0.0	0.0	0.025368112542250246	0.0	0.0	0.0017466593066840141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005399507402235755	0.017992480538410256	0.0
0.028860463118130474	0.12360248454062922	0.0	0.0	0.0	0.00025161018508082944	0.1966054330805458	0.15441331486123377	0.0	0.024696745089065282	0.0	0.0	0.0	0.11765298358123363	0.06940644472097317	0.0	0.006965989961675826	0.0	0.0	0.0	0.012981931965493673	0.0012171411369991864	0.0	0.0525339779404729	0.0	0.0	0.002459907619174405	0.055965409736356886	0.0	0.0	0.0	0.0	0.0	0.0	0.08345222606844627	0.03533498540025881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013248335875526223	0.0	0.0	0.0017526670220378078	0.0	0.0	0.007327056295757485	0.00557407607059067	0.0	0.0	0.0	0.0	0.0016750965992236363	0.000642404524958463	0.0	0.0	0.0033793146061355367	0.0	0.0	0.0	0.0	0.0	0.0	0.0
