SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85
0.03330777010364743	0.007064855757184888	0.0	0.0	0.0	0.0	0.36223715127224815	0.31710065384963815	0.010220890740543054	0.0049372415338373435	0.0	0.0	0.0	0.10283342390335888	0.0	0.0	0.010684326323087438	0.0	0.0	0.0	0.007962287135252695	0.0	0.0	0.0	0.0019695466974433075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07964285409019999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016021017240039365	0.0	0.0	0.0	0.0	0.0	0.005602022319608889	0.031298872948550355	0.0	0.0	0.0	0.0	0.009117086085360064	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.00923944358807744	0.1302519652530387	0.0	0.0	0.0	0.0	0.21124444658278443	0.17446271289498938	0.00933964220899612	0.012667338226882303	0.0	0.0	0.0	0.10489495530611063	0.07707276055602744	0.0	0.0	0.0	0.0	0.0	0.002352343997724212	0.0011282371069110948	0.0	0.06579812671389179	0.0	0.0	0.0	0.06311919795491291	0.0	0.0	0.0	0.0	0.0	0.0	0.09000084211819123	0.037616686238644476	0.0	0.00029663778306228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013997252622577154	0.0015219819147852841	0.0	0.0	0.002501526123013225	0.0	0.005091430169699398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01630178222929418	0.11427282219996636	0.0	0.0	0.0	0.0	0.2532164798712084	0.20781346201478632	0.004146671063210868	0.02359674015921167	0.0	0.0	0.0	0.0859400092147033	0.06349125234402443	0.0	0.004336884289428669	0.0	0.0	0.0	0.0025814053017583394	0.003815222282154384	0.0	0.043744232907507605	0.0	0.001898143044657972	0.0050849460813704485	0.04124001814048642	0.0	0.0	0.0	0.0	0.0	0.0	0.07526721076749694	0.010934170469318383	0.0	0.005188091950660079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00791954727376633	0.0	0.0	0.0	0.0	0.0	0.0004816732244448991	0.0	0.0	0.0	0.013135411182842227	0.0	0.015593823987701802	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.054395286877934136	0.0	0.0	0.0	0.0	0.0	0.24742950801721797	0.5079557860944846	0.0	0.0	0.0	0.0	0.0	0.053046054784677846	0.0	0.0	0.0	0.0	0.0	0.012456520362602272	0.0	0.0	0.0	0.0	0.0	0.0	0.012021352548850775	0.0	0.0	0.001457942076894402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02101172552533758	0.0	0.0	0.005056470808290447	0.0071457454915460905	0.0	0.0	0.07802360741216405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.016737699225123536	0.026977565404692146	0.0	0.0	0.0	0.0	0.36925619432271695	0.3320488046259687	0.0	0.023239477013653885	0.0	0.0	0.0	0.11203775504576059	0.06365151383583292	0.0	0.003197863421916501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02072563697592111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00422806482229774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006594366222977884	0.01563397836288749	0.0	0.0	0.0	0.0	0.0	0.002487319179810873	0.0	0.0031837615404395956
0.005812589897663888	0.016851464662709054	0.0	0.0	0.0	0.0	0.3535575422157758	0.3606036977642472	0.0	0.020035297368546576	0.0	0.0	0.0	0.06765450681596637	0.08456572320130096	0.0	0.00126952750265419	0.0	0.0	0.0	0.0	0.0	0.0	0.0003752406380733426	0.0	0.0	0.0	0.051675606527715204	0.0	0.0	0.0	0.0	0.0	0.0	0.006483496112625592	0.009675765811740483	0.0	0.0048507718297822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005063027289212342	0.0	0.0	0.0	0.011525742361986637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.012929090421965297	0.0	0.0	0.0	0.0	0.0	0.3280317428489308	0.3963076039914139	0.004260560575650879	0.0	0.0	0.0053903834042224935	0.0	0.07220879733408093	0.00808909928067957	0.0	0.0	0.0	0.0	0.0	0.007274066154219104	0.0	0.0	0.0	0.0	0.0	0.0	0.02126497283912607	0.0	0.0	0.0	0.0	0.0	0.0	0.05100284169810712	0.0	0.0	0.0022261145178295288	0.0	0.0	0.0	0.027954275412027923	0.030343368704351656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032658530753342917	0.0	0.0	0.0	0.0	0.011276922947964806	0.0	0.0	0.0	0.0	0.0	0.0	0.01817430679409568	0.0
0.01898442815005916	0.10337701716010315	0.0	0.0	0.0	0.0	0.2533513564861173	0.2105381140207965	0.014815041545917758	0.0	0.0	0.0	0.0	0.11551583253785255	0.057991005557277486	0.0	0.0	0.0	0.0	0.0	0.0015095437734149223	0.013284117560695632	0.0	0.03134242143124474	0.0	0.0031711939517193206	0.005598652914354013	0.04245177191391482	0.0	0.0	0.0	0.0	0.0	0.0	0.05409233851608869	0.020738948306320983	0.0	0.0017294165670994049	0.0	0.0	0.0	0.0	0.0	0.029842444285408394	0.0	0.0	0.0	0.002013777122812375	0.0	0.0	0.007179646289813507	0.0	0.0	0.0	0.0	0.0	0.0	0.0036591230088917847	0.0	0.008813808900097529	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.022284993157305668	0.0	0.0	0.0	0.0	0.0	0.41015755249384217	0.35140399453125587	0.0	0.0002726768888868208	0.0	0.0	0.0	0.09004996796167346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017738990660961292	0.011633982541744938	0.0	0.0	0.0	0.0	0.0014482649986428686	0.0	0.0	0.019099058256528488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014612129347404815	0.007575894415180965	0.0	0.0	0.023751735432264543	0.0	0.0	0.0007986989330195769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004816394164851023	0.024355666216437484	0.0
0.024534326742770597	0.09960356107234238	0.0	0.0	0.0	0.0	0.3144320072864527	0.25173171856933324	0.0	0.02056891104231489	0.0	0.0	0.0	0.11956313469918309	0.026006375176511224	0.0	0.006072088018737411	0.0	0.0	0.0	0.015383168049876564	0.0010557951942469937	0.0	0.006751785885587074	0.0	0.0	0.0	0.027887567708290744	0.0	0.0	0.0	0.0	0.0	0.0	0.05022858832208993	0.012806577935658202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01680839290071808	0.0	0.0	0.0	0.0	0.0	0.0	0.000548878864663486	0.0	0.0	0.0	0.0	0.0009549683378894938	0.0	0.0027077481902998152	0.0	0.002354406003034013	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02392114359016786	0.09215859565224832	0.0	0.0	0.0	0.0	0.2904237805828089	0.28987734217190786	0.006992182612705006	0.004315040615851787	0.0	0.0	0.0	0.09453775532155023	0.01986338169338191	0.0	0.0	0.0	0.0	0.0	0.004406594361143073	0.0036087373944959154	0.0	0.046600760132242854	0.0	0.0	0.0	0.013969797291292933	0.0	0.0	0.0	0.0	0.0	0.0	0.05528092048215385	0.03879189204103602	0.0	0.0	0.008742721119151954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006509354937861537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.42665541378192606	0.11408576385284981	0.007825434306216999	0.02428044155154739	0.0	0.0	0.0	0.08508576332666493	0.10173427998653597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013464336860805549	0.0358360638142844	0.044053402398881544	0.0	0.0	0.0	0.0	0.0	0.0	0.03129441623056211	0.0	0.0	0.024559410474038274	0.0	0.0	0.0	0.0	0.029429556530989137	0.022167807823194014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03952790906150394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.015772740967879156	0.11705340788921668	0.0	0.0	0.0	0.0	0.2671715800427632	0.22718055219151773	0.01740870901718758	0.006008080332672676	0.0	0.0	0.0	0.10480047745410272	0.059576298883452034	0.0	0.0	0.0	0.0	0.0	0.0	0.002620922871172023	0.0	0.03228649168865765	0.0	0.0	0.0	0.03938493284210462	0.0	0.0	0.0	0.0	0.0	0.0	0.07389532498999395	0.0022949800807544056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019481494816679184	0.0	0.0	0.0	0.0	0.0	0.017377906792208894	0.009140603938296455	0.006078840536352345	0.0	0.0	0.0	0.0	0.0	0.0	0.0
