3.333353132057573220e-01 3.333324260197806366e-01 3.333322607744620414e-01
3.333351986192056304e-01 3.333322216402661575e-01 3.333325797405282120e-01
3.333352970599052223e-01 3.333322394999015947e-01 3.333324634401930719e-01
3.333354525460710538e-01 3.333319421105506164e-01 3.333326053433782188e-01
3.333357200339062687e-01 3.333319028667816597e-01 3.333323770993121271e-01
3.333354260354530196e-01 3.333318839717222537e-01 3.333326899928247822e-01
3.333352640192990268e-01 3.333321506940086221e-01 3.333325852866922956e-01
3.333353062857480342e-01 3.333321594208658034e-01 3.333325342933862179e-01
3.333352904703134056e-01 3.333319481677939899e-01 3.333327613618926044e-01
3.333357538304687617e-01 3.333318674159437278e-01 3.333323787535873994e-01
3.333354707546974383e-01 3.333321579811770463e-01 3.333323712641255154e-01
3.333355635063257050e-01 3.333319036531730561e-01 3.333325328405011834e-01
3.333350989863569924e-01 3.333322467091817121e-01 3.333326543044613510e-01
3.333354467984026570e-01 3.333318533290122732e-01 3.333326998725850143e-01
3.333354449301795808e-01 3.333320681682508391e-01 3.333324869015696357e-01
3.333356768285534177e-01 3.333319927328753929e-01 3.333323304385712449e-01
3.333354463527204437e-01 3.333319067624492815e-01 3.333326468848302193e-01
3.333353696345063288e-01 3.333321259497035172e-01 3.333325044157900985e-01
3.333355768598724733e-01 3.333320304772397491e-01 3.333323926628877221e-01
3.333353239071463192e-01 3.333322468528105431e-01 3.333324292400430822e-01
3.333353299218238530e-01 3.333320433464304067e-01 3.333326267317456848e-01
