1.001432001236334801e-01 0.000000000000000000e+00 5.153797069646759432e-02 6.305799239218275176e-02 1.849385914418951241e-02 0.000000000000000000e+00 4.375411636818348771e-01 0.000000000000000000e+00 5.189283475917930155e-02 2.773329792025124307e-01
1.057599889543910238e-01 0.000000000000000000e+00 5.821714420017422981e-02 5.787486166034964269e-02 9.203777564750841370e-03 7.655115584833456499e-03 4.308273340051924638e-01 0.000000000000000000e+00 5.835583273994359582e-02 2.721059452903646925e-01
1.018651699089128254e-01 0.000000000000000000e+00 6.287345806308369811e-02 7.747729987837341514e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.446390160977736206e-01 0.000000000000000000e+00 4.223492477878425244e-02 2.709101312730722855e-01
1.114467455650562516e-01 0.000000000000000000e+00 5.661187089204797879e-02 5.729699186655577703e-02 1.936781134989780037e-02 2.868935317538446467e-03 4.419205772100738283e-01 0.000000000000000000e+00 4.173656756529988548e-02 2.687505002335301429e-01
1.126770133991732842e-01 0.000000000000000000e+00 5.528009697376723430e-02 6.914858852472961781e-02 2.004950224193363661e-02 0.000000000000000000e+00 4.127319352388815754e-01 0.000000000000000000e+00 5.452548630032137689e-02 2.755873773211933164e-01
9.516259190585010797e-02 0.000000000000000000e+00 6.156609928786131031e-02 6.100334562342799027e-02 6.287867228905514271e-03 0.000000000000000000e+00 4.439603831480631313e-01 0.000000000000000000e+00 4.996052113810261347e-02 2.820591916677894218e-01
1.141647702191019575e-01 0.000000000000000000e+00 6.705376808739960115e-02 5.247913537694210567e-02 0.000000000000000000e+00 1.202873835251447483e-02 4.215456503548867806e-01 0.000000000000000000e+00 4.805462020457951233e-02 2.846733174045755765e-01
9.058084559006110426e-02 0.000000000000000000e+00 6.665870420481662117e-02 5.696404143843575990e-02 1.408892443194118861e-02 1.081787905816568134e-02 4.147009987634374673e-01 0.000000000000000000e+00 4.883763248109878469e-02 2.973509740320434136e-01
9.532275741307823236e-02 0.000000000000000000e+00 6.346837110925888925e-02 5.240440722491371273e-02 1.997983971405177528e-02 2.408346453302529638e-03 4.277310957670962810e-01 0.000000000000000000e+00 4.550478465073808099e-02 2.931803976675603218e-01
1.313673877260318479e-01 0.000000000000000000e+00 5.038558909718141021e-02 6.124467626193804554e-02 1.874578743679073539e-02 4.817758209777051851e-04 4.252050660679500549e-01 0.000000000000000000e+00 3.344132764830058668e-02 2.791283899408295022e-01
1.186020701617227363e-01 0.000000000000000000e+00 6.145595079731603488e-02 6.055250572733560099e-02 1.681541082945322077e-02 5.895406076744157207e-04 4.221573118444441053e-01 0.000000000000000000e+00 4.432899903399008246e-02 2.754982109980639304e-01
1.128594879247742516e-01 0.000000000000000000e+00 6.542100240890610929e-02 6.022904348302518529e-02 6.183719517325229377e-03 0.000000000000000000e+00 4.265169975692185700e-01 0.000000000000000000e+00 4.722784380988009206e-02 2.815619052868704175e-01
9.114726608008119624e-02 0.000000000000000000e+00 6.678691848390032326e-02 5.862949909602743065e-02 3.003670391881096101e-03 1.072652195221044736e-03 4.388664452755354772e-01 0.000000000000000000e+00 5.695477998978302342e-02 2.835387684875705916e-01
8.371459553270479970e-02 0.000000000000000000e+00 6.280439062297561714e-02 4.681068782774237824e-02 2.031790005038898797e-02 1.079350248569726362e-02 4.427009253827516311e-01 0.000000000000000000e+00 4.330406445598514870e-02 2.895539336417540799e-01
1.125337403994288166e-01 0.000000000000000000e+00 5.378438325902683281e-02 5.125598518205921883e-02 1.308346114085585064e-02 3.227038918549598144e-03 4.329034305797614945e-01 0.000000000000000000e+00 5.468080101133085402e-02 2.785311595089873804e-01
1.203424330063635472e-01 0.000000000000000000e+00 5.492787618688582674e-02 6.393593300805783253e-02 1.885561671393672437e-02 1.754256259217371354e-03 4.110319113275796576e-01 0.000000000000000000e+00 4.321457925108725118e-02 2.859373942468718677e-01
1.107633605537584193e-01 0.000000000000000000e+00 6.573631003523411342e-02 4.711694109252222845e-02 1.388768963724380454e-02 1.859847524478078348e-03 4.293442302234915520e-01 0.000000000000000000e+00 4.806140931122666188e-02 2.832302116220451471e-01
9.598373882973057492e-02 0.000000000000000000e+00 5.868521294947583178e-02 5.793757072746442971e-02 5.749286814441415504e-03 0.000000000000000000e+00 4.427507921652940048e-01 0.000000000000000000e+00 4.736576872148845485e-02 2.915276297921053916e-01
9.979414761246745147e-02 0.000000000000000000e+00 5.526671979032701798e-02 6.520274815987869843e-02 1.599137554800354397e-02 0.000000000000000000e+00 4.276775136893019025e-01 0.000000000000000000e+00 4.344523822529960944e-02 2.926222569747216617e-01
1.055516194725670404e-01 0.000000000000000000e+00 6.118805555536923485e-02 5.875918865481993825e-02 3.463083631278168566e-04 5.753706455476163655e-03 4.355677657734283170e-01 0.000000000000000000e+00 4.566767478514462825e-02 2.871656809400668364e-01
9.162255907655680875e-02 0.000000000000000000e+00 7.020928912010883371e-02 7.547186567589966866e-02 3.949531693462715251e-03 0.000000000000000000e+00 4.326107460936857163e-01 0.000000000000000000e+00 4.568088939126452308e-02 2.804551189490215868e-01
