2.000005037387150852e-01 1.999993136253435666e-01 1.999997237381654080e-01 2.000002264087818726e-01 2.000002324889940952e-01
2.000004893536165007e-01 1.999993155571365422e-01 1.999997287449475081e-01 2.000002711420114376e-01 2.000001952022879836e-01
2.000005311234921979e-01 1.999993374201358143e-01 1.999997521703666403e-01 2.000002501251132991e-01 2.000001291608920206e-01
2.000005191483293920e-01 1.999993043142901383e-01 1.999997239198151588e-01 2.000002731472831363e-01 2.000001794702822855e-01
2.000005489017418481e-01 1.999991799549508120e-01 1.999997317419150988e-01 2.000003769845361545e-01 2.000001624168560865e-01
2.000005005630743071e-01 1.999992920740576996e-01 1.999997563737778150e-01 2.000002406378155462e-01 2.000002103512747431e-01
2.000005451786037447e-01 1.999992941543493052e-01 1.999998205472130475e-01 2.000001643532109408e-01 2.000001757666230173e-01
2.000005276674265697e-01 1.999993617255137746e-01 1.999997220429761136e-01 2.000002234787470468e-01 2.000001650853365232e-01
2.000004943075944508e-01 1.999993198017396279e-01 1.999997146535663628e-01 2.000002977106855040e-01 2.000001735264140268e-01
2.000005548168780067e-01 1.999992984859146339e-01 1.999997725129611936e-01 2.000001770713910609e-01 2.000001971128550771e-01
2.000005107456172826e-01 1.999993129940700332e-01 1.999997979589503982e-01 2.000001798372839368e-01 2.000001984640783770e-01
2.000004549197957893e-01 1.999993320319092549e-01 1.999997080030200824e-01 2.000003381737476826e-01 2.000001668715272185e-01
2.000004547459867943e-01 1.999992834918389306e-01 1.999998089656157274e-01 2.000002266847517307e-01 2.000002261118069280e-01
2.000004180042090629e-01 1.999993233808455007e-01 1.999997431893002775e-01 2.000002688659892613e-01 2.000002465596559253e-01
2.000004942556255494e-01 1.999992526690764216e-01 1.999997597684621264e-01 2.000002695359277272e-01 2.000002237709081199e-01
2.000005751656874220e-01 1.999992947900827434e-01 1.999997830161043266e-01 2.000002080458036235e-01 2.000001389823218290e-01
2.000005045872284282e-01 1.999993625609864933e-01 1.999997881043145964e-01 2.000002255641599169e-01 2.000001191833106207e-01
2.000005451868129558e-01 1.999992766930819843e-01 1.999996965790265258e-01 2.000002862508059587e-01 2.000001952902725477e-01
2.000004386900463282e-01 1.999993648275253111e-01 1.999996448667228366e-01 2.000003432206006737e-01 2.000002083951047671e-01
2.000003804699439225e-01 1.999993446255287077e-01 1.999997701026297592e-01 2.000002632885783393e-01 2.000002415133192435e-01
2.000004758658869841e-01 1.999992659878279122e-01 1.999997825504102877e-01 2.000003332192804850e-01 2.000001423765943587e-01
