1.711178263259457988e-01 0.000000000000000000e+00 1.830492086780236838e-01 1.814555251132613234e-01 9.143563976554633377e-02 3.321642576030869182e-02 3.482129833906762173e-02 0.000000000000000000e+00 1.868459484325693254e-01 1.180581275852771034e-01
1.586438361286767740e-01 0.000000000000000000e+00 2.015296018759443752e-01 2.054202901411440185e-01 7.042898214605197715e-02 1.913549377617751110e-02 6.318875513880568839e-02 0.000000000000000000e+00 1.669721984984318119e-01 1.146808422947679096e-01
1.875313816359622521e-01 0.000000000000000000e+00 2.166930252620256625e-01 2.251628293631947053e-01 4.943694542710936474e-02 1.366256989887233014e-02 5.676528667227320052e-02 0.000000000000000000e+00 1.764323681716710723e-01 7.431559356889143320e-02
1.812366382438053425e-01 0.000000000000000000e+00 1.982055139276691635e-01 2.245162078429552288e-01 7.449240668955993405e-02 5.783418388784347663e-02 9.917058413674538497e-03 0.000000000000000000e+00 1.350914291869938222e-01 1.187065618074984868e-01
1.743470742551135044e-01 0.000000000000000000e+00 1.904161711492910747e-01 2.502239447247081583e-01 3.356899633353688933e-02 3.761383784274847930e-02 3.787542915641076147e-02 0.000000000000000000e+00 1.609414653317867150e-01 1.150130812064043551e-01
1.743458340215985614e-01 0.000000000000000000e+00 2.049829149566965991e-01 2.134607984890531940e-01 7.617230277940527372e-02 3.293242635411641056e-02 6.498654393321097456e-02 0.000000000000000000e+00 1.566479802732110849e-01 7.647119919270771449e-02
1.786581265912080552e-01 0.000000000000000000e+00 2.238829344242925234e-01 1.774788485885061273e-01 7.874613623334138224e-02 5.896020682456606238e-02 1.774763073033323868e-02 0.000000000000000000e+00 1.608585289234939208e-01 1.036675876842586830e-01
1.843674313669994569e-01 0.000000000000000000e+00 2.057823894072192406e-01 2.091498180187897349e-01 6.329979517837781844e-02 2.515211741526284656e-02 4.733742354616504028e-02 0.000000000000000000e+00 1.542278097009575355e-01 1.106832153662283130e-01
1.776258129455078882e-01 0.000000000000000000e+00 2.002292264064774452e-01 2.347657803924068920e-01 5.212372596735804359e-02 3.298940268988008462e-02 4.986990225722492953e-02 0.000000000000000000e+00 1.459443586732184772e-01 1.064517906679262049e-01
1.895883389535649444e-01 0.000000000000000000e+00 2.023043767358198020e-01 1.818237785489606184e-01 7.603988112768760022e-02 1.300422722231485417e-02 4.507289267477932598e-02 0.000000000000000000e+00 1.944322017760996280e-01 9.773430296077321999e-02
1.586258134315109147e-01 0.000000000000000000e+00 2.198293528928017548e-01 1.689627633689581021e-01 8.070024334690724388e-02 2.957989358092964413e-02 4.777277178784369860e-02 0.000000000000000000e+00 1.663247169878071807e-01 1.282044446032414298e-01
1.647705386147932938e-01 0.000000000000000000e+00 2.026593244505251745e-01 2.518912619036943190e-01 5.828873005068735402e-02 1.590144271898448827e-02 6.808276007836749910e-02 0.000000000000000000e+00 1.427542708881215650e-01 9.565167129482619879e-02
1.462199327788184511e-01 0.000000000000000000e+00 2.188244115045880900e-01 1.901672988891327520e-01 9.125889843142258318e-02 3.163163925244345809e-02 3.539097682001825923e-02 0.000000000000000000e+00 1.629931859624844381e-01 1.235136563610917670e-01
1.407093187867022865e-01 0.000000000000000000e+00 1.969886058163337894e-01 2.020475205463488633e-01 1.033492020390820582e-01 4.673095532617368986e-02 5.116971454057638730e-02 0.000000000000000000e+00 1.983272259927022496e-01 6.067745695208064810e-02
1.619573090814598326e-01 0.000000000000000000e+00 2.081172338113125020e-01 2.128156452304600654e-01 8.312345758339230450e-02 0.000000000000000000e+00 5.505098580351990706e-02 0.000000000000000000e+00 1.731679274596443496e-01 1.057674410302112539e-01
1.937010350832530647e-01 0.000000000000000000e+00 2.192241902631887895e-01 2.095774536952643707e-01 4.681259557196677801e-02 7.871972137641528033e-03 3.742884072037426513e-02 0.000000000000000000e+00 1.640904133468400194e-01 1.212934991814713509e-01
1.630023102012627123e-01 0.000000000000000000e+00 2.250511389875487489e-01 2.013074043499857579e-01 5.593788634302837570e-02 5.771678376362774504e-02 2.346008921400047006e-02 0.000000000000000000e+00 1.706664851968679175e-01 1.028579019436781927e-01
1.643670023873347596e-01 0.000000000000000000e+00 1.900906772733603201e-01 2.245761826520669691e-01 7.128483979820986194e-02 2.910512747902936972e-02 6.006181056206327806e-02 0.000000000000000000e+00 1.542821700578075605e-01 1.062321897901277734e-01
1.407308632872644183e-01 0.000000000000000000e+00 1.790484009424377909e-01 2.213560010755267482e-01 6.987349286174748819e-02 2.270945399900071646e-02 5.414779266849609196e-02 0.000000000000000000e+00 1.811538518058489478e-01 1.309801433596776699e-01
1.196149524439568956e-01 0.000000000000000000e+00 2.201709584668604669e-01 2.016212055121241464e-01 9.297358505122206573e-02 2.671737893316727258e-02 5.485507302346188246e-02 0.000000000000000000e+00 1.914238151621715789e-01 9.262303140703570525e-02
1.477747590935964694e-01 0.000000000000000000e+00 2.196832129951974688e-01 2.282698108414025207e-01 5.924368540668463468e-02 3.970753764867503144e-02 1.859333367275093490e-02 0.000000000000000000e+00 1.700571062635525543e-01 1.166705540781403511e-01
