6.139837772980697439e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.860162227019303671e-01
6.760784165068742801e-01 0.000000000000000000e+00 4.040489436975096271e-03 3.198810940561506166e-01
7.039970591764748153e-01 0.000000000000000000e+00 2.189081741981123517e-03 2.938138590815440598e-01
6.171638305376032640e-01 0.000000000000000000e+00 4.098975795346155616e-03 3.787371936670505534e-01
6.508084901602634309e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.491915098397365136e-01
6.873715183732098666e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.126284816267901334e-01
6.779743701027872715e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.220256298972126729e-01
6.039422959110883893e-01 0.000000000000000000e+00 2.604560955889100634e-03 3.934531431330224871e-01
6.213246790515896123e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.786753209484103877e-01
6.986449756188780613e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.013550243811219387e-01
5.960362103105416587e-01 0.000000000000000000e+00 5.977456895467509737e-04 4.033660439999114944e-01
6.444079847297423669e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.555920152702576331e-01
4.492902360732460854e-01 0.000000000000000000e+00 4.324627907462831600e-02 5.074634848521256680e-01
6.650312818276500337e-01 0.000000000000000000e+00 7.297899188683586169e-03 3.276708189836663454e-01
6.962509359896921213e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.037490640103079342e-01
6.770228503138253640e-01 0.000000000000000000e+00 1.127163287652123294e-03 3.218499863985225806e-01
6.532820136398511668e-01 0.000000000000000000e+00 2.188717393566277404e-03 3.445292689665824803e-01
6.057256337337375562e-01 0.000000000000000000e+00 1.360440874246712610e-02 3.806699575237953437e-01
3.362289938892858432e-01 0.000000000000000000e+00 9.092563989595896234e-02 5.728453662147552361e-01
6.311416919307971662e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.688583080692028338e-01
5.820219892134150808e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.179780107865849192e-01
