1.428574027819912995e-01 1.428568512240072363e-01 1.428570332304692769e-01 1.428572083807977955e-01 1.428572894709037311e-01 1.428573897094775891e-01 1.428568252023529328e-01
1.428573831691347107e-01 1.428568297929700137e-01 1.428570194053541409e-01 1.428572323657755494e-01 1.428572821098572920e-01 1.428574247278562304e-01 1.428568284290520907e-01
1.428573824439458295e-01 1.428568224269344267e-01 1.428570220424323634e-01 1.428572340921748784e-01 1.428572902491009045e-01 1.428574091088561648e-01 1.428568396365554327e-01
1.428574231303229580e-01 1.428568279431221000e-01 1.428570472570504513e-01 1.428571826419240687e-01 1.428573042444074848e-01 1.428573877232043321e-01 1.428568270599685219e-01
1.428573816537222763e-01 1.428568436359995697e-01 1.428570634273274575e-01 1.428571828147486567e-01 1.428573021697773782e-01 1.428574126052256643e-01 1.428568136931991084e-01
1.428573502416098928e-01 1.428568331542811320e-01 1.428570245590455867e-01 1.428572107514875511e-01 1.428573244034116174e-01 1.428574240727119860e-01 1.428568328174523172e-01
1.428574082032270376e-01 1.428568123719510807e-01 1.428570160684691503e-01 1.428572252428000344e-01 1.428572962950803438e-01 1.428574092664527118e-01 1.428568325520197246e-01
1.428574036460708852e-01 1.428568508740200582e-01 1.428570401336523854e-01 1.428572109541832447e-01 1.428572797039252273e-01 1.428573834232002016e-01 1.428568312649480809e-01
1.428573584771629656e-01 1.428568488352761900e-01 1.428569922481228160e-01 1.428572545334797494e-01 1.428573074108193119e-01 1.428573998632122199e-01 1.428568386319266359e-01
1.428573938498568785e-01 1.428568094836504265e-01 1.428570530604259259e-01 1.428572265774792904e-01 1.428573275980527801e-01 1.428573636337144293e-01 1.428568257968202693e-01
1.428574051217006702e-01 1.428568300538844149e-01 1.428570635194113536e-01 1.428571758126285229e-01 1.428573072920465148e-01 1.428573936350100437e-01 1.428568245653185076e-01
1.428573768877072214e-01 1.428568161931431379e-01 1.428570630639016403e-01 1.428572019661792925e-01 1.428573178508677766e-01 1.428574002995838532e-01 1.428568237386169670e-01
1.428573680904682563e-01 1.428568423679972277e-01 1.428570258647362534e-01 1.428572203552702924e-01 1.428572369563268774e-01 1.428574516347172196e-01 1.428568547304838454e-01
1.428574460588317718e-01 1.428568095133473104e-01 1.428570072914052691e-01 1.428572053029927569e-01 1.428572884857359226e-01 1.428574007324962536e-01 1.428568426151907711e-01
1.428573826679816750e-01 1.428568110431072680e-01 1.428570524958908683e-01 1.428572435557635967e-01 1.428572761650192535e-01 1.428574323753756536e-01 1.428568016968615739e-01
1.428574003515865332e-01 1.428568566477241009e-01 1.428570535388825891e-01 1.428571979601804265e-01 1.428572654648150031e-01 1.428574206876774833e-01 1.428568053491338363e-01
1.428574195061914909e-01 1.428567988525926424e-01 1.428570101682349325e-01 1.428572660892021562e-01 1.428572987347287992e-01 1.428574151639604717e-01 1.428567914850894516e-01
1.428573834307428347e-01 1.428568331298020744e-01 1.428570249592088781e-01 1.428572218717817366e-01 1.428573046226678522e-01 1.428573987376252630e-01 1.428568332481712777e-01
1.428573926529478622e-01 1.428568163313845285e-01 1.428570359541168899e-01 1.428571982446530664e-01 1.428573039478284734e-01 1.428574058853483431e-01 1.428568469837209198e-01
1.428573936725651972e-01 1.428568237180488087e-01 1.428570193979303571e-01 1.428572222028063332e-01 1.428572908963614274e-01 1.428574409132704337e-01 1.428568091990174427e-01
1.428574228902881327e-01 1.428567837296877419e-01 1.428570410849683836e-01 1.428572787141281497e-01 1.428572940639480371e-01 1.428573722255041811e-01 1.428568072914753739e-01
