3.333353159308659053e-01 3.333321536662528506e-01 3.333325304028811886e-01
3.333354566825565968e-01 3.333318997732462874e-01 3.333326435441972269e-01
3.333353396784126677e-01 3.333320370257062959e-01 3.333326232958810920e-01
3.333353795876110581e-01 3.333321200302189480e-01 3.333325003821699384e-01
3.333354812057985339e-01 3.333321522170644147e-01 3.333323665771371069e-01
3.333357656598230356e-01 3.333318602341370229e-01 3.333323741060398859e-01
3.333352077384528767e-01 3.333322161939651362e-01 3.333325760675820426e-01
3.333353228840535420e-01 3.333324215686366832e-01 3.333322555473097193e-01
3.333355329646404686e-01 3.333320416672179709e-01 3.333324253681415050e-01
3.333355015080912698e-01 3.333320145174868965e-01 3.333324839744218893e-01
3.333351076150455894e-01 3.333322413765010261e-01 3.333326510084533845e-01
3.333356882825930234e-01 3.333319861653004090e-01 3.333323255521064565e-01
3.333354571253334120e-01 3.333318460781499182e-01 3.333326967965167253e-01
3.333353042080277606e-01 3.333320764735203667e-01 3.333326193184519282e-01
3.333354362666736126e-01 3.333318768689371159e-01 3.333326868643892715e-01
3.333355744104201102e-01 3.333318966427522012e-01 3.333325289468276331e-01
3.333354552523150605e-01 3.333320619699658427e-01 3.333324827777192079e-01
3.333353066571913548e-01 3.333322341371122710e-01 3.333324592056964297e-01
3.333354896160385383e-01 3.333320709770516421e-01 3.333324394069097640e-01
3.333354629018202564e-01 3.333319352921804146e-01 3.333326018059992735e-01
3.333353000323160398e-01 3.333319413856685731e-01 3.333327585820152761e-01
