4.420133530537616595e-01 0.000000000000000000e+00 1.944873418491736838e-01 1.121935268965600224e-01 2.513057782005045926e-01 0.000000000000000000e+00
4.301916029644491934e-01 0.000000000000000000e+00 1.993887642687491579e-01 6.739909887908887565e-02 3.030205338877127730e-01 0.000000000000000000e+00
4.154301195193800811e-01 0.000000000000000000e+00 2.106658153092711983e-01 1.483043425260112402e-01 2.255997226453373972e-01 0.000000000000000000e+00
4.251288133830188887e-01 0.000000000000000000e+00 1.775853572249130319e-01 9.236516330667010610e-02 3.049206660853980289e-01 0.000000000000000000e+00
4.469360415924739649e-01 0.000000000000000000e+00 1.725643887255672582e-01 1.150637518278397747e-01 2.654358178541189606e-01 0.000000000000000000e+00
4.904206654075973781e-01 0.000000000000000000e+00 1.350132400783028153e-01 1.002903667966733442e-01 2.742757277174264763e-01 0.000000000000000000e+00
4.000805697515948944e-01 0.000000000000000000e+00 1.722406011617325927e-01 1.100016812510988262e-01 3.176771478355738254e-01 0.000000000000000000e+00
4.143930126075745513e-01 0.000000000000000000e+00 1.451131197635320558e-01 1.287846828306296876e-01 3.117091847982637054e-01 0.000000000000000000e+00
4.487978257868403542e-01 0.000000000000000000e+00 1.590591712426236981e-01 1.240178833112682982e-01 2.681251196592676078e-01 0.000000000000000000e+00
4.367660305720560965e-01 0.000000000000000000e+00 1.835293963240086645e-01 1.007009387988308247e-01 2.790036343051043866e-01 0.000000000000000000e+00
3.981203493631785273e-01 0.000000000000000000e+00 1.957297054341917142e-01 1.011067913151107583e-01 3.050431538875189585e-01 0.000000000000000000e+00
4.450788766436288291e-01 0.000000000000000000e+00 1.618929773192458177e-01 1.326194431786377192e-01 2.604087028584876062e-01 0.000000000000000000e+00
4.453643300165756047e-01 0.000000000000000000e+00 1.983960555719814778e-01 8.474111757148562740e-02 2.714984968399573595e-01 0.000000000000000000e+00
4.210491516283113023e-01 0.000000000000000000e+00 2.011964267185386290e-01 1.209096966618722485e-01 2.568447249912778063e-01 0.000000000000000000e+00
4.089416292732586111e-01 0.000000000000000000e+00 1.848453066665787792e-01 1.020227059567205413e-01 3.041903581034420267e-01 0.000000000000000000e+00
4.749044255850943808e-01 0.000000000000000000e+00 1.791026618608514698e-01 8.586779240927194801e-02 2.601251201447822847e-01 0.000000000000000000e+00
4.415607693684969748e-01 0.000000000000000000e+00 1.509552802333145594e-01 1.002342461437267102e-01 3.072497042544617973e-01 0.000000000000000000e+00
4.101448826681982074e-01 0.000000000000000000e+00 1.664659212713241743e-01 1.410792151557050678e-01 2.823099809047726616e-01 0.000000000000000000e+00
4.553026497165107989e-01 0.000000000000000000e+00 1.582742975214499470e-01 1.313255387079951819e-01 2.550975140540441277e-01 0.000000000000000000e+00
4.399839918792968763e-01 0.000000000000000000e+00 1.793247143884712236e-01 1.107218247867085698e-01 2.699694689455232610e-01 0.000000000000000000e+00
4.041564686270924245e-01 0.000000000000000000e+00 2.007197228348918394e-01 1.007735889629122195e-01 2.943502195751035444e-01 0.000000000000000000e+00
