"SBS1"	"SBS2"	"SBS3"	"SBS4"	"SBS5"	"SBS6"	"SBS7a"	"SBS7b"	"SBS7c"	"SBS7d"	"SBS8"	"SBS9"	"SBS10a"	"SBS10b"	"SBS10c"	"SBS10d"	"SBS11"	"SBS12"	"SBS13"	"SBS14"	"SBS15"	"SBS16"	"SBS17a"	"SBS17b"	"SBS18"	"SBS19"	"SBS20"	"SBS21"	"SBS22a"	"SBS22b"	"SBS23"	"SBS24"	"SBS25"	"SBS26"	"SBS27"	"SBS28"	"SBS29"	"SBS30"	"SBS31"	"SBS32"	"SBS33"	"SBS34"	"SBS35"	"SBS36"	"SBS37"	"SBS38"	"SBS39"	"SBS40a"	"SBS40b"	"SBS40c"	"SBS41"	"SBS42"	"SBS43"	"SBS44"	"SBS45"	"SBS46"	"SBS47"	"SBS48"	"SBS49"	"SBS50"	"SBS51"	"SBS52"	"SBS53"	"SBS54"	"SBS55"	"SBS56"	"SBS57"	"SBS58"	"SBS59"	"SBS60"	"SBS84"	"SBS85"	"SBS86"	"SBS87"	"SBS88"	"SBS89"	"SBS90"	"SBS91"	"SBS92"	"SBS93"	"SBS94"	"SBS95"	"SBS96"	"SBS97"	"SBS98"	"SBS99"
0.0115724456590684	0.0124448332956966	0.0136978656642069	0.0136956835667974	0.0131025973675685	0.0105224095125634	0.0108410042667847	0.0103434083120702	0.0115980189950047	0.0137225240139306	0.0146444893279869	0.0104302883452239	0.0104888715129375	0.0105179117482141	0.0129586687338811	0.0110232480113386	0.00851777395197009	0.0163656586218338	0.0185085430204446	0.0110019237596064	0.00931239960167695	0.0122181664415062	0.0149012179228064	0.0076247054553713	0.0113224619950879	0.0137173780374694	0.0135252276147083	0.0111079028235296	0.0101081997604392	0.0105273841573238	0.010301534807414	0.0121541372051238	0.0120800012771262	0.0143369636578188	0.0085247870849425	0.00770052244531373	0.0122682814319143	0.010091693926123	0.0128979306728379	0.0107095710190868	0.0130040069414764	0.012746825509325	0.0114107832752279	0.0112689077149288	0.0139397678942536	0.0100308185886129	0.0132487115302222	0.0123865960254971	0.0119042230462618	0.0131067652858397	0.0121050035597022	0.0110785057982313	0.00894278191851198	0.0126087822693565	0.0129392836609135	0.0136556585754603	0.00978307280319473	0.00747181161375658	0.00819488629122739	0.0108443076880109	0.0135488394315114	0.00899663025571344	0.00915762747127449	0.0132894484687576	0.00850493756435828	0.0107998206635327	0.0129554713012989	0.011123083731176	0.0120103873803959	0.00752670468167326	0.00969602653870264	0.0120708905492434	0.0168062678169095	0.0116765142828404	0.0109589372952797	0.0116595610022518	0.00822085951154397	0.00910290844174347	0.0148747114782901	0.0128092498967291	0.0149235877568001	0.0120334639240267	0.0117873358971346	0.0128899384976896	0.0098392990738945	0.010637362072469
0.00842242410947615	0.00966393119297306	0.0143508396270451	0.014606325122449	0.013174747833178	0.00945177858191567	0.0109833440617314	0.0116375207133975	0.0101017868585368	0.0147866446416606	0.015005061361472	0.0102752546585104	0.0078431843201402	0.00845803679649808	0.0102377952182008	0.0093873185565368	0.0117823799671107	0.0166723595272163	0.01087940760851	0.0116497254685817	0.00903394510336504	0.0143513251379452	0.0194254163188497	0.00788142509814258	0.01081130726266	0.0159685071615511	0.0140442706525476	0.012630183352194	0.00956913616794769	0.00978828252977606	0.0130890312054147	0.0170458357337681	0.0116463248934047	0.0156135264234788	0.00964802741604117	0.0082775670957081	0.0153172313710256	0.0101527214372804	0.0162220422429864	0.0127078055738567	0.0103879962685923	0.00825947171435614	0.0154352848170887	0.0100622378828259	0.0138328858021388	0.0106859357391111	0.0126083597790243	0.0118917944356906	0.0113244036021411	0.0138213005815826	0.00980383930214358	0.0129748493576244	0.0105367606894795	0.0113455005568086	0.0126124431909475	0.0161751367995694	0.009587519820798	0.00742991474885831	0.00836485820070237	0.0119130277083724	0.0118411259736207	0.0085986946929091	0.00904427166534281	0.0141005707738065	0.00852927244921299	0.00869764466940071	0.0102858270427384	0.0104656115506474	0.0136011095894564	0.00781164797972316	0.0116981420419681	0.0111575218762226	0.0111477113306173	0.0102705655073374	0.0119681549636028	0.0122205631795537	0.00881605308084383	0.0079227477738171	0.0141083802477379	0.0108587387291793	0.0165866025068486	0.0129520838603873	0.0125478900581045	0.0123755659430018	0.00943919770385459	0.0113070054091256
0.00760432480590984	0.00743936301932747	0.0120681880729129	0.0123509422937348	0.0131462126164686	0.00929714425647798	0.00875700094392455	0.0113777173312867	0.0100882000573547	0.0139742127526515	0.011229382419933	0.0113749860222002	0.00781116981147364	0.0083034430658726	0.0113599373108686	0.00861040870202976	0.0101470237207869	0.0180474502748028	0.0140100748363916	0.0119690958743423	0.00983154048870699	0.0211923579731667	0.00968874061226808	0.0175010734671182	0.0100069251321687	0.0180098422417547	0.0164966523253163	0.0190404618609824	0.0111433846506983	0.012195216852634	0.0133059967985893	0.0107612735888501	0.0112553653470162	0.01826636919703	0.0086734623801933	0.00920211675610659	0.0106292928774608	0.00992389432940196	0.0138019943652416	0.0101616564777435	0.00943691051904865	0.015285482020683	0.0111068642965551	0.00974561341354996	0.0132728658503802	0.0146012127473845	0.0116557502636716	0.0111390857285771	0.01111483027179	0.0127265779355897	0.0115103197864374	0.0119015170308588	0.00800528780583869	0.0135918561134356	0.0144879363907238	0.0117687694404275	0.00954234088811072	0.0074046483044202	0.00931657216439559	0.008097946720917	0.0102790234779352	0.00844057630413156	0.0110852634205815	0.0124213353762014	0.00850242149786147	0.00879105533656909	0.012254665255421	0.0105588748186063	0.0100229378509872	0.00746271618178456	0.0118218837782447	0.0138690015089278	0.00985450475971958	0.0100805923816632	0.0138767598850479	0.0112149048905756	0.00926428541403613	0.00782798701929506	0.0171955211427536	0.0117975529042576	0.0128246289388625	0.010876557657378	0.0112541332388913	0.0165886983735148	0.0119714932227825	0.014096341759977
0.00954415903361692	0.00767971689412824	0.0133936083748564	0.0129351637551644	0.0122906830470562	0.0116073279653014	0.00925432651014522	0.0101429290417748	0.0105707116306471	0.0110669403947831	0.016386786924719	0.0105115355208727	0.00807759266762397	0.00827600116406128	0.0118865234570025	0.00960925554840391	0.0126400213870618	0.011829813217807	0.00787732433419451	0.0108005103175678	0.0110409902275291	0.0165577976925324	0.00962086493253106	0.0110365670389253	0.0110276529506594	0.0112787591089699	0.0135975717700178	0.00917177815375306	0.0211010369800487	0.0171979348518192	0.011864042702472	0.0105683437452059	0.0141796206014522	0.0109617119289853	0.0159494407672203	0.00853307507231949	0.0109901234731402	0.0109296403085488	0.0120289571363562	0.0136741893902174	0.0117800177311597	0.022689546307064	0.0138894953514395	0.00989775331526692	0.0103863380392942	0.0122268158697367	0.0111442438587557	0.0121091745788507	0.0111718928495939	0.0127697627455585	0.0118237170457406	0.013150405236925	0.0085906158416006	0.0142675229386381	0.0112248828189969	0.0097979290116197	0.0127715272065296	0.00760891387927268	0.00928551997465105	0.0125058905552083	0.0110878553202454	0.00966028054323044	0.0110962668100861	0.0119916709092175	0.0092261583663984	0.00956366359250123	0.0111008737264203	0.0116069079292279	0.00894767127646537	0.00779946752769105	0.0138266192384358	0.0126548873012138	0.00898363076093133	0.00985272058614171	0.0127759023867712	0.0131751202816615	0.0132512480478376	0.00888799628025273	0.0133151783855425	0.0118480090558892	0.012563571229142	0.0114112528778159	0.0154273640807428	0.0103333153694592	0.00918152748800894	0.0136478454532761
0.0124351351019557	0.0105619314000971	0.0121541980004605	0.0106475121041591	0.0129282496597596	0.0117478815967294	0.0107120526579299	0.0134106075775879	0.0102963432717554	0.0104052520135069	0.0111926754618989	0.0117477783822758	0.00958957919895971	0.00948785895362072	0.0110709458626599	0.0106290791245271	0.0125974594350836	0.0130055746113304	0.0223807778139455	0.00943118172908308	0.0125245975757918	0.0333653479961579	0.0106647676479287	0.00752974734925553	0.0103271066296993	0.0106459617794626	0.0101082144386082	0.00894413883928977	0.01019248228982	0.0117048550758111	0.0118690195093549	0.0112525519657084	0.0109109709532459	0.0118192436408632	0.00914646737257284	0.00817827339480199	0.0113310141642892	0.0125858612776161	0.0123849042662519	0.0110325254158332	0.0117931434228589	0.0120810067079823	0.0119609962728616	0.00993246155009539	0.0138222735266891	0.00864039014159041	0.0123369590921229	0.0122831163331826	0.0118197047865593	0.0124170623973681	0.0125269960661916	0.0112700564792254	0.00908999822149759	0.0106256378894174	0.00919497100318541	0.0108848896679873	0.0115557052886095	0.00781524517602219	0.00776671055116223	0.012407281216513	0.0128764839096757	0.00935049633172413	0.00867375023337091	0.00959053808676606	0.0125326680252451	0.0106592937637296	0.0118567952110783	0.0167716323310453	0.0120392947855786	0.00803389779834786	0.0103214600672324	0.0128002844216963	0.0126299427989347	0.010130993152979	0.0191834231212946	0.011779349411861	0.00910836504799788	0.00915156692142602	0.0156951833452654	0.0123946063321279	0.0122516299275422	0.0106548992765957	0.0121593193247212	0.013178801383834	0.00982810701148839	0.0131724866476304
0.00949332665886294	0.00970304316324471	0.0127197369699189	0.0148423812322642	0.0128186896798464	0.0100760570899248	0.00993454688249668	0.0100084520132356	0.00930933442523037	0.0141595014530761	0.0115324432267059	0.00973227297153498	0.00757708739355297	0.010424134159768	0.00995930277829486	0.00876000243264788	0.0153439254893527	0.0163752171982431	0.0163489063755515	0.0105019617467682	0.00932016198307224	0.0138327625961881	0.0133096655749677	0.00763374415647758	0.0115305247972717	0.00906276180210366	0.013575339270543	0.012243508399154	0.0111258853569071	0.0111016927179656	0.011999753099333	0.012749787480115	0.0131315972673818	0.0151850262638825	0.0104663295388256	0.0075919424055282	0.0129527029110451	0.0131864896833433	0.0104174739673199	0.016350241759115	0.0126015061804249	0.00970409824526785	0.0106220637880382	0.0109143588983426	0.0126538604104636	0.0177196296709805	0.0122703154180145	0.0115730467759107	0.0101956748708818	0.0121533219905251	0.0103193389047166	0.0138108334582017	0.0107285714023705	0.011254719216928	0.0192267202518891	0.0161225459867964	0.00925586487800423	0.00811767971312023	0.0147517814396361	0.00997841394183891	0.0121052519614783	0.00940418371338885	0.0168426102248101	0.0133219494119072	0.00852428433655873	0.00831961328117643	0.0117938233189866	0.0106054453247645	0.00994342425517567	0.00757667618444512	0.0099766444182614	0.0110918988621893	0.0130588120067869	0.0103404319838172	0.0100682657373764	0.0115089143149573	0.00953923855692818	0.00881529674566635	0.0143578485812292	0.0107969503054386	0.0149590151847355	0.0129866281111885	0.0116154594414092	0.0109094512695085	0.00979797905649791	0.0113778435979053
0.0101242716802906	0.00775482910446646	0.0125467868487618	0.0112666067468621	0.0129216129383606	0.0110819126501399	0.00940863130512467	0.011006398559487	0.0102121750905177	0.0150774617490803	0.0123889932165797	0.0102633799988642	0.00828697251585971	0.00829234612421638	0.0102936386498272	0.00958604220926347	0.0114023641106471	0.016310378457921	0.0179265815235515	0.00863621112631319	0.0132444901598126	0.0163363463294997	0.0118967902089875	0.0078431139325945	0.011211252948825	0.0102719930580963	0.0108440641686601	0.0188033044275123	0.0125005461341754	0.013416783926611	0.0109593331753213	0.0103163598456257	0.0121467677524115	0.0156735744033845	0.011079835304569	0.0079222580598136	0.0101253415269153	0.0110084939390199	0.0124521680102474	0.0115742425411165	0.0194996126298721	0.0108112575260671	0.0118481212950228	0.0102578679463088	0.012897617468056	0.012900819322243	0.0123514548737757	0.0114292380560652	0.0116866476350616	0.0120087787105524	0.0117004957840716	0.011019760449213	0.00943577207209036	0.0115348456035998	0.0115505170836139	0.013587755799703	0.0116777205570006	0.0114872564580911	0.0101427585224765	0.00950709589482229	0.0124593213673761	0.0123568996850682	0.0125690203145284	0.0156420445077007	0.0114917449156376	0.00906237973981784	0.0101662224062933	0.0117925114337622	0.00882764918609002	0.00799854725855466	0.00989751212175935	0.0135076369876655	0.0126050679948589	0.00955314320767678	0.0106082695184294	0.0121517142946464	0.01012414148074	0.0113695621104454	0.0145617143915747	0.0125752575317308	0.0120380013797325	0.0110604355638779	0.0138416474733572	0.0110502220371213	0.00964561424020903	0.0112936707043052
0.00784045978587781	0.0104428791285949	0.0133538652745615	0.010251144048196	0.0138981394824383	0.0100620240124328	0.0132967305775936	0.0105549704531765	0.0127641263870417	0.0138995125662556	0.0120366948601896	0.0117570716618751	0.00856825085772645	0.0089036224188161	0.0109978453643588	0.00930691702584873	0.0138727861632269	0.0139569129544031	0.00855451520431813	0.0103400193697952	0.00995570273154916	0.0208751033018117	0.00855226682515272	0.0137421684238212	0.0092309005537287	0.00991361040595024	0.0108045183682042	0.0110438064700746	0.0108969111626872	0.0135440387826777	0.0111189619283874	0.0102575270491528	0.011610121868869	0.0144508234751516	0.0106251386216802	0.0139360374855457	0.00917588565445651	0.0121844072076299	0.00990783425014878	0.0137799939736126	0.0106667456521733	0.0141619603389839	0.0101164026558122	0.00890364552966133	0.0151030919456721	0.00851242136143064	0.01681443718282	0.0128249914728532	0.0159611490625839	0.0143477396884852	0.013189099634143	0.0138466957889357	0.00922963042074122	0.0131679527675512	0.00877657285476212	0.0105971097035593	0.0111903041884297	0.00779591996586762	0.00761836803676351	0.010934121507501	0.0104573649967312	0.00927712349962677	0.00929072043304059	0.0109083639651951	0.0125584453663591	0.00941466495275929	0.0114464424352203	0.0116978422969252	0.00860402107427135	0.0109100044184781	0.013079589248654	0.0122245102457596	0.0163999697291411	0.00921694640122755	0.0148264000630896	0.01300899128315	0.019213974219426	0.00849432187439276	0.0145825292734824	0.0138666084355574	0.0122844172473931	0.00983053903362671	0.0121752933203888	0.0087439591374841	0.00988332515139314	0.0135810260014778
0.00987673091265646	0.00927287471556982	0.0134609339531299	0.011749739925822	0.0121649240461591	0.0105640320419882	0.01289189375671	0.0141077918013366	0.0115443635953442	0.017370882388592	0.0130268357262171	0.0106336071751204	0.0111925336441506	0.00929911651091676	0.0130910908101214	0.0105762809656556	0.0150135389770774	0.0118176848414079	0.0188284616025091	0.0112434610399679	0.0106082814660656	0.0122560233174439	0.0214136498835897	0.00795073196782566	0.0107673074048406	0.00991941918362124	0.00960735339090537	0.0115926534982922	0.011157002463777	0.0109654954122938	0.0117426205168879	0.0118142757337071	0.0115353809470114	0.0119071533682322	0.0093102084083878	0.00824399689666054	0.0110206575872614	0.0125663361977367	0.0117246196414211	0.0126332552324653	0.0105844157829593	0.0281763482508438	0.0132782255223718	0.0110008539788599	0.0106247644911564	0.00957174145702254	0.0140278278565662	0.0125926145905349	0.0115937752994337	0.0125393684205941	0.0130119003600126	0.0120111812250897	0.00913669155018731	0.0106602622643642	0.00960513313486674	0.0128506065580143	0.011956365158575	0.0074451884965524	0.00822585026101092	0.0135796016765441	0.0116365222370003	0.00897461151383216	0.00959537856598823	0.0114396544733771	0.00850344997248883	0.0112743458293755	0.00959871290359611	0.0108850604979149	0.00931263820379569	0.00782550608988164	0.0152766689091013	0.0132380672808118	0.0121858765162988	0.0102543116796945	0.011543996124094	0.0123464254366394	0.00842337650301084	0.00872255887155701	0.0117976044881881	0.0112662445279176	0.0123750788115561	0.0113422487350742	0.0109557076130058	0.00961567651947745	0.00957056747083021	0.0131037929410536
0.00969430041933218	0.00911553729918851	0.0138311825759499	0.010937214895163	0.0132082812565462	0.00996178849932534	0.00930221015525202	0.0122864946703019	0.0120006671954571	0.0118067703266182	0.0123658604838756	0.0124670803223659	0.00790684734345809	0.00974980269888342	0.0102218823093122	0.00849936119166603	0.0101499829362104	0.0133725113051878	0.0128943751414481	0.0081831678893567	0.00881330656616959	0.0158390436637439	0.0116372273364222	0.00879424593440384	0.00952357499869157	0.0130144501049061	0.00962499965427163	0.00998675379500978	0.0119654948302316	0.0145324432652338	0.0116203370273216	0.00980048954653204	0.011395425878696	0.0124549740265489	0.00902563340087141	0.0143645785050639	0.0104335716539227	0.00997457229287975	0.0136067440551321	0.00959067180223004	0.0114858018379868	0.0169233926718848	0.0124552092381452	0.00853859238493548	0.0129750022002358	0.00940858875010573	0.0173878570162296	0.0119325547286149	0.0139837731670384	0.0130123773481339	0.0159705894543322	0.010884313833751	0.00922152584588315	0.0099686066169291	0.00845924666458375	0.0102711751295839	0.0128556208861823	0.00738005773928408	0.00854509728573873	0.0123415656089144	0.0120651471482894	0.00820767037867062	0.0119634495125554	0.011399315636059	0.0108958039858213	0.00844497093334488	0.0123620409325543	0.013676601805437	0.00803517547413362	0.00854870560111974	0.0154383074785168	0.0120156136806118	0.015448802891646	0.012386102619764	0.012693127562727	0.0123363087529723	0.0183075571257719	0.00833016471228847	0.0150285787923152	0.0175544473806805	0.0117138545552552	0.010145745478375	0.0125419906273807	0.0150970259653369	0.0126807695800939	0.014727915726605
