3.333354594238223667e-01 3.333320594934510162e-01 3.333324810827266171e-01
3.333353836053198904e-01 3.333321176719732937e-01 3.333324987227068714e-01
3.333355057660725707e-01 3.333320119490937872e-01 3.333324822848336977e-01
3.333355372874826639e-01 3.333320391494286050e-01 3.333324235630886756e-01
3.333356951423268044e-01 3.333317604954177948e-01 3.333325443622553452e-01
3.333354670814226428e-01 3.333319325650098142e-01 3.333326003535675430e-01
3.333354612937700079e-01 3.333318431751253197e-01 3.333326955311046724e-01
3.333354854224238606e-01 3.333321499208062866e-01 3.333323646567697973e-01
3.333354938518181543e-01 3.333320685185799936e-01 3.333324376296018521e-01
3.333356242120822932e-01 3.333318681892367685e-01 3.333325075986808828e-01
3.333354608525007090e-01 3.333318969762502637e-01 3.333326421712490828e-01
3.333353105299317609e-01 3.333322320055338572e-01 3.333324574645344374e-01
3.333353038967030169e-01 3.333319386663174955e-01 3.333327574369795987e-01
3.333352114153764756e-01 3.333322140249425081e-01 3.333325745596809608e-01
3.333354403963638135e-01 3.333318740275127978e-01 3.333326855761233332e-01
3.333355788135337061e-01 3.333318938409005061e-01 3.333325273455657323e-01
3.333353198232933412e-01 3.333321513744691988e-01 3.333325288022374600e-01
3.333356929062349372e-01 3.333319835398217967e-01 3.333323235539433216e-01
3.333353267900556194e-01 3.333324197982658332e-01 3.333322534116785474e-01
3.333351110996741196e-01 3.333322392505715381e-01 3.333326496497542868e-01
3.333354454061059902e-01 3.333319342600811197e-01 3.333326203338128901e-01
