1.428574005764847166e-01 1.428568562686907129e-01 1.428570534817656390e-01 1.428571981016981129e-01 1.428572654642625006e-01 1.428574210266725375e-01 1.428568050804258083e-01
1.428574053743855710e-01 1.428568296672153015e-01 1.428570634420022745e-01 1.428571759434286992e-01 1.428573073190622100e-01 1.428573939582953589e-01 1.428568242956107515e-01
1.428573861564339242e-01 1.428568375144303737e-01 1.428570602845493365e-01 1.428572505717738694e-01 1.428572628931948085e-01 1.428574027734923479e-01 1.428567998061253952e-01
1.428573836579082323e-01 1.428568327378349212e-01 1.428570248798622933e-01 1.428572220229302747e-01 1.428573046275662117e-01 1.428573990775902081e-01 1.428568329963078032e-01
1.428574030169259268e-01 1.428568508475400733e-01 1.428570331537033777e-01 1.428572085097199462e-01 1.428572894803248894e-01 1.428573900320961043e-01 1.428568249596897655e-01
1.428574463166868702e-01 1.428568091134307938e-01 1.428570071969877120e-01 1.428572054458299712e-01 1.428572884863447134e-01 1.428574010548691875e-01 1.428568423858506686e-01
1.428573504330377109e-01 1.428568327914825076e-01 1.428570244480140139e-01 1.428572108882494585e-01 1.428573244505587370e-01 1.428574244141978533e-01 1.428568325744596357e-01
1.428573586774799231e-01 1.428568484769613955e-01 1.428569921109627550e-01 1.428572547009754334e-01 1.428573074228718098e-01 1.428574002038067725e-01 1.428568384069418551e-01
1.428573939046656749e-01 1.428568233341093729e-01 1.428570193080547779e-01 1.428572223442138023e-01 1.428572909010576708e-01 1.428574412867095744e-01 1.428568089211890157e-01
1.428574038706710569e-01 1.428568504978073583e-01 1.428570400622339864e-01 1.428572110844140985e-01 1.428572796952045088e-01 1.428573837508396449e-01 1.428568310388293461e-01
1.428573420549086315e-01 1.428568498574519230e-01 1.428570510126985216e-01 1.428572202940130154e-01 1.428573260098894293e-01 1.428573804037056305e-01 1.428568303673329598e-01
1.428574084492789664e-01 1.428568119794412783e-01 1.428570159421477248e-01 1.428572253998038610e-01 1.428572963206707624e-01 1.428574096048453035e-01 1.428568323038119370e-01
1.428574067680319637e-01 1.428568230478123036e-01 1.428570657767004592e-01 1.428571757006028009e-01 1.428572909008493652e-01 1.428574245021513311e-01 1.428568133038517207e-01
1.428573774900773197e-01 1.428568390739926031e-01 1.428570569768300991e-01 1.428572027669331168e-01 1.428572796678990731e-01 1.428574137643692787e-01 1.428568302598985096e-01
1.428573940893075045e-01 1.428568090905099897e-01 1.428570529720625260e-01 1.428572267217170788e-01 1.428573276364724365e-01 1.428573639398600936e-01 1.428568255500703987e-01
1.428574406798008289e-01 1.428568344166797899e-01 1.428570660528724334e-01 1.428572025921880095e-01 1.428572893505097585e-01 1.428573621815302508e-01 1.428568047264189844e-01
1.428573904194801181e-01 1.428568334998164824e-01 1.428570176683440496e-01 1.428572046338701107e-01 1.428573153838681720e-01 1.428574079691343479e-01 1.428568304254866361e-01
1.428573687307324591e-01 1.428568346852950866e-01 1.428570192260049665e-01 1.428572521978039855e-01 1.428573004990602024e-01 1.428573860292998432e-01 1.428568386318035122e-01
1.428573833856393305e-01 1.428568294110407477e-01 1.428570193147650214e-01 1.428572325276591670e-01 1.428572821298040862e-01 1.428574250587540950e-01 1.428568281723375799e-01
1.428573928845746077e-01 1.428568159449619679e-01 1.428570358694188636e-01 1.428571983880400353e-01 1.428573039761963925e-01 1.428574061996641109e-01 1.428568467371440776e-01
1.428573770932845544e-01 1.428568158306554037e-01 1.428570629837688510e-01 1.428572021123325209e-01 1.428573178874745220e-01 1.428574006134147589e-01 1.428568234790693614e-01
