2.023187212787025679e-01 0.000000000000000000e+00 2.641582053323136559e-01 3.908232631444005789e-01 5.496226282244324329e-02 5.474135439071271120e-02 3.299619303142722893e-02 0.000000000000000000e+00
1.884949937994017111e-01 0.000000000000000000e+00 2.546531206322908969e-01 4.064474730054976614e-01 4.963533408701709809e-02 7.148177763702324994e-02 2.928730083876941032e-02 0.000000000000000000e+00
1.808482631388121931e-01 0.000000000000000000e+00 2.630974768986930612e-01 4.182325773060558971e-01 4.712041191975235160e-02 5.122145065284349624e-02 3.947982008384293834e-02 0.000000000000000000e+00
2.067562716127454292e-01 0.000000000000000000e+00 2.709489953352435809e-01 3.713265175274867991e-01 7.249224823753064317e-02 6.017133452170466551e-02 1.830463276528901395e-02 0.000000000000000000e+00
1.770250683442387563e-01 0.000000000000000000e+00 2.903445841074100420e-01 3.696904814480915791e-01 7.737412125678669317e-02 7.976376293660963901e-02 5.801981906863183831e-03 0.000000000000000000e+00
1.542638315576727315e-01 0.000000000000000000e+00 2.670389804100851694e-01 3.856446099943677819e-01 9.443142283171043760e-02 8.174454584690371561e-02 1.687660935926021261e-02 0.000000000000000000e+00
1.931364024049113393e-01 0.000000000000000000e+00 2.516966482116033688e-01 4.067060015727665401e-01 5.748975958297761202e-02 5.786185708810754474e-02 3.310933113963372004e-02 0.000000000000000000e+00
2.045194295378692240e-01 0.000000000000000000e+00 2.738619287820776571e-01 3.992285738999372668e-01 4.142155303326647275e-02 4.301533805630265023e-02 3.795317669054675686e-02 0.000000000000000000e+00
1.647007083075495149e-01 0.000000000000000000e+00 2.424054686688272009e-01 4.185195137917813168e-01 7.083088413754430601e-02 6.081100459007054981e-02 4.273242050422725036e-02 0.000000000000000000e+00
1.871153935334743112e-01 0.000000000000000000e+00 2.800136090852635706e-01 4.052741209977270831e-01 6.881667170485784857e-02 3.306086528414094866e-02 2.571933939453631066e-02 0.000000000000000000e+00
1.915361515161873862e-01 0.000000000000000000e+00 2.859918676764618417e-01 3.648824302148314103e-01 7.139477736941987618e-02 6.100224164999165644e-02 2.519253157310795757e-02 0.000000000000000000e+00
1.696289262169010381e-01 0.000000000000000000e+00 2.854524305331510026e-01 3.789914176541556712e-01 8.667237079346652717e-02 6.775708523740650580e-02 1.149776956491916323e-02 0.000000000000000000e+00
1.768427587551931746e-01 0.000000000000000000e+00 2.668568443549954594e-01 3.967557934797242836e-01 1.152759088257639120e-02 8.335932706691864813e-02 6.465768546059201538e-02 0.000000000000000000e+00
2.241347245648113440e-01 0.000000000000000000e+00 2.363565358609905354e-01 3.811921689269926472e-01 5.758534727428413907e-02 5.782884376578875663e-02 4.290237960713255000e-02 0.000000000000000000e+00
1.722070187353833270e-01 0.000000000000000000e+00 2.852525788277648355e-01 4.205103694563423478e-01 4.596885631645285242e-02 7.606117666405669275e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.974575891506616387e-01 6.059446337589711844e-03 2.812187113445290820e-01 3.879233702858571053e-01 4.646154694183347172e-02 7.485239507042135143e-02 6.026940869107567759e-03 0.000000000000000000e+00
2.000793574826152388e-01 0.000000000000000000e+00 2.584438557914140455e-01 4.345658565898369852e-01 5.014179981987199053e-02 5.676913031626178857e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.797821616630209118e-01 0.000000000000000000e+00 2.615574094954594697e-01 3.981696891713973896e-01 6.204474825205949506e-02 5.181950492671964087e-02 4.662648649134321782e-02 0.000000000000000000e+00
1.828777864652207097e-01 0.000000000000000000e+00 2.663193850794769446e-01 3.798344522135921886e-01 6.795357018891212686e-02 6.392126785947473133e-02 3.909353819332320179e-02 0.000000000000000000e+00
1.887208416156392066e-01 0.000000000000000000e+00 2.547520445239789266e-01 3.916256008868250205e-01 7.091585829563822052e-02 9.398565467791855643e-02 0.000000000000000000e+00 0.000000000000000000e+00
2.046665849329999121e-01 0.000000000000000000e+00 2.731993662072750295e-01 4.590311452032224682e-01 3.345523259048600179e-02 2.513575635564457150e-02 4.511914710372047325e-03 0.000000000000000000e+00
