9.090917563355919995e-02 9.090899621197028047e-02 9.090904003580316250e-02 9.090910974330289329e-02 9.090916497812344399e-02 9.090916425423203884e-02 9.090899126874479874e-02 9.090899024201606893e-02 9.090913512159538856e-02 9.090906390338759913e-02 9.090916860726502846e-02
9.090919714653170058e-02 9.090898907394606709e-02 9.090907013906698864e-02 9.090908534843922251e-02 9.090916235879478724e-02 9.090917744977214388e-02 9.090898474162964482e-02 9.090898971322701472e-02 9.090911995241060528e-02 9.090905225025973369e-02 9.090917182592200829e-02
9.090919905306681092e-02 9.090899047140010847e-02 9.090906065888680609e-02 9.090908592852897652e-02 9.090916453730893410e-02 9.090916062163044431e-02 9.090898858915308356e-02 9.090899121456809395e-02 9.090913619717094774e-02 9.090905164463450316e-02 9.090917108365133281e-02
9.090918398194013095e-02 9.090899585876997813e-02 9.090906579187213454e-02 9.090909686133605283e-02 9.090915783675157513e-02 9.090917301884619828e-02 9.090899183706670217e-02 9.090898558158545806e-02 9.090912788869980055e-02 9.090904266226604302e-02 9.090917868086588471e-02
9.090918835870433201e-02 9.090899283357446736e-02 9.090905337344408477e-02 9.090910624989227695e-02 9.090915709761923647e-02 9.090917897900796518e-02 9.090899336388293117e-02 9.090897823055314741e-02 9.090911792888387022e-02 9.090906239203309924e-02 9.090917119240450595e-02
9.090921097872367573e-02 9.090898391320093030e-02 9.090904990933999785e-02 9.090909646227222918e-02 9.090916175567570479e-02 9.090916927144232496e-02 9.090899758567878852e-02 9.090899314528844144e-02 9.090909947314036732e-02 9.090906372223919729e-02 9.090917378299828711e-02
9.090919177375107740e-02 9.090898824074698792e-02 9.090906129383462264e-02 9.090909399624619303e-02 9.090916561950999897e-02 9.090917117868359265e-02 9.090900022666974223e-02 9.090898795309403091e-02 9.090911963360154280e-02 9.090904901183437248e-02 9.090917107202792224e-02
9.090917023807001951e-02 9.090899735541282944e-02 9.090906456985856088e-02 9.090909887527413857e-02 9.090917452024693812e-02 9.090915744090447004e-02 9.090899100870777905e-02 9.090899281825709499e-02 9.090913664270740269e-02 9.090904697472546037e-02 9.090916955583543124e-02
9.090918466389852348e-02 9.090898602754324265e-02 9.090905183058975436e-02 9.090910120358026980e-02 9.090915889805682715e-02 9.090916818540523137e-02 9.090899036903940522e-02 9.090899634787454053e-02 9.090914205739196452e-02 9.090905053800908686e-02 9.090916987861111243e-02
9.090919092386216815e-02 9.090898929580892851e-02 9.090905383069255996e-02 9.090910282556151356e-02 9.090916175658858567e-02 9.090918479186049783e-02 9.090898469991605391e-02 9.090898851505607725e-02 9.090910732560564256e-02 9.090907277148470300e-02 9.090916326356320021e-02
9.090918749120874276e-02 9.090899364186987019e-02 9.090906929478780041e-02 9.090911060739798044e-02 9.090914891907449225e-02 9.090916831743546533e-02 9.090898115092177489e-02 9.090899417647267666e-02 9.090912987362383124e-02 9.090904763090512652e-02 9.090916889630225317e-02
9.090919664137241119e-02 9.090900070849566861e-02 9.090906025146244795e-02 9.090909731143484440e-02 9.090916264330296814e-02 9.090916554002886896e-02 9.090899274094020599e-02 9.090898586965440176e-02 9.090911734466326777e-02 9.090905697412775266e-02 9.090916397451705155e-02
9.090918020406073274e-02 9.090899449167949564e-02 9.090905316556999183e-02 9.090909829426073452e-02 9.090913704684579211e-02 9.090918563354540016e-02 9.090899997867836480e-02 9.090898079771878026e-02 9.090911822378382190e-02 9.090907515627344448e-02 9.090917700758351094e-02
9.090919295064943395e-02 9.090898968177030248e-02 9.090906652154440160e-02 9.090908040430857595e-02 9.090916424125294881e-02 9.090916328013903813e-02 9.090898760237367537e-02 9.090900361950433883e-02 9.090911835523492190e-02 9.090905767577742158e-02 9.090917566744488587e-02
9.090919098339643456e-02 9.090898822662991929e-02 9.090903251702520116e-02 9.090910243335076357e-02 9.090915633555932129e-02 9.090918693728713973e-02 9.090898660229369821e-02 9.090898335178981826e-02 9.090912515310628494e-02 9.090907745478089830e-02 9.090917000478060395e-02
9.090919149194809368e-02 9.090899848396601091e-02 9.090906357164492413e-02 9.090909049943238229e-02 9.090914991510951060e-02 9.090917358547266625e-02 9.090897934446935669e-02 9.090900311839809900e-02 9.090912556778030229e-02 9.090904634237735593e-02 9.090917807940131212e-02
9.090919561065363697e-02 9.090900062533685544e-02 9.090906254349806481e-02 9.090909796777525698e-02 9.090915913194362596e-02 9.090915999274094828e-02 9.090899279741217198e-02 9.090899388621542787e-02 9.090912747847544606e-02 9.090904008329567243e-02 9.090916988265304588e-02
9.090918977617842844e-02 9.090898225228892515e-02 9.090906628477513074e-02 9.090910000316802797e-02 9.090917511804587348e-02 9.090915126767322441e-02 9.090899005334066030e-02 9.090899839544359928e-02 9.090912896815681044e-02 9.090905279914912596e-02 9.090916508178015221e-02
9.090919807770125871e-02 9.090896965293560061e-02 9.090906083306195262e-02 9.090911851891539386e-02 9.090916001258741996e-02 9.090915409942382230e-02 9.090897990570910581e-02 9.090899794378716481e-02 9.090913185815066577e-02 9.090906328904614642e-02 9.090916580868142749e-02
9.090918515583448767e-02 9.090899143022629358e-02 9.090905327044594697e-02 9.090909667036281561e-02 9.090916549947765379e-02 9.090916208274246735e-02 9.090899149286182923e-02 9.090898159130372802e-02 9.090912472138029665e-02 9.090905697656266604e-02 9.090919110880181508e-02
9.090918339191621234e-02 9.090899312275772803e-02 9.090905347044632434e-02 9.090911088671957407e-02 9.090916401812018655e-02 9.090916311084561163e-02 9.090899444612093871e-02 9.090898464027633019e-02 9.090911404419210751e-02 9.090905426503204101e-02 9.090918460357289010e-02
