"SBS1"	"SBS2"	"SBS3"	"SBS4"
"101"	0.893956285391635	0	0.00397867352526981	0.102065041083095
"102"	1	0	0	0
"103"	0.917818632272515	0	0.082181367727485	0
"104"	0.969794096150288	0	0.00105361916179447	0.0291522846879171
"105"	1	0	0	0
"106"	1	0	0	0
"107"	0.920665698925021	0	0.0793343010749787	0
"108"	0.946790829249294	0	0.0018816719462603	0.0513274988044453
"109"	0.945383104985312	0	0.0546168950146881	0
"110"	0.977501253561486	0	0.0224987464385142	0
"111"	0.984562873557171	0	0.0154371264428294	0
"112"	0.99825153825874	0	0.00174846174125943	0
"113"	1	0	0	0
"114"	0.991447520049343	0	0	0.00855247995065689
"115"	1	0	0	0
"116"	1	0	0	0
"117"	0.991888180770841	0	0.00811181922915933	0
"118"	1	0	0	0
"119"	1	0	0	0
"120"	0.990984238686437	0	0.00901576131356245	0
"121"	0.896430760530194	0	0.103569239469806	0
"122"	0.984088553547155	0	0.0159114464528455	0
"123"	1	0	0	0
"124"	1	0	0	0
"125"	1	0	0	0
"126"	0.998653251724604	0	0	0.00134674827539611
"127"	1	0	0	0
"128"	0.967334857639957	0	0.000424930758593402	0.0322402116014495
"129"	0.988749728353936	0	0.0112502716460636	0
"130"	0.967161010852308	0	0.0328389891476919	0
"131"	0.982739867800191	0	0.0172601321998094	0
"132"	0.969825769845351	0	0.0293973632278957	0.000776866926753828
"133"	1	0	0	0
"134"	0.958037460160164	0	0.0419625398398356	0
"135"	0.851743156267724	0	0.148256843732276	0
"136"	0.943964540776405	0	0.0560354592235947	0
"137"	1	0	0	0
"138"	0.978099871870849	0	0.0219001281291515	0
"139"	1	0	0	0
"140"	0.988565923865801	0	0.0114340761341994	0
"141"	0.944945791710163	0	0.0543049230610001	0.000749285228836958
"142"	1	0	0	0
"143"	0.970552772444603	0	0.0294472275553967	0
"144"	1	0	0	0
"145"	0.960730591724714	0	0.0389512988259951	0.000318109449290905
"146"	0.988659716093765	0	0.000362864375544173	0.0109774195306907
"147"	1	0	0	0
"148"	1	0	0	0
"149"	1	0	0	0
"150"	0.944349008968683	0	0.0556076307597741	4.33602715426462e-05
"151"	1	0	0	0
"152"	0.938831420991145	0	0.0611685790088551	0
"153"	0.968416567611998	0	0.0315834323880017	0
"154"	0.95410705713275	0	0.0451683733262132	0.000724569541036947
"155"	1	0	0	0
"156"	0.967450503540643	0	0	0.0325494964593574
"157"	1	0	0	0
"158"	0.951215011450573	0	0.0487849885494269	0
"159"	1	0	0	0
"160"	0.949267351998145	0	0.0499118340061993	0.000820813995655263
"161"	1	0	0	0
"162"	1	0	0	0
"163"	1	0	0	0
"164"	0.914716442326141	0	0.0852835576738584	0
"165"	0.897985994062218	0	0.102014005937782	0
"166"	1	0	0	0
"167"	0.98733604143325	0	0	0.0126639585667496
"168"	0.976521729308651	0	0.0234782706913491	0
"169"	1	0	0	0
"170"	0.903512606271165	0	0.0964873937288346	0
"171"	1	0	0	0
"172"	1	0	0	0
"173"	0.900185391782157	0	0.0967498775529615	0.00306473066488203
"174"	1	0	0	0
"175"	1	0	0	0
"176"	1	0	0	0
"177"	0.925987428542268	0	0.0740125714577319	0
"178"	0.979680593116835	0	0	0.0203194068831651
"179"	1	0	0	0
"180"	1	0	0	0
"181"	0.968855550818428	0	0.0311181980386959	2.62511428757048e-05
"182"	1	0	0	0
"183"	1	0	0	0
"184"	0.990162857305633	0	0	0.00983714269436724
"185"	0.958519603568718	0	0.000886347042375224	0.0405940493889069
"186"	1	0	0	0
"187"	0.954546546557559	0	0.0454534534424411	0
"188"	0.913467848641385	0	0.0865321513586154	0
"189"	1	0	0	0
"190"	1	0	0	0
"191"	1	0	0	0
"192"	1	0	0	0
"193"	0.997390060103531	0	0.00260993989646916	0
"194"	0.961295793121361	0	0.0387042068786389	0
"195"	1	0	0	0
"196"	0.92843711922653	0	0.0713117068703597	0.000251173903110522
"197"	0.988604503894595	0	0.011395496105405	0
"198"	1	0	0	0
"199"	0.944126293697063	0	0.0558737063029374	0
"200"	1	0	0	0
