"SBS1"	"SBS2"	"SBS3"	"SBS4"	"sum"
"1"	0.277301833628443	0.359288235836095	0.338446766562114	0.0249631639733482	1
"2"	0.326117642157302	0.276223364600311	0.328617063993012	0.0690419292493752	1
"3"	0.256840614261256	0.365648837983548	0.301106272467541	0.0764042752876546	1
"4"	0.32519979743642	0.290053779541315	0.384746423022266	0	1
"5"	0.271613661125232	0.433573242639791	0.250289749499989	0.0445233467349874	1
"6"	0.303210738009982	0.2906777422146	0.406111519775419	0	1
"7"	0.260934400487943	0.320605992531453	0.373748818113445	0.0447107888671585	1
"8"	0.344579329217039	0.329673370858409	0.325747299924552	0	1
"9"	0.275943614625327	0.44753202298523	0.276524362389443	0	1
"10"	0.330254314629822	0.326353539479034	0.343392145891145	0	1
"11"	0.320654531065237	0.380024632351749	0.299320836583014	0	1
"12"	0.451319192898509	0.372949089276193	0.164671679865132	0.0110600379601662	1
"13"	0.477346967605369	0.211992572823664	0.216670494787847	0.0939899647831207	1
"14"	0.380260458654421	0.3517959416099	0.267943599735679	0	1
"15"	0.328153318235177	0.242974023331104	0.375660921045222	0.0532117373884981	1
"16"	0.331169724711796	0.440670653228534	0.22815962205967	0	1
"17"	0.279177662675201	0.298641242441417	0.422181094883382	0	1
"18"	0.35022692071007	0.314258804610314	0.324282163208302	0.0112321114713132	1
"19"	0.384894539043001	0.283589931878022	0.331515529078977	0	1
"20"	0.396801971435147	0.216777828311553	0.325013750964554	0.0614064492887462	1
"21"	0.277795122627229	0.335218525745262	0.386986351627509	0	1
"22"	0.291851482098853	0.253601143007596	0.454547374893551	0	1
"23"	0.325778387022567	0.267660043138416	0.352416603565734	0.0541449662732836	1
"24"	0.322210576006456	0.350078329715772	0.305634976929583	0.0220761173481878	1
"25"	0.468983566356447	0.314635161051937	0.134858668723846	0.0815226038677707	1
"26"	0.301505652483804	0.287551157807516	0.41094318970868	0	1
"27"	0.358393936266551	0.365972241102236	0.270513954280294	0.0051198683509199	1
"28"	0.412584403698273	0.289677906301403	0.284829555705611	0.0129081342947135	1
"29"	0.46879358287048	0.287613606129052	0.233115647209784	0.0104771637906841	1
"30"	0.357345302340514	0.282331082709154	0.302620385026435	0.0577032299238973	1
"31"	0.354534470125967	0.406364564551923	0.0929632524603978	0.146137712861712	1
"32"	0.350648798689245	0.354448226335166	0.294902974975589	0	1
"33"	0.313863712784258	0.317127589812201	0.369008697403541	0	1
"34"	0.301349336997431	0.389646644437191	0.309004018565378	0	1
"35"	0.39183503271218	0.268037824848647	0.289411077636829	0.0507160648023437	1
"36"	0.266095923903182	0.273934976695177	0.459969099401641	0	1
"37"	0.381485481334911	0.356418753517674	0.262095765147415	0	1
"38"	0.317855642829964	0.458681472566826	0.22346288460321	0	1
"39"	0.361479949657437	0.324567860314453	0.31395219002811	0	1
"40"	0.323978539734443	0.447767270107608	0.212563756019629	0.0156904341383197	1
"41"	0.278145822871427	0.327051946422865	0.394802230705708	0	1
"42"	0.350534015293373	0.380750239418868	0.254721452419023	0.0139942928687362	1
"43"	0.37735253295128	0.322179465491577	0.300468001557143	0	1
"44"	0.310560221500071	0.282523439310262	0.406916339189667	0	1
"45"	0.247967479920036	0.452402354852983	0.29963016522698	0	1
"46"	0.285297664758739	0.387303450904632	0.327398884336629	0	1
"47"	0.320174340619502	0.256050796509854	0.423774862870644	0	1
"48"	0.362321794270604	0.264811997475439	0.372866208253957	0	1
"49"	0.282043082369066	0.440469863481619	0.24289638025224	0.0345906738970755	1
"50"	0.348741086740702	0.284858913066579	0.366400000192718	0	1
"51"	0.352650345567989	0.369363003138337	0.277986651293674	0	1
"52"	0.266288888840533	0.252132539141487	0.481578572017981	0	1
"53"	0.378568106724881	0.265498454861163	0.31505783106861	0.040875607345345	1
"54"	0.2740400049532	0.492321230382725	0.182569690974601	0.0510690736894739	1
"55"	0.375460952286897	0.325133823035757	0.26209145402708	0.0373137706502662	1
"56"	0.273065284418395	0.336391086439431	0.377713743791557	0.0128298853506182	1
"57"	0.353107170586017	0.410451649932239	0.17576944989188	0.0606717295898636	1
"58"	0.318989840165326	0.302874075051253	0.378136084783421	0	1
"59"	0.44151697493329	0.227925438726183	0.330557586340527	0	1
"60"	0.428927235353865	0.31851541596511	0.252557348681026	0	1
"61"	0.416358034778925	0.31877593749465	0.264866027726425	0	1
"62"	0.269983648426278	0.35577861892483	0.374237732648892	0	1
"63"	0.392230653122126	0.309098505753145	0.288196606981835	0.0104742341428936	1
"64"	0.392821313426204	0.380135077124453	0.227043609449343	0	1
"65"	0.406960815356439	0.304308624345392	0.229276509067358	0.0594540512308115	1
"66"	0.349895310987607	0.346846600520931	0.190773415303397	0.112484673188065	1
"67"	0.350987743432463	0.413082188520874	0.235930068046664	0	1
"68"	0.35170760715744	0.325791097309669	0.288501514605321	0.0339997809275689	1
"69"	0.271495650381039	0.377247029301995	0.351257320316965	0	1
"70"	0.337113534326925	0.331226407551192	0.331660058121883	0	1
"71"	0.365696059368324	0.282106761573909	0.301777892367948	0.0504192866898193	1
"72"	0.466068738234535	0.331996430800261	0.201934830965204	0	1
"73"	0.416545923361003	0.33797381311219	0.201010238328437	0.0444700251983693	1
"74"	0.328369786703199	0.392534947376762	0.245926387998625	0.0331688779214142	1
"75"	0.306216707174146	0.342272253690419	0.351511039135436	0	1
"76"	0.374797685550471	0.269767073118668	0.294193477642134	0.0612417636887272	1
"77"	0.242469888694986	0.402669402567492	0.242251865675552	0.11260884306197	1
