"SBS1"	"SBS2"	"SBS3"	"SBS4"
"101"	0.406138341339901	0.57113088395309	0.0201232415456776	0.00260753316133112
"102"	0.472432707951619	0.527567292048381	0	0
"103"	0.453061712150561	0.546938287849439	0	0
"104"	0.495526809770216	0.504473190229784	0	0
"105"	0.52217208999202	0.47782791000798	0	0
"106"	0.603662504766902	0.376448602099212	0	0.0198888931338856
"107"	0.481286750865184	0.518713249134816	0	0
"108"	0.491979254961588	0.471024021653923	0.0369967233844886	0
"109"	0.409263815621825	0.507605460667371	0.0831307237108042	0
"110"	0.432034267346401	0.556552567689107	0	0.0114131649644927
"111"	0.564601472494664	0.412446893642939	0	0.0229516338623974
"112"	0.533467684756154	0.466532315243846	0	0
"113"	0.372884155819424	0.627115844180576	0	0
"114"	0.515442646081155	0.464703817930181	0.0198535359886643	0
"115"	0.525813254794877	0.474186745205123	0	0
"116"	0.517089393283863	0.482910606716137	0	0
"117"	0.501580697471448	0.468161676716	0.0302576258125517	0
"118"	0.508659044428384	0.491340955571616	0	0
"119"	0.527660227705158	0.443878998993644	0.0284607733011983	0
"120"	0.529839952842281	0.466992729643674	0.00316731751404495	0
"121"	0.537182185003527	0.462817814996473	0	0
"122"	0.525280380595951	0.474719619404049	0	0
"123"	0.44538370996046	0.55461629003954	0	0
"124"	0.457835326406477	0.488222863075743	0.0481807762311511	0.00576103428662916
"125"	0.427381702947132	0.500653914846372	0.0643046546032852	0.00765972760321075
"126"	0.538772989749136	0.461227010250864	0	0
"127"	0.454307225535513	0.52640704601296	0	0.0192857284515264
"128"	0.501489783792791	0.495969041173258	0.00254117503395058	0
"129"	0.498799925920084	0.492461421143251	0.00873865293666506	0
"130"	0.650203674176372	0.349796325823628	0	0
"131"	0.477583295884086	0.41353851375237	0.108878190363544	0
"132"	0.41904431512608	0.545362232103279	0.035593452770641	0
"133"	0.483750855686502	0.468718417140133	0.0449098871976932	0.0026208399756716
"134"	0.513707523180637	0.486292476819363	0	0
"135"	0.543937259433909	0.456062740566091	0	0
"136"	0.50169030783671	0.498309692163291	0	0
"137"	0.430392023516552	0.569607976483448	0	0
"138"	0.517853607711865	0.467385729798717	0	0.0147606624894175
"139"	0.559505692759057	0.396077957043884	0.0444163501970592	0
"140"	0.557623496336343	0.442376503663657	0	0
"141"	0.56588937392402	0.431261516482184	0.00284910959379554	0
"142"	0.508443849177799	0.44645402130704	0.045102129515161	0
"143"	0.438872887596013	0.49126657673207	0.069860535671917	0
"144"	0.482592678858281	0.517407321141719	0	0
"145"	0.571890077773782	0.417474195500225	0.0106357267259931	0
"146"	0.437742334892638	0.562257665107362	0	0
"147"	0.428218601935404	0.571781398064596	0	0
"148"	0.484107802469836	0.515892197530164	0	0
"149"	0.531500796761965	0.468499203238035	0	0
"150"	0.497767823412098	0.502232176587902	0	0
"151"	0.548886249844936	0.451113750155064	0	0
"152"	0.418814856842447	0.522351216273708	0.0588339268838451	0
"153"	0.58584428259011	0.382184329295513	0.0319713881143776	0
"154"	0.381739124234017	0.618260875765983	0	0
"155"	0.390151146253671	0.517614961677888	0.092233892068441	0
"156"	0.402241736466806	0.569118876666852	0.0251081468649797	0.00353124000136221
"157"	0.535090020255641	0.464909979744358	0	0
"158"	0.456501585337327	0.505424164453103	0.0346094611141927	0.0034647890953767
"159"	0.431111646454458	0.466028020168233	0.102860333377309	0
"160"	0.454804140568306	0.53208199500399	0.0131138644277037	0
"161"	0.542389185446519	0.457610814553481	0	0
"162"	0.40649983940033	0.59350016059967	0	0
"163"	0.506874884620165	0.474356821778729	0.0187682936011064	0
"164"	0.43587240336249	0.56412759663751	0	0
"165"	0.507286413499507	0.399498464691265	0.0881366058678014	0.00507851594142627
"166"	0.491282515401751	0.508717484598249	0	0
"167"	0.60931379453948	0.381907866801067	0.00877833865945361	0
"168"	0.365974091783501	0.606053904681668	0.0235353318695526	0.00443667166527886
"169"	0.439997298603406	0.504649641164607	0.0553530602319871	0
"170"	0.482322263002291	0.517677736997709	0	0
"171"	0.49186540782587	0.50813459217413	0	0
"172"	0.46261535218579	0.487909031095608	0.0494756167186022	0
"173"	0.499780172601945	0.491661975536044	0	0.00855785186201031
"174"	0.404111753876804	0.57364623809507	0	0.0222420080281261
"175"	0.404264037615374	0.576732523078672	0.0190034393059543	0
"176"	0.410623259612483	0.539588893430411	0.0497878469571051	0
"177"	0.475864419348023	0.511434264145629	0.0127013165063487	0
"178"	0.469359014447847	0.516151601143634	0.0144893844085189	0
"179"	0.554268606574147	0.445731393425853	0	0
"180"	0.440420789643809	0.485174161930529	0.0744050484256624	0
"181"	0.408425928313493	0.50393663472371	0.0876374369627977	0
"182"	0.482255649702118	0.517744350297882	0	0
"183"	0.486638554870657	0.513361445129343	0	0
"184"	0.458225696082757	0.453393550869865	0.0883807530473772	0
"185"	0.583345602525432	0.416654397474568	0	0
"186"	0.396625824485358	0.603374175514642	0	0
"187"	0.503589754108057	0.453138864215351	0.0432713816765924	0
"188"	0.580919382282849	0.40728949619685	0.011791121520301	0
"189"	0.485524956718965	0.512922856195534	0.00155218708550094	0
"190"	0.512178992170965	0.45389181816833	0.0339291896607054	0
"191"	0.384397159365065	0.612799048644771	0.0028037919901646	0
"192"	0.504427804971825	0.495572195028175	0	0
"193"	0.540448505472455	0.459551494527545	0	0
"194"	0.532632209550819	0.467367790449181	0	0
"195"	0.501099596880485	0.498900403119515	0	0
"196"	0.431942781814113	0.564930362921995	0.00312685526389247	0
"197"	0.482143707059981	0.430088153423425	0.0877681395165946	0
"198"	0.335805412700832	0.586299609987811	0.0778949773113565	0
"199"	0.522938390861107	0.458145856560919	0	0.0189157525779739
"200"	0.645601483106655	0.354398516893345	0	0
