"SBS1"	"SBS2"	"SBS3"	"SBS4"
"Sample1"	0.944122718492316	0.0106539807383959	0.0156508855371654	0.029572415232123
"Sample2"	0.968078433443168	0.00935103165826474	0.0128033747745474	0.00976716012402007
"Sample3"	0.933035451932352	0.0108056291719781	0.0312625230072726	0.0248963958883972
"Sample4"	0.954798837030448	0.016701049091504	0.0140527199145122	0.014447393963536
"Sample5"	0.970001357186157	0.00863965922838066	0.01123555608197	0.0101234275034928
"Sample6"	0.955799226477506	0.0103118067781488	0.0186047843408757	0.0152841824034699
"Sample7"	0.943201451437507	0.0105845670630407	0.0263933662432196	0.0198206152562326
"Sample8"	0.962560633516011	0.00822507432291792	0.0151369242536122	0.014077367907459
"Sample9"	0.956963935864728	0.0100155184549561	0.0214429919994941	0.0115775536808215
"Sample10"	0.908529865390681	0.0228732360469413	0.0427344242084459	0.0258624743539322
"Sample11"	0.959609520260763	0.00994213702544928	0.0181587230766878	0.0122896196371004
"Sample12"	0.963311497311955	0.010558936480212	0.0139783504180101	0.0121512157898228
"Sample13"	0.941081699457897	0.0113842483334232	0.0259253104796305	0.0216087417290488
"Sample14"	0.956806811871373	0.0112777454946979	0.0155563390958839	0.0163591035380455
"Sample15"	0.967083771883189	0.00855212349866771	0.0144440576520446	0.00992004696609828
"Sample16"	0.961614850224638	0.00919381047596888	0.0124079088090405	0.0167834304903524
"Sample17"	0.967725666655816	0.0101325674559048	0.0115897250481714	0.0105520408401078
"Sample18"	0.960566804244338	0.0111558766800749	0.0139283014972386	0.0143490175783483
"Sample19"	0.958602700344194	0.0111571871504482	0.0177869468987859	0.0124531656065723
"Sample20"	0.961422317450053	0.0106737227137616	0.0160730428038829	0.0118309170323021
"Sample21"	0.924384078292489	0.0293577672919554	0.0301536821963814	0.0161044722191744
"Sample22"	0.967664615994612	0.00933719759291853	0.0136796619659679	0.00931852444650153
"Sample23"	0.945761440310106	0.0124539771497225	0.0168074776758801	0.024977104864291
"Sample24"	0.954107152333111	0.0102982748935737	0.02254229471146	0.013052278061855
"Sample25"	0.970025025472505	0.00822038831818978	0.0119488076237509	0.00980577858555429
"Sample26"	0.959875108833212	0.0108205664177215	0.0153627731095117	0.0139415516395545
"Sample27"	0.96109021214283	0.00951055210013165	0.0145591162168194	0.0148401195402186
"Sample28"	0.950813585537829	0.00968315852093675	0.0196936769472014	0.0198095789940327
"Sample29"	0.967846900027541	0.00962387480849783	0.0126338823664044	0.00989534279755665
"Sample30"	0.945804162502748	0.0119702323748564	0.024870920207473	0.0173546849149228
"Sample31"	0.948653405427654	0.0272494765443686	0.01356380947234	0.0105333085556374
"Sample32"	0.948469693390721	0.0115689213390588	0.0215680825946473	0.0183933026755731
"Sample33"	0.967936432234788	0.00950969632101138	0.0119530706751388	0.010600800769062
"Sample34"	0.951018671208189	0.0110993805072893	0.022463515540087	0.0154184327444351
"Sample35"	0.930256494534001	0.0105427203836857	0.0411724321199748	0.0180283529623386
"Sample36"	0.949531450358101	0.0111420919265403	0.0215916075157592	0.0177348501995997
"Sample37"	0.960242253924675	0.00921341492867824	0.0163163307517664	0.0142280003948807
"Sample38"	0.956254197114318	0.0106740193750354	0.0186591212591854	0.0144126622514611
"Sample39"	0.972389052620702	0.00830565704030317	0.00984150123888373	0.00946378910011156
"Sample40"	0.968276486071154	0.00949219583718905	0.0124812508838638	0.00975006720779359
"Sample41"	0.92592556917577	0.0121515639427309	0.0373331916397365	0.0245896752417629
"Sample42"	0.95726479707999	0.0108304272274749	0.0144567147568801	0.0174480609356553
"Sample43"	0.95873519099218	0.0101331677939138	0.0146193304576659	0.0165123107562401
"Sample44"	0.964813348415976	0.0110800091710074	0.0130363515316641	0.0110702908813528
"Sample45"	0.956520241563206	0.009824750087529	0.0174538423729698	0.0162011659762954
"Sample46"	0.969827016074689	0.00894654042055096	0.0111614520474603	0.0100649914572998
"Sample47"	0.952431364999129	0.0106442429142362	0.0244651567121291	0.0124592353745056
"Sample48"	0.958079518494923	0.00924926871167935	0.01595534079237	0.0167158720010272
"Sample49"	0.955432544658987	0.00861445581866988	0.0224282019583263	0.0135247975640172
"Sample50"	0.957889722128977	0.0103764781546721	0.0174599342549607	0.0142738654613902
"Sample51"	0.959823221078409	0.0123287512851688	0.0152515651404853	0.0125964624959372
"Sample52"	0.940149270907448	0.0102803923663051	0.0259597244748801	0.0236106122513673
"Sample53"	0.959527540547805	0.0094503379081967	0.018268228498434	0.0127538930455638
"Sample54"	0.928984856073244	0.0104345314395426	0.0343413619078371	0.0262392505793766
"Sample55"	0.962742182837577	0.0103460200473101	0.0145410825817295	0.0123707145333839
"Sample56"	0.921691527340533	0.0120032811407666	0.0375380376872087	0.0287671538314916
"Sample57"	0.961817307682141	0.0105592826306499	0.015766937718695	0.0118564719685143
"Sample58"	0.966934773401013	0.00952066304928278	0.013145592395323	0.0103989711543808
"Sample59"	0.958037348538004	0.0113924147879537	0.0144961513034668	0.0160740853705754
"Sample60"	0.937399238508526	0.0115801933707434	0.028516946070922	0.0225036220498089
"Sample61"	0.950881289399944	0.0108742576975686	0.0210759902502665	0.0171684626522209
"Sample62"	0.953385256201479	0.0108502240517613	0.0183876402782117	0.0173768794685481
"Sample63"	0.962862780932351	0.0116057766900145	0.013449633228481	0.0120818091491535
"Sample64"	0.96826820217046	0.00996626512593053	0.0118981171597076	0.00986741554390186
"Sample65"	0.960994749028059	0.00929661916073612	0.0166569308386866	0.0130517009725187
"Sample66"	0.957428617118811	0.0106472469773802	0.019591634645752	0.0123325012580566
"Sample67"	0.959312751924729	0.00968892554358223	0.0146473847682475	0.0163509377634417
"Sample68"	0.961749091518906	0.0103692218044579	0.0169606532751761	0.0109210334014599
"Sample69"	0.959708071487012	0.00912750729980858	0.0176991420611531	0.0134652791520265
"Sample70"	0.947091278254892	0.0110526973599761	0.025006213708718	0.0168498106764134
"Sample71"	0.963383979802736	0.0108683848537594	0.0131428118351097	0.0126048235083944
