	SBS1	SBS2	SBS3	SBS4
Sample1	0.26280168654865615	0.35540450237503685	0.38179381107630705	0.0
Sample2	0.33262432330897646	0.27540813774091033	0.38203630312756165	0.00993123582255167
Sample3	0.26322273923725925	0.3345119638426172	0.3679629327576564	0.03430236416246716
Sample4	0.32329571314225647	0.3061910389826906	0.3705132478750529	0.0
Sample5	0.2811697136159875	0.42672049139389856	0.2541032728158636	0.03800652217425047
Sample6	0.3151945590828473	0.28918929385287645	0.39561614706427617	0.0
Sample7	0.2726970345693217	0.3254801431410397	0.4018228222896386	0.0
Sample8	0.34793851302309353	0.3264293648141847	0.32563212216272175	0.0
Sample9	0.2985139165075688	0.4170631718734187	0.28442291161901245	0.0
Sample10	0.3122591485673517	0.3237801955570866	0.3639606558755617	0.0
Sample11	0.31612201165613735	0.379811003673405	0.30406698467045773	0.0
Sample12	0.4363449428166276	0.3397329382937646	0.22392211888960786	0.0
Sample13	0.46858799480266855	0.19513022142558561	0.2472119016086466	0.08906988216309933
Sample14	0.4105442884779831	0.31509012484998417	0.27436558667203276	0.0
Sample15	0.3122158018877761	0.24219891761643092	0.39201139432523563	0.05357388617055719
Sample16	0.30198758760464556	0.4327409690918835	0.265271443303471	0.0
Sample17	0.2693212932178321	0.2996453234385076	0.40960235690619456	0.02143102643746583
Sample18	0.30587424331926266	0.32203224464858127	0.3426530916206228	0.0294404204115333
Sample19	0.39233116750922076	0.29430613215166196	0.3133627003391173	0.0
Sample20	0.4245977294507917	0.28320246430406104	0.25012641520516965	0.04207339103997742
Sample21	0.2723230256295994	0.35326475651434547	0.37441221785605516	0.0
Sample22	0.3043668475326191	0.25014198603749555	0.44549116642988534	0.0
Sample23	0.35199797582344616	0.28117039813149236	0.3513755495961749	0.01545607644888661
Sample24	0.3005765881251165	0.3609466644638514	0.3112246427252267	0.027252104685805256
Sample25	0.4603457447529294	0.3081378647184893	0.2031618441482411	0.028354546380340264
Sample26	0.28188394447169984	0.29000166244914705	0.42811439307915317	0.0
Sample27	0.3506722190341392	0.3529163971716947	0.29059789184159834	0.0058134919525678185
Sample28	0.41892435308967146	0.31664210435339357	0.264433542556935	0.0
Sample29	0.49317913096950444	0.27473069808297584	0.23209017094751982	0.0
Sample30	0.3725259885087377	0.2888374922255483	0.2968034676103921	0.04183305165532188
Sample31	0.35390928447410713	0.4031019422231996	0.13911296267984602	0.1038758106228473
Sample32	0.3614533489251701	0.3529984842514264	0.2855481668234035	0.0
Sample33	0.3154702052107525	0.3450135750541439	0.3391107745615792	0.00040544517352458857
Sample34	0.30150653038478026	0.40918335238246717	0.28931011723275274	0.0
Sample35	0.4465289264090421	0.2551181784599186	0.27045915757340955	0.027893737557629816
Sample36	0.2617546728471626	0.2947649060319173	0.44348042112092007	0.0
Sample37	0.36921971461295283	0.38184959579596583	0.24893068959108142	0.0
Sample38	0.32192504029612273	0.4271691090405812	0.25090585066329607	0.0
Sample39	0.3397006312753123	0.3219232257220413	0.3383761430026465	0.0
Sample40	0.33518345194290194	0.4272743707075764	0.2118208355642702	0.02572134178525149
Sample41	0.28221333141307614	0.31748729453632657	0.4002993740505973	0.0
Sample42	0.35082894127244585	0.3564527554267589	0.2921025149541594	0.0006157883466358888
Sample43	0.3591538659067014	0.3143477186921366	0.32649841540116203	0.0
Sample44	0.3144465492449003	0.3009727292408596	0.3845807215142401	0.0
Sample45	0.2760983474761724	0.41487644723915124	0.3090252052846764	0.0
Sample46	0.31089492971327826	0.35668130713783724	0.33242376314888455	0.0
Sample47	0.3275807265144501	0.3493698747719705	0.3230493987135794	0.0
Sample48	0.37671860946082547	0.2805506222808916	0.342730768258283	0.0
Sample49	0.3178596663107887	0.4345655504574507	0.23115936460410325	0.01641541862765733
Sample50	0.3585468848197601	0.3094685381910397	0.33198457698920025	0.0
Sample51	0.35252212360176083	0.361236068086121	0.2862418083121182	0.0
Sample52	0.3057432158616733	0.2840911718514371	0.4101656122868896	0.0
Sample53	0.3675992127007451	0.2613796272704647	0.3603706916150396	0.010650468413750796
Sample54	0.25700997867885755	0.44922170660271615	0.26256994495209407	0.03119836976633234
Sample55	0.3454653165037778	0.32620222926524606	0.2925535389094101	0.035778915321566025
Sample56	0.2990906258727093	0.3160714419229142	0.31308844156721966	0.0717494906371567
Sample57	0.37418291899910566	0.3603772620311013	0.21078817083059143	0.05465164813920171
Sample58	0.3136062388063784	0.33381962832828055	0.35257413286534106	0.0
Sample59	0.42631725204214926	0.2292340247573885	0.34444872320046227	0.0
Sample60	0.41792323839435025	0.3433514149966612	0.23872534660898856	0.0
Sample61	0.39538509994948245	0.2942353792427301	0.31037952080778747	0.0
Sample62	0.27846727816114414	0.34422303760416184	0.377309684234694	0.0
Sample63	0.36795424702850327	0.3581769738092973	0.27386877916219954	0.0
Sample64	0.40914684279540625	0.37770757277781397	0.21314558442677978	0.0
Sample65	0.4142243227813296	0.3018880816064059	0.2146622087051067	0.06922538690715792
Sample66	0.31215626768012755	0.33646456461247315	0.23636024281296866	0.11501892489443062
Sample67	0.32843985801018216	0.4055274839684553	0.24188942782918382	0.024143230192178802
Sample68	0.33634122281003537	0.3545971354135607	0.2700519837108134	0.03900965806559052
Sample69	0.2789929903058387	0.3848860786270649	0.3361209310670965	0.0
Sample70	0.3563476615532715	0.31668002850526716	0.32697230994146126	0.0
Sample71	0.37378918209351675	0.2558920270992341	0.3337165915963133	0.036602199210935916
Sample72	0.4378778360176106	0.32006814778148185	0.2280123791184972	0.014041637082410451
Sample73	0.41046030381708376	0.35232665133537516	0.19934038615830124	0.03787265868923982
Sample74	0.3250797344388469	0.39043311736062036	0.2844871482005328	0.0
Sample75	0.2815882499878882	0.3600257544640344	0.35838599554807754	0.0
Sample76	0.37899386413112784	0.31225495865052266	0.29954239073435834	0.009208786483991198
Sample77	0.24526107087244292	0.39919323517304134	0.26927835909258985	0.086267334861926
Sample78	0.38830657459681783	0.3134529790625528	0.2727994530333376	0.02544099330729182
Sample79	0.2932454059240385	0.36326608806772676	0.2915916186496115	0.05189688735862318
Sample80	0.35366890268014395	0.4094072057219587	0.23692389159789726	0.0
Sample81	0.30481131261652616	0.36373672138961166	0.26659702492268994	0.06485494107117222
Sample82	0.23176402140733304	0.37518004962238133	0.3930559289702858	0.0
Sample83	0.2544357724149693	0.2887818144111586	0.42122681776840637	0.03555559540546588
Sample84	0.2732185037417182	0.3823815070606712	0.30925646770716453	0.0351435214904461
Sample85	0.3682911354838258	0.3364841298596273	0.27296890225350096	0.022255832403045933
Sample86	0.3222380410336385	0.29041905822814557	0.33285570274943177	0.0544871979887841
Sample87	0.2909731392964962	0.4297115512244594	0.23911279271020977	0.04020251676883459
Sample88	0.3917091017495825	0.302087503334952	0.2586824129037976	0.047520982011667864
Sample89	0.36212691445721595	0.27197223507879553	0.3659008504639886	0.0
Sample90	0.39333813333480644	0.3118593516195799	0.2948025150456136	0.0
Sample91	0.31086581920265105	0.32215630144871504	0.36697787934863396	0.0
Sample92	0.35246661471101953	0.2904435770685068	0.35601443157626084	0.0010753766442127115
Sample93	0.3053940652042283	0.2427167527413082	0.4518891820544635	0.0
Sample94	0.28485329337962295	0.3709083209532186	0.3442383856671585	0.0
Sample95	0.2753592277848395	0.33916879863793464	0.3515445814628752	0.033927392114350564
Sample96	0.35079534241984445	0.3407507776394491	0.2983542167465823	0.010099663194124125
