3.333353132057571000e-01 3.333324260197808586e-01 3.333322607744621524e-01
3.333351986192052974e-01 3.333322216402662130e-01 3.333325797405285451e-01
3.333352970599048892e-01 3.333322394999018168e-01 3.333324634401932940e-01
3.333354525460707207e-01 3.333319421105509495e-01 3.333326053433783298e-01
3.333357200339058246e-01 3.333319028667819373e-01 3.333323770993121826e-01
3.333354260354527421e-01 3.333318839717225313e-01 3.333326899928246712e-01
3.333352640192988048e-01 3.333321506940087331e-01 3.333325852866924066e-01
3.333353062857477567e-01 3.333321594208659699e-01 3.333325342933863289e-01
3.333352904703131836e-01 3.333319481677939899e-01 3.333327613618927709e-01
3.333357538304683176e-01 3.333318674159440609e-01 3.333323787535876215e-01
3.333354707546971052e-01 3.333321579811772684e-01 3.333323712641256265e-01
3.333355635063254274e-01 3.333319036531731117e-01 3.333325328405015164e-01
3.333350989863566594e-01 3.333322467091818786e-01 3.333326543044613510e-01
3.333354467984023795e-01 3.333318533290126617e-01 3.333326998725849033e-01
3.333354449301793032e-01 3.333320681682510056e-01 3.333324869015696912e-01
3.333356768285529736e-01 3.333319927328755594e-01 3.333323304385714114e-01
3.333354463527202216e-01 3.333319067624496146e-01 3.333326468848302193e-01
3.333353696345056072e-01 3.333321259497040723e-01 3.333325044157903760e-01
3.333355768598720847e-01 3.333320304772399156e-01 3.333323926628879441e-01
3.333353239071460417e-01 3.333322468528108207e-01 3.333324292400430822e-01
3.333353299218236310e-01 3.333320433464306287e-01 3.333326267317456848e-01
