1.021998081621583176e-01 0.000000000000000000e+00 5.163741910778755356e-02 6.322727478092066145e-02 1.881487608886474663e-02 3.312478532029038440e-04 4.348146513589676299e-01 0.000000000000000000e+00 5.208703100079930398e-02 2.768876916472989280e-01
1.078343237239280938e-01 0.000000000000000000e+00 5.819876070718056627e-02 5.797084791339749549e-02 1.015484392345912361e-02 8.217135522629627487e-03 4.275479753257115378e-01 0.000000000000000000e+00 5.843457283515886974e-02 2.716415400485346354e-01
1.043658297373766253e-01 0.000000000000000000e+00 6.292983832837867331e-02 7.760032779660018531e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.421735943671890601e-01 0.000000000000000000e+00 4.246680051040505055e-02 2.704636092600502528e-01
1.134062158363175338e-01 0.000000000000000000e+00 5.663072907574877995e-02 5.742309369566638011e-02 1.966927017003120698e-02 3.420863766473974249e-03 4.390793904145101623e-01 0.000000000000000000e+00 4.190741360697768092e-02 2.684630234342741950e-01
1.147464384660832060e-01 0.000000000000000000e+00 5.528267657049809602e-02 6.919120777609555351e-02 2.138058268923489352e-02 3.647852767832893335e-04 4.092674707990072713e-01 0.000000000000000000e+00 5.462470520351975223e-02 2.751421332187781177e-01
9.723647850895912603e-02 0.000000000000000000e+00 6.154959385407396399e-02 6.110372685585237218e-02 7.493804459735335481e-03 0.000000000000000000e+00 4.409182012400492678e-01 0.000000000000000000e+00 5.009630320074298648e-02 2.816018918805869853e-01
1.160486356924293472e-01 0.000000000000000000e+00 6.712069650766046280e-02 5.269372188111198091e-02 0.000000000000000000e+00 1.259040521996982430e-02 4.189597161126670244e-01 0.000000000000000000e+00 4.827931627345394272e-02 2.843075083127075131e-01
9.241279766324504708e-02 0.000000000000000000e+00 6.676487296788770343e-02 5.719590992567750998e-02 1.443669681988869920e-02 1.138865391519696020e-02 4.120329558336458531e-01 0.000000000000000000e+00 4.907990798729095633e-02 2.966882048871672950e-01
9.729978824740248555e-02 0.000000000000000000e+00 6.345406474147846643e-02 5.254218125350048479e-02 2.087836936596559195e-02 2.993776634536583509e-03 4.245183556683541637e-01 0.000000000000000000e+00 4.566434277584128371e-02 2.926491213129209790e-01
1.333109098946597959e-01 0.000000000000000000e+00 5.036410277259273371e-02 6.127559329820283368e-02 2.027496173834318627e-02 1.057237549492227912e-03 4.217467276220689398e-01 0.000000000000000000e+00 3.361324012667967626e-02 2.783572269979606162e-01
1.206718711605266753e-01 0.000000000000000000e+00 6.146749821304871297e-02 6.067722820610305795e-02 1.713712733288133561e-02 1.185259935203002851e-03 4.192053081785468982e-01 0.000000000000000000e+00 4.450740197539068688e-02 2.751483049982995643e-01
1.149271109383642325e-01 0.000000000000000000e+00 6.543602505385780199e-02 6.037233024513121576e-02 7.515569983517564855e-03 0.000000000000000000e+00 4.235814563056161663e-01 0.000000000000000000e+00 4.740525679872436421e-02 2.807622506747886049e-01
9.312862468771052060e-02 0.000000000000000000e+00 6.677685830749817419e-02 5.875727716558081654e-02 4.161735436008318599e-03 1.669921146262718075e-03 4.356187338689820887e-01 0.000000000000000000e+00 5.707754769698730052e-02 2.828093016909701274e-01
8.561166831464950278e-02 0.000000000000000000e+00 6.284117005811565293e-02 4.700345312620540089e-02 2.061984818759651436e-02 1.132031955016818761e-02 4.399001715037091920e-01 0.000000000000000000e+00 4.350208639279751210e-02 2.892012828667579472e-01
1.147870551209737022e-01 0.000000000000000000e+00 5.379082958871913428e-02 5.138436757269827099e-02 1.418544818793211759e-02 3.807322803624990908e-03 4.295359949563721247e-01 0.000000000000000000e+00 5.477587872683203907e-02 2.777331030428475400e-01
1.219669206256401434e-01 0.000000000000000000e+00 5.500482903024282721e-02 6.408918451361636515e-02 1.917605488193632052e-02 2.335976283362937306e-03 4.084605553656298071e-01 0.000000000000000000e+00 4.342325466778635540e-02 2.855432246317853306e-01
1.127606289203162138e-01 0.000000000000000000e+00 6.571125870291764925e-02 4.727854049709578899e-02 1.515769465038885842e-02 2.454189429887810529e-03 4.259093453594451906e-01 0.000000000000000000e+00 4.820660036554549194e-02 2.825217420744029484e-01
9.810499503457034698e-02 0.000000000000000000e+00 5.871801834218156463e-02 5.808013711332411788e-02 6.944107962616275463e-03 0.000000000000000000e+00 4.398518091645868822e-01 0.000000000000000000e+00 4.753698562386071691e-02 2.907639467588600257e-01
1.022358592194646670e-01 0.000000000000000000e+00 5.529740911674888015e-02 6.530077986594939876e-02 1.717828804484227562e-02 0.000000000000000000e+00 4.245157991732471103e-01 0.000000000000000000e+00 4.362710174136161245e-02 2.918447628383861181e-01
1.075956544628115796e-01 0.000000000000000000e+00 6.119895072738823494e-02 5.888361842702329735e-02 7.225596600869088572e-04 6.308708191764119885e-03 4.327393762321416482e-01 0.000000000000000000e+00 4.583729980573842538e-02 2.867138324930458282e-01
9.351093519717297575e-02 0.000000000000000000e+00 7.020241378883826378e-02 7.555011851219252395e-02 5.115729384867317986e-03 0.000000000000000000e+00 4.296459076912486630e-01 0.000000000000000000e+00 4.585361729868343839e-02 2.801212781269968866e-01
