5.001028045622923912e-01 4.998971954377076643e-01
2.078440277715166706e-01 7.921559722284833294e-01
4.817056672474623880e-01 5.182943327525375565e-01
4.761799713414853197e-01 5.238200286585146248e-01
5.113379226673760991e-01 4.886620773326239009e-01
5.324119496716850364e-01 4.675880503283150191e-01
2.374179822301409060e-01 7.625820177698591218e-01
5.130119391071299439e-01 4.869880608928701116e-01
5.118315316992881892e-01 4.881684683007118664e-01
5.226377531535115750e-01 4.773622468464885360e-01
5.063327348222591562e-01 4.936672651777408993e-01
5.451240681237126129e-01 4.548759318762873316e-01
5.189381340465551995e-01 4.810618659534447450e-01
5.360195199584739667e-01 4.639804800415259778e-01
