2.000005037489145654e-01 1.999993635602115571e-01 1.999997884833091544e-01 2.000002251974888068e-01 2.000001190100758053e-01
2.000005098983703156e-01 1.999993140868446817e-01 1.999997983127903833e-01 2.000001795557450890e-01 2.000001981462494194e-01
2.000004571843692347e-01 1.999993149384566293e-01 1.999997913498035851e-01 2.000003385532634625e-01 2.000000979741071161e-01
2.000004885414224109e-01 1.999993166348418006e-01 1.999997292237255253e-01 2.000002707007366431e-01 2.000001948992735645e-01
2.000005267917427387e-01 1.999993627286360265e-01 1.999997225269103673e-01 2.000002231199450586e-01 2.000001648327658088e-01
2.000006261896331572e-01 1.999992733316351690e-01 1.999996876875541341e-01 2.000002383438535536e-01 2.000001744473240417e-01
2.000004173132620966e-01 1.999993244437253681e-01 1.999997436368061987e-01 2.000002684345503212e-01 2.000002461716559599e-01
2.000004379637908836e-01 1.999993658358717452e-01 1.999996454753716901e-01 2.000003426591545619e-01 2.000002080658111470e-01
2.000005182832510775e-01 1.999993054234638357e-01 1.999997244048825062e-01 2.000002727005458225e-01 2.000001791878568413e-01
2.000005302398516760e-01 1.999993384658167728e-01 1.999997526054101971e-01 2.000002497244362520e-01 2.000001289644851021e-01
2.000003798350943329e-01 1.999993456654976798e-01 1.999997705020200300e-01 2.000002628653963499e-01 2.000002411319915796e-01
2.000005442814297429e-01 1.999992778411125716e-01 1.999996970979535660e-01 2.000002857876510276e-01 2.000001949918530364e-01
2.000005442789390964e-01 1.999992952806898261e-01 1.999998208593710969e-01 2.000001640908579958e-01 2.000001754901419571e-01
2.000004593262268981e-01 1.999993419685324736e-01 1.999998159845607915e-01 2.000002427046753684e-01 2.000001400160043574e-01
2.000004934370363807e-01 1.999992538634172701e-01 1.999997601889596244e-01 2.000002690927781546e-01 2.000002234178085425e-01
2.000005742072011039e-01 1.999992959100133361e-01 1.999997834001958075e-01 2.000002077160601133e-01 2.000001387665295560e-01
2.000005028949392860e-01 1.999993147150802841e-01 1.999997242274876019e-01 2.000002260430219225e-01 2.000002321194708776e-01
2.000004541658820800e-01 1.999993330791720592e-01 1.999997085168775113e-01 2.000003376213211614e-01 2.000001666167472436e-01
2.000004934825231340e-01 1.999993208776441322e-01 1.999997151495265246e-01 2.000002972304270599e-01 2.000001732598792603e-01
2.000004997348749647e-01 1.999992932002330193e-01 1.999997567906998952e-01 2.000002402504931776e-01 2.000002100236989155e-01
2.000004539843123208e-01 1.999992846405998226e-01 1.999998092961793872e-01 2.000002263215289455e-01 2.000002257573794961e-01
