3.530839444934338878e-02 9.646916055506566945e-01
2.714887558025524950e-02 9.728511244197446395e-01
9.773501811277113260e-01 2.264981887228874335e-02
1.017916970018869494e-01 8.982083029981130506e-01
2.055063344238607925e-01 7.944936655761392075e-01
3.338374952610225366e-03 9.966616250473897543e-01
9.907869438410826790e-01 9.213056158917359156e-03
8.488033769759883301e-03 9.915119662302401826e-01
6.975819179259576397e-02 9.302418082074043193e-01
6.231408442818679207e-03 9.937685915571813355e-01
9.894930149406551134e-01 1.050698505934490393e-02
9.911808553948854295e-01 8.819144605114537586e-03
3.366549357438620950e-04 9.996633450642561369e-01
2.341370702665012717e-03 9.976586292973350645e-01
4.733861122770090767e-03 9.952661388772299222e-01
5.975766647438980443e-03 9.940242333525610707e-01
1.151883131441384517e-01 8.848116868558614234e-01
8.592166718469507886e-03 9.914078332815304817e-01
9.871483821099046319e-01 1.285161789009531784e-02
5.848467529038036544e-02 9.415153247096197386e-01
9.296579937693726092e-02 9.070342006230627252e-01
