9.090918831098396269e-02 9.090899140032908388e-02 9.090904905436310302e-02 9.090909204538329125e-02 9.090916967597813259e-02 9.090916656428660314e-02 9.090898691839377488e-02 9.090897882222206960e-02 9.090913503346856328e-02 9.090906027961004332e-02 9.090918189498134461e-02
9.090918544234025123e-02 9.090899117977099819e-02 9.090905306892156645e-02 9.090909675858788175e-02 9.090916552275507545e-02 9.090916241849514301e-02 9.090899128963805809e-02 9.090898114934807539e-02 9.090912474346604655e-02 9.090905698027469672e-02 9.090919144640235983e-02
9.090919593756838224e-02 9.090900042612126697e-02 9.090906236922823014e-02 9.090909807072879156e-02 9.090915914343290771e-02 9.090916030558428285e-02 9.090899258971216201e-02 9.090899348749001407e-02 9.090912753719178341e-02 9.090904000642618943e-02 9.090917012651592022e-02
9.090919123248662748e-02 9.090898904434067951e-02 9.090905364813080258e-02 9.090910294766939292e-02 9.090916178553258564e-02 9.090918518186651143e-02 9.090898445043624210e-02 9.090898808433278688e-02 9.090910732244986137e-02 9.090907279190850454e-02 9.090916351084593616e-02
9.090919840311327549e-02 9.090896933612256647e-02 9.090906066612920722e-02 9.090911868104660509e-02 9.090916002367761817e-02 9.090915439571946310e-02 9.090897966275542086e-02 9.090899756903315920e-02 9.090913190548874367e-02 9.090906328745153309e-02 9.090916606946239376e-02
9.090919206478220715e-02 9.090898797374365181e-02 9.090906114265351334e-02 9.090909407744324211e-02 9.090916563862862232e-02 9.090917154024248659e-02 9.090900008107118124e-02 9.090898753218172590e-02 9.090911962157544046e-02 9.090904897517536332e-02 9.090917135250266290e-02
9.090919746732155360e-02 9.090898883216189108e-02 9.090906997823633429e-02 9.090908540480936717e-02 9.090916237626077423e-02 9.090917783387245099e-02 9.090898452174370203e-02 9.090898928464567763e-02 9.090911996526322703e-02 9.090905224091448689e-02 9.090917209477046568e-02
9.090919698072960631e-02 9.090900050095693241e-02 9.090906007411496403e-02 9.090909739230049191e-02 9.090916265467281765e-02 9.090916589759510946e-02 9.090899253671533287e-02 9.090898544806488846e-02 9.090911734005450995e-02 9.090905695078728421e-02 9.090916422400814600e-02
9.090918866018510291e-02 9.090899259167406488e-02 9.090905317711418798e-02 9.090910635188781397e-02 9.090915710895500212e-02 9.090917935991177368e-02 9.090899317497148913e-02 9.090897777127082691e-02 9.090911792237234279e-02 9.090906241958476852e-02 9.090917146207259936e-02
9.090919940288927359e-02 9.090899021090945165e-02 9.090906049964803115e-02 9.090908597276871339e-02 9.090916454250334844e-02 9.090916094425108285e-02 9.090898837492544793e-02 9.090899081754584554e-02 9.090913627173771716e-02 9.090905161674035784e-02 9.090917134608068884e-02
9.090919325147800434e-02 9.090898940168271047e-02 9.090906637805637458e-02 9.090908043345073686e-02 9.090916427427887803e-02 9.090916360476319902e-02 9.090898740486240415e-02 9.090900322950683232e-02 9.090911838000527434e-02 9.090905768351997818e-02 9.090917595839566323e-02
9.090918368715159015e-02 9.090899290238459163e-02 9.090905325311009200e-02 9.090911101402131267e-02 9.090916402891151271e-02 9.090916347367924977e-02 9.090899422450614276e-02 9.090898420290507986e-02 9.090911406057312905e-02 9.090905423644148053e-02 9.090918491631577725e-02
9.090918173339818109e-02 9.090898336035756200e-02 9.090906744282450935e-02 9.090909050977724615e-02 9.090916857872934076e-02 9.090916729443844491e-02 9.090898689220477946e-02 9.090900093831651152e-02 9.090911698791209750e-02 9.090906242746253640e-02 9.090917383457870760e-02
9.090917532331284356e-02 9.090899027630229556e-02 9.090905414202482548e-02 9.090909461650685530e-02 9.090917233672494990e-02 9.090917361082156978e-02 9.090899187209300347e-02 9.090897589633464837e-02 9.090914427255433750e-02 9.090904474984837225e-02 9.090918290347610453e-02
9.090919007588671441e-02 9.090898196315867763e-02 9.090906612151790356e-02 9.090910010956738951e-02 9.090917516413438149e-02 9.090915156173738632e-02 9.090898985186403325e-02 9.090899800086504889e-02 9.090912902738002010e-02 9.090905279679360740e-02 9.090916532709479581e-02
9.090920621816163394e-02 9.090899104849621548e-02 9.090906716777705232e-02 9.090909292692235522e-02 9.090915692970720496e-02 9.090915325595681773e-02 9.090898108347819639e-02 9.090900875942872772e-02 9.090912269822029601e-02 9.090905074274034658e-02 9.090916916911113976e-02
9.090919180449172354e-02 9.090899825839472703e-02 9.090906341096217924e-02 9.090909057359450318e-02 9.090914988801601648e-02 9.090917397531855793e-02 9.090897909291384416e-02 9.090900273474991633e-02 9.090912558998766324e-02 9.090904629980521567e-02 9.090917837176566707e-02
9.090919524929047535e-02 9.090898493900806399e-02 9.090905291088056950e-02 9.090910247257705246e-02 9.090916398509624186e-02 9.090917142361100434e-02 9.090899237422069012e-02 9.090900618399314070e-02 9.090911708486586196e-02 9.090905552315767246e-02 9.090915785329901910e-02
9.090917590813801796e-02 9.090899597150264855e-02 9.090903979923825595e-02 9.090910986394219739e-02 9.090916501876961098e-02 9.090916457699511899e-02 9.090899105694333349e-02 9.090898983593663496e-02 9.090913519060217496e-02 9.090906391655059759e-02 9.090916886138129815e-02
9.090917049423444252e-02 9.090899713760383638e-02 9.090906441299878571e-02 9.090909897108899462e-02 9.090917457551381253e-02 9.090915774016697370e-02 9.090899079120745574e-02 9.090899242921421375e-02 9.090913671020539599e-02 9.090904692969406509e-02 9.090916980807194070e-02
9.090918309715445567e-02 9.090898126662469436e-02 9.090906403305763772e-02 9.090910590265531555e-02 9.090915424854296989e-02 9.090917661571577824e-02 9.090898016160585404e-02 9.090900221026573802e-02 9.090913130009461995e-02 9.090905919773770161e-02 9.090916196654515169e-02
