9.764078896309670297e-01 2.359211036903294950e-02
9.850879319343559537e-01 1.491206806564409487e-02
9.972366056801306167e-01 2.763394319869395040e-03
9.816761809151210993e-01 1.832381908487887984e-02
9.976771896504508241e-01 2.322810349549210562e-03
9.876853314588154298e-01 1.231466854118459450e-02
9.827743488255070714e-01 1.722565117449289390e-02
9.861856983557896195e-01 1.381430164421040309e-02
9.941446794003491183e-01 5.855320599650866084e-03
9.738563859185802585e-01 2.614361408141973112e-02
9.676978395545380307e-01 3.230216044546196236e-02
9.902662605058620837e-01 9.733739494137874648e-03
9.940304468253794434e-01 5.969553174620552231e-03
9.943406080995083052e-01 5.659391900491624570e-03
9.754988751274871195e-01 2.450112487251297419e-02
9.943574026287752554e-01 5.642597371224634430e-03
9.978037661750900345e-01 2.196233824909850623e-03
9.896822200526205204e-01 1.031777994737957151e-02
9.922135452302913716e-01 7.786454769708643121e-03
9.975234798416811044e-01 2.476520158318932466e-03
9.767901172230217810e-01 2.320988277697819818e-02
