2.000005037489143711e-01 1.999993635602117514e-01 1.999997884833091544e-01 2.000002251974888068e-01 2.000001190100758053e-01
2.000005098983699825e-01 1.999993140868448760e-01 1.999997983127908829e-01 2.000001795557449502e-01 2.000001981462492806e-01
2.000004571843691237e-01 1.999993149384567959e-01 1.999997913498037516e-01 2.000003385532633793e-01 2.000000979741070606e-01
2.000004885414222444e-01 1.999993166348421059e-01 1.999997292237256086e-01 2.000002707007365876e-01 2.000001948992735645e-01
2.000005267917425167e-01 1.999993627286361375e-01 1.999997225269103673e-01 2.000002231199450586e-01 2.000001648327658088e-01
2.000006261896329907e-01 1.999992733316352245e-01 1.999996876875542451e-01 2.000002383438535536e-01 2.000001744473240695e-01
2.000004173132619578e-01 1.999993244437255069e-01 1.999997436368062542e-01 2.000002684345503212e-01 2.000002461716559599e-01
2.000004379637908836e-01 1.999993658358718285e-01 1.999996454753716901e-01 2.000003426591544786e-01 2.000002080658111470e-01
2.000005182832510220e-01 1.999993054234640022e-01 1.999997244048824507e-01 2.000002727005457670e-01 2.000001791878567858e-01
2.000005302398515650e-01 1.999993384658168283e-01 1.999997526054101971e-01 2.000002497244362520e-01 2.000001289644851021e-01
2.000003798350943329e-01 1.999993456654977630e-01 1.999997705020200855e-01 2.000002628653962944e-01 2.000002411319915796e-01
2.000005442814295209e-01 1.999992778411127659e-01 1.999996970979536770e-01 2.000002857876509998e-01 2.000001949918530086e-01
2.000005442789388466e-01 1.999992952806900481e-01 1.999998208593712079e-01 2.000001640908580236e-01 2.000001754901419293e-01
2.000004593262268704e-01 1.999993419685326401e-01 1.999998159845608470e-01 2.000002427046752851e-01 2.000001400160043297e-01
2.000004934370362697e-01 1.999992538634175199e-01 1.999997601889596521e-01 2.000002690927780991e-01 2.000002234178085703e-01
2.000005742072009374e-01 1.999992959100134748e-01 1.999997834001958907e-01 2.000002077160600578e-01 2.000001387665295838e-01
2.000005028949392305e-01 1.999993147150804229e-01 1.999997242274876574e-01 2.000002260430218115e-01 2.000002321194708221e-01
2.000004541658821078e-01 1.999993330791722812e-01 1.999997085168775390e-01 2.000003376213209116e-01 2.000001666167470771e-01
2.000004934825229119e-01 1.999993208776442710e-01 1.999997151495265246e-01 2.000002972304270044e-01 2.000001732598792603e-01
2.000004997348749647e-01 1.999992932002331025e-01 1.999997567906999507e-01 2.000002402504931776e-01 2.000002100236988323e-01
2.000004539843121543e-01 1.999992846405999891e-01 1.999998092961794149e-01 2.000002263215289178e-01 2.000002257573794684e-01
