3.333353191565831541e-01 3.333324232624356731e-01 3.333322575809811172e-01
3.333354531520153485e-01 3.333318488410909608e-01 3.333326980068937462e-01
3.333356154383830261e-01 3.333318737725369241e-01 3.333325107890799388e-01
3.333353005170259231e-01 3.333320788167880022e-01 3.333326206661860192e-01
3.333354855800924610e-01 3.333320733282129633e-01 3.333324410916945757e-01
3.333357611187887093e-01 3.333318629769816965e-01 3.333323759042294832e-01
3.333354589251640854e-01 3.333319378952356860e-01 3.333326031796002842e-01
3.333351042982725665e-01 3.333322434032516268e-01 3.333326522984758622e-01
3.333354153485142413e-01 3.333321198557500087e-01 3.333324647957356945e-01
3.333355288546497874e-01 3.333320440701167398e-01 3.333324270752335283e-01
3.333353359226109980e-01 3.333320394397729092e-01 3.333326246376162039e-01
3.333354771815585371e-01 3.333321544154670968e-01 3.333323684029743106e-01
3.333353298914527585e-01 3.333322435580252652e-01 3.333324265505219208e-01
3.333354527108720045e-01 3.333319024491413485e-01 3.333326448399867026e-01
3.333357241756319533e-01 3.333321705508450195e-01 3.333321052735230272e-01
3.333353122222683096e-01 3.333321558637164506e-01 3.333325319140151288e-01
3.333354974528293102e-01 3.333320169691603163e-01 3.333324855780104290e-01
3.333354323294542287e-01 3.333318795842218352e-01 3.333326880863238806e-01
3.333356861045713160e-01 3.333317664829247295e-01 3.333325474125039545e-01
3.333353757598340739e-01 3.333321222920779259e-01 3.333325019480879448e-01
3.333353029584333327e-01 3.333322361806854706e-01 3.333324608608811412e-01
