1.596954260052776964e-01 1.561962657308474042e-02 2.163468946931401404e-01 3.336069219115094797e-01 1.033104042154690816e-01 1.036329093367108906e-01 6.778781726480810621e-02 0.000000000000000000e+00
1.924051116314331455e-01 5.444013707240454719e-03 2.548604735330780025e-01 2.790427058933207527e-01 1.047395455679099030e-01 1.259578619882066874e-01 3.755028767881102292e-02 0.000000000000000000e+00
2.051824300616455210e-01 9.214906694373628179e-04 2.401045075810716023e-01 2.916234172886795761e-01 1.078457403287299415e-01 9.992965993484739795e-02 5.439275413558857658e-02 0.000000000000000000e+00
1.747827732264266853e-01 2.038003010128523057e-02 2.530009915902017847e-01 3.066218627320442258e-01 8.557663240045659814e-02 1.053968120840522299e-01 5.424089786553320386e-02 0.000000000000000000e+00
1.946804571332358125e-01 1.105031122039579206e-02 2.256520874887374128e-01 3.251770626457015090e-01 8.236484336524571570e-02 1.028813216977888384e-01 5.819391644889502363e-02 0.000000000000000000e+00
2.227523336916708008e-01 4.139581056606451981e-03 2.028770053511534388e-01 3.015941552230805289e-01 9.520269727647494296e-02 9.541029538414007305e-02 7.802393201687375657e-02 0.000000000000000000e+00
1.879868034439986235e-01 9.244253490057599554e-03 2.315147559131055244e-01 2.972981229706853079e-01 1.044753367026604596e-01 9.878836746370596444e-02 7.069236001578647899e-02 0.000000000000000000e+00
1.373799385300394360e-01 2.237747077689144354e-02 2.537236329363737330e-01 3.075831087154525800e-01 1.218004636712801542e-01 1.003986662457081597e-01 5.673671912425454211e-02 0.000000000000000000e+00
1.676351978824117683e-01 0.000000000000000000e+00 2.342884196839301325e-01 3.307358386953134222e-01 8.975278025451999264e-02 1.022705756006013905e-01 7.531718788322325220e-02 0.000000000000000000e+00
1.937810795525882201e-01 2.907000055324724264e-03 2.254444756570885278e-01 3.146646139121697661e-01 1.069603933076023194e-01 1.314234668626734492e-01 2.481897065255293452e-02 0.000000000000000000e+00
1.813113895755236460e-01 2.508998831750149441e-02 2.656371105358584783e-01 3.541956542013601772e-01 5.710202771291413015e-02 8.625787306167075064e-02 3.040595659517135799e-02 0.000000000000000000e+00
1.969747915487118362e-01 2.550973237849946812e-02 2.326659551993370267e-01 3.066659501608807736e-01 8.734168896453498032e-02 9.445331230241384157e-02 5.638856944562204571e-02 0.000000000000000000e+00
1.710985005508560697e-01 2.273733331531090432e-02 2.374459440135683608e-01 3.120697537826736534e-01 4.969699885931410516e-02 1.216193352004139167e-01 8.533213427786297267e-02 0.000000000000000000e+00
1.776408659540883728e-01 7.114135008231491607e-03 2.543115166336796795e-01 2.808892222013801288e-01 1.123604009810302146e-01 1.097627014186380728e-01 5.792115780295187949e-02 0.000000000000000000e+00
2.003179919790348817e-01 9.968450842889778167e-04 1.912477076735208670e-01 3.124344912515028549e-01 1.046677361712132076e-01 1.397638141966262848e-01 5.057141364381296383e-02 0.000000000000000000e+00
1.720114648605464980e-01 3.952908213150066463e-02 2.515975273081586527e-01 2.972701820778566040e-01 8.092889108646798835e-02 1.264257530413060993e-01 3.200459797566621023e-02 2.325015184972785073e-04
1.984397769903862296e-01 2.222287579600486923e-02 2.437303604399313484e-01 3.183863122599216444e-01 7.354426662441310159e-02 8.435370137831912918e-02 5.932270651102368453e-02 0.000000000000000000e+00
1.794199163657965168e-01 3.643380473372199394e-03 2.438108052089970890e-01 3.201319237115600735e-01 1.113278477481400019e-01 7.845415835351186862e-02 6.321196813862221819e-02 0.000000000000000000e+00
1.998149722197828382e-01 1.490049129734433847e-02 2.330222666875535753e-01 3.678017580392727304e-01 7.227986931116860136e-02 6.040991217096523119e-02 5.177073027391265042e-02 0.000000000000000000e+00
1.752828738263133290e-01 1.568916761820044956e-02 2.322219686002322536e-01 3.131737733400333235e-01 9.655204635022915372e-02 9.521434578064540133e-02 7.186582448434612747e-02 0.000000000000000000e+00
1.761842479646139326e-01 7.430760382448540514e-03 2.304243618608019517e-01 3.404902352860827430e-01 8.567935428097279982e-02 8.054808270322486030e-02 7.924295752185515906e-02 0.000000000000000000e+00
