1.709064060918679684e-01 0.000000000000000000e+00 4.275424090519132359e-02 5.211349647510660210e-01 1.654334031447134146e-01 9.977098510716127244e-02
1.464962157734500670e-01 0.000000000000000000e+00 2.109783161223950307e-02 5.427678059795381094e-01 1.559548456793065641e-01 1.336833009554657947e-01
1.356425338328206831e-01 0.000000000000000000e+00 4.349805948323356986e-02 5.698635120487035577e-01 1.600128989691286807e-01 9.098299566611341149e-02
1.773099579325404240e-01 0.000000000000000000e+00 4.862532373250341017e-02 4.838039795535633014e-01 1.980631690481297613e-01 9.219756973326299898e-02
1.136037861117932674e-01 0.000000000000000000e+00 8.169284103564813937e-02 4.781312290401372178e-01 1.952790381750591497e-01 1.312931056373621841e-01
7.491296938516397996e-02 0.000000000000000000e+00 3.769989618429898937e-02 5.075348129787096152e-01 2.450181098114541101e-01 1.348342116403732360e-01
1.551128124832306943e-01 0.000000000000000000e+00 2.465567477524813200e-02 5.468025119705516301e-01 1.678728578637872781e-01 1.055561429071822793e-01
1.792482209185251030e-01 0.000000000000000000e+00 6.131442273509632446e-02 5.435387562792873828e-01 1.528520016746894861e-01 6.304659839240185637e-02
1.106123034295214275e-01 0.000000000000000000e+00 1.166364223966580987e-02 5.702251489493221914e-01 2.031338316325433935e-01 1.043650737489472818e-01
1.405635849052067898e-01 0.000000000000000000e+00 6.350780612032290440e-02 5.412665069586529709e-01 2.049198841222794887e-01 4.974221789353786005e-02
1.440005320037318903e-01 0.000000000000000000e+00 8.098417355547143925e-02 4.714482579012633234e-01 1.968427600771327779e-01 1.067242764624007495e-01
1.026799266627919233e-01 0.000000000000000000e+00 7.383192302850498379e-02 4.966703424905399289e-01 2.121769289652339352e-01 1.146408788529292150e-01
1.366275881907080825e-01 0.000000000000000000e+00 5.484204522352269934e-02 5.417608876408958052e-01 9.840127951803756545e-02 1.683681994268357573e-01
2.195073641714579138e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.030713165222798766e-01 1.754741151944817223e-01 1.019472041117805428e-01
1.078840171274113302e-01 0.000000000000000000e+00 6.917523335163230924e-02 5.716789217991679051e-01 1.415072753770134639e-01 1.097545523447749916e-01
1.566249545644436136e-01 0.000000000000000000e+00 7.793145883540979202e-02 5.113386835690435506e-01 1.338928945632669454e-01 1.202120084678360290e-01
1.596176949368702802e-01 0.000000000000000000e+00 2.319826976644613278e-02 5.898626098584628386e-01 1.438838234262057592e-01 8.343760201201495807e-02
1.305614209548544291e-01 0.000000000000000000e+00 4.772498038079028143e-02 5.347359821814947622e-01 1.887857144960328748e-01 9.819190198682771487e-02
1.413936604411520914e-01 0.000000000000000000e+00 4.323075738484142422e-02 5.010435366091893217e-01 1.981534722865298526e-01 1.161785732782873726e-01
1.349937619216891038e-01 0.000000000000000000e+00 1.399544201238936587e-02 5.114546029022375428e-01 1.897449705716124646e-01 1.498112225920714968e-01
1.672243380645120903e-01 0.000000000000000000e+00 4.634009355286083931e-02 6.319638053737601791e-01 1.167828402579123986e-01 3.768892275095461070e-02
