8.760622076282605919e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.239377923717394359e-01
9.418634031766043302e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.813659682339563511e-02
8.089261027536263082e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.910738972463736918e-01
8.847205987133707206e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.152794012866291823e-01
7.452531342488699639e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.547468657511299805e-01
7.498840496427913171e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.501159503572087384e-01
7.579612601999254906e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.420387398000744539e-01
6.303201424758606564e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.696798575241393436e-01
9.030913769360857657e-01 0.000000000000000000e+00 0.000000000000000000e+00 9.690862306391413716e-02
7.762738907417277012e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.237261092582722433e-01
8.835188046730835243e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.164811953269164757e-01
8.284640728918436503e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.715359271081562387e-01
7.950529146096467770e-01 0.000000000000000000e+00 1.262154972190812074e-01 7.873158817127202946e-02
9.247020049415430876e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.529799505845689855e-02
7.406464119149076542e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.593535880850923458e-01
9.371602840994782690e-01 0.000000000000000000e+00 2.504623683384382595e-03 6.033509221713735660e-02
7.200878407468596087e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.799121592531403357e-01
6.806591225212967888e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.193408774787032667e-01
9.279625850748346449e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.203741492516520240e-02
7.662312696412822977e-01 0.000000000000000000e+00 1.639257860192699923e-02 2.173761517567906476e-01
4.383432739271057588e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.616567260728944078e-01
