2.000005265357853723e-01 1.999993630752255613e-01 1.999997226064542388e-01 2.000002229444384494e-01 2.000001648380964059e-01
2.000004932496632082e-01 1.999993212360237638e-01 1.999997152407169965e-01 2.000002970174479811e-01 2.000001732561480783e-01
2.000004939158473438e-01 1.999992966380939874e-01 1.999997216308889714e-01 2.000003185052997845e-01 2.000001693098698852e-01
2.000005536301602271e-01 1.999992999621983680e-01 1.999997729848607964e-01 2.000001766264555558e-01 2.000001967963250249e-01
2.000004729383201008e-01 1.999993445590811658e-01 1.999998033350938176e-01 2.000001916598827256e-01 2.000001875076222180e-01
2.000004171069442449e-01 1.999993247856017287e-01 1.999997437309973536e-01 2.000002682370289053e-01 2.000002461394277953e-01
2.000005440155302738e-01 1.999992782112312850e-01 1.999996972180257404e-01 2.000002855749288266e-01 2.000001949802838463e-01
2.000005299878419296e-01 1.999993388195007993e-01 1.999997526697965267e-01 2.000002495342949327e-01 2.000001289885658118e-01
2.000004377403941103e-01 1.999993661629598796e-01 1.999996456064922212e-01 2.000003424296599719e-01 2.000002080604938726e-01
2.000004931861346924e-01 1.999992542401649587e-01 1.999997602762255966e-01 2.000002688960403063e-01 2.000002234014343627e-01
2.000005096424044004e-01 1.999993144515580523e-01 1.999997983862439321e-01 2.000001793784699222e-01 2.000001981413237206e-01
2.000004537717586794e-01 1.999992849897432312e-01 1.999998093668634569e-01 2.000002261302331330e-01 2.000002257414016105e-01
2.000004814972434486e-01 1.999993898021472649e-01 1.999997418342708277e-01 2.000003027121050603e-01 2.000000841542335095e-01
2.000006259047992507e-01 1.999992737081292271e-01 1.999996877819692487e-01 2.000002381486922776e-01 2.000001744564099682e-01
2.000004748344725303e-01 1.999992675403552134e-01 1.999997830069327465e-01 2.000003324452699349e-01 2.000001421729695195e-01
2.000005035116050323e-01 1.999993639152344849e-01 1.999997885353456128e-01 2.000002250063146747e-01 2.000001190315001953e-01
2.000005423250419967e-01 1.999992315567756807e-01 1.999996823216226571e-01 2.000003677541323521e-01 2.000001760424273411e-01
2.000004882962481967e-01 1.999993170010577470e-01 1.999997292980190688e-01 2.000002704977853207e-01 2.000001949068896112e-01
2.000004994950029813e-01 1.999992935666203842e-01 1.999997568712495455e-01 2.000002400544828030e-01 2.000002100126443416e-01
2.000005180298947693e-01 1.999993057821086162e-01 1.999997244886428105e-01 2.000002725032954121e-01 2.000001791960583086e-01
2.000005477127258235e-01 1.999991816935523248e-01 1.999997322996864835e-01 2.000003761180766670e-01 2.000001621759586734e-01
