1.111112320348813104e-01 1.111109615048136295e-01 1.111110402621941912e-01 1.111111712313350985e-01 1.111112323742518559e-01 1.111112699035837342e-01 1.111109735814996141e-01 1.111109346276916848e-01 1.111111844797488535e-01
1.111112628916592210e-01 1.111109492698671847e-01 1.111110855716798962e-01 1.111111314465861033e-01 1.111112252658518346e-01 1.111112900610286558e-01 1.111109629257639869e-01 1.111109315764637201e-01 1.111111609910993836e-01
1.111112668651564467e-01 1.111109503045684677e-01 1.111110707247251611e-01 1.111111339179560870e-01 1.111112293770717963e-01 1.111112621664338829e-01 1.111109656853613570e-01 1.111109349854676881e-01 1.111111859732590718e-01
1.111112425518023528e-01 1.111109588918078872e-01 1.111110792706643396e-01 1.111111493820117202e-01 1.111112177541860591e-01 1.111112842787793098e-01 1.111109726851662316e-01 1.111109240158862227e-01 1.111111711696960574e-01
1.111112500647992302e-01 1.111109569716387663e-01 1.111110612455435687e-01 1.111111686636249707e-01 1.111112199674064438e-01 1.111112940903431212e-01 1.111109762137786339e-01 1.111109152384724408e-01 1.111111575443927968e-01
1.111112862602461754e-01 1.111109448342904038e-01 1.111110554473548340e-01 1.111111521285541442e-01 1.111112262891363472e-01 1.111112805305336237e-01 1.111109840237303886e-01 1.111109390346177589e-01 1.111111314515364074e-01
1.111112529093932766e-01 1.111109473274502074e-01 1.111110705296204509e-01 1.111111460022979475e-01 1.111112313434704096e-01 1.111112802769637364e-01 1.111109845000753382e-01 1.111109283055532471e-01 1.111111588051753585e-01
1.111112198019332531e-01 1.111109611598878749e-01 1.111110756903937180e-01 1.111111544450031074e-01 1.111112419521426420e-01 1.111112583044808616e-01 1.111109692578932523e-01 1.111109355941076043e-01 1.111111837941576169e-01
1.111112430834339249e-01 1.111109430476675819e-01 1.111110562921940187e-01 1.111111587728804834e-01 1.111112190134169453e-01 1.111112759944367645e-01 1.111109697696217591e-01 1.111109413185613626e-01 1.111111927077870765e-01
1.111112580694971763e-01 1.111109506850007506e-01 1.111110635784615525e-01 1.111111621335715144e-01 1.111112274077887541e-01 1.111113015350837091e-01 1.111109603065799367e-01 1.111109317548806263e-01 1.111111445291360078e-01
1.111112449486550691e-01 1.111109552379700993e-01 1.111110822766804423e-01 1.111111734238902776e-01 1.111112040039424348e-01 1.111112759631808500e-01 1.111109547799532110e-01 1.111109367208312770e-01 1.111111726448963805e-01
1.111112613023471640e-01 1.111109665620130249e-01 1.111110709511698713e-01 1.111111522217232556e-01 1.111112264413549600e-01 1.111112713419298709e-01 1.111109722944054606e-01 1.111109250639207985e-01 1.111111538211355526e-01
1.111112416313671802e-01 1.111109622632215910e-01 1.111110647674287827e-01 1.111111575703980642e-01 1.111111922392497425e-01 1.111113099361242668e-01 1.111109884164649397e-01 1.111109212453971484e-01 1.111111619303483539e-01
1.111112578109619553e-01 1.111109525627516220e-01 1.111110801440068629e-01 1.111111285272153582e-01 1.111112312307162980e-01 1.111112679210280590e-01 1.111109675850903006e-01 1.111109530243641758e-01 1.111111611938652710e-01
1.111112565886666487e-01 1.111109513522391679e-01 1.111110314663193571e-01 1.111111643300579099e-01 1.111112195699748562e-01 1.111113093427633230e-01 1.111109684910490669e-01 1.111109266259742295e-01 1.111111722329555240e-01
1.111112526916474413e-01 1.111109635590142170e-01 1.111110742519172273e-01 1.111111435203577941e-01 1.111112059030297944e-01 1.111112870081899517e-01 1.111109536577617046e-01 1.111109509117313293e-01 1.111111684963505541e-01
1.111112590435292397e-01 1.111109630602869630e-01 1.111110725819223488e-01 1.111111499826011179e-01 1.111112174156894949e-01 1.111112599311870064e-01 1.111109713881621164e-01 1.111109373968563047e-01 1.111111691997653944e-01
1.111112520754732602e-01 1.111109388833984857e-01 1.111110756237484315e-01 1.111111561810585735e-01 1.111112426325470137e-01 1.111112473196974038e-01 1.111109678736550699e-01 1.111109448447426401e-01 1.111111745656789968e-01
1.111112663704909853e-01 1.111109208590860542e-01 1.111110709311252526e-01 1.111111860013913599e-01 1.111112222842024766e-01 1.111112548615694751e-01 1.111109533354890794e-01 1.111109458344172463e-01 1.111111795222280429e-01
1.111112477316048008e-01 1.111109562925135658e-01 1.111110628579685261e-01 1.111111564933257301e-01 1.111112338499451457e-01 1.111112725451245259e-01 1.111109749961927406e-01 1.111109228691399831e-01 1.111111723641850374e-01
1.111112424308970392e-01 1.111109588201006082e-01 1.111110634511993100e-01 1.111111762601310199e-01 1.111112306025709151e-01 1.111112703171348026e-01 1.111109797777744407e-01 1.111109244703213095e-01 1.111111538698704854e-01
