SBS3	SBS5	SBS40c	SBS92	SBS94
0.40397726940591344	0.2831163851907276	0.13784210957404505	0.0	0.17506423582931377
0.24595693668681656	0.35309666831700937	0.09572076429986512	0.11126267092567897	0.19396295977063
0.12815202955076038	0.0	0.4042097193667404	0.0	0.4676382510824993
0.2886001508532312	0.1843981778928958	0.09302671877014497	0.2587380842067769	0.175236868276951
0.0	0.48887035824626807	0.2512002576179085	0.10550856439052468	0.15442081974529875
0.31641503470006266	0.17423812059694363	0.11414176829091503	0.39520507641207864	0.0
0.2600086215005474	0.3089028508095447	0.151651921509281	0.095108482222487	0.18432812395813994
0.0	0.0	0.772125343956107	0.05372357015125984	0.17415108589263323
0.0	0.4092593740689045	0.0	0.48206138203042653	0.10867924390066891
0.22869864974379633	0.4225212252551396	0.08020470990699022	0.04636193783573327	0.22221347725834062
0.21167874018808938	0.32641362525643575	0.2137704055499437	0.2053930351439644	0.042744193861566804
0.2858941954423069	0.18375548060388408	0.0	0.17528122320452644	0.35506910074928255
0.0	0.2814897527334301	0.3040522276190727	0.0	0.41445801964749723
0.21627865703122737	0.07618426347617813	0.08302559204694442	0.33441564956406816	0.29009583788158194
0.38001094431881843	0.08392420247893778	0.4274265415987675	0.10863831160347646	0.0
0.0	0.0431048824052476	0.5802899292269561	0.37660518836779633	0.0
0.11628465842260706	0.0	0.3486944157230002	0.4071947069141785	0.12782621894021437
0.0	0.30201084544222356	0.4064118640589304	0.12073025467316328	0.17084703582568267
0.0	0.41656911757911325	0.0368124411227279	0.2778257034209734	0.26879273787718555
0.19944918221506575	0.36528542903368283	0.0	0.060499586950187874	0.37476580180106367
0.0	0.3082446425213498	0.35779601285961254	0.33395934461903765	0.0
0.18426052996780717	0.3053804845132261	0.0	0.30801745778728856	0.20234152773167818
0.0	0.2239915741514407	0.3429414915499763	0.2661287809867055	0.16693815331187753
0.4115565441725819	0.045365290644433384	0.2224330555700642	0.04735078882310367	0.2732943207898168
0.10581549980543486	0.26029913268061877	0.0	0.23308306228735481	0.40080230522659155
0.16449058981950423	0.14438391541682227	0.5783195850482628	0.05270815445449399	0.06009775526091689
0.0	0.0	0.6968655168239015	0.30313448317609853	0.0
0.0752440080313919	0.3007632574681398	0.37157959110706656	0.0032806033308538105	0.24913254006254784
0.007368521321961977	0.611909198190271	0.0	0.1149153130104034	0.26580696747736365
0.07682044511562278	0.5848843586948703	0.0	0.0	0.33829519618950676
0.053661655855667796	0.4083254328762641	0.2900662163574376	0.2128580602619856	0.03508863464864491
0.31376594998045737	0.0	0.0	0.3728249766516251	0.31340907336791757
0.293451334631108	0.0	0.6304881190194125	0.0	0.07606054634947962
0.02300102936131183	0.2244392162486051	0.005974236410449819	0.3056475795134119	0.44093793846622126
0.12890220395543567	0.17630207005389076	0.3930109370093738	0.17706166140427249	0.12472312757702732
0.12034733573305594	0.20773540288980602	0.06804803802376813	0.40703338158780406	0.19683584176556568
0.3186170090527758	0.4002495451698416	0.033948654807244454	0.2231358730156381	0.024048917954500076
0.0	0.2555604512799915	0.33660956225797445	0.21614019679951557	0.19168978966251843
0.032620252371799406	0.4898564720095888	0.16429040319685195	0.0	0.3132328724217598
0.021234464636182716	0.387174382162602	0.21866894039331547	0.2804865309885694	0.09243568181933047
0.1792563997433256	0.3888624802539494	0.35273768249223053	0.0	0.07914343751049446
0.6275508572026732	0.11119633607534166	0.0	0.26125280672198514	0.0
0.23318666939778174	0.0	0.42918414210726424	0.280755288752507	0.05687389974244706
0.005300970692460222	0.30458278717255177	0.39777153047139346	0.0	0.29234471166359455
0.03891550696446587	0.0	0.3453203346562819	0.11631039308726371	0.4994537652919886
0.007926956021081831	0.37862871388485125	0.0	0.22807024714275773	0.3853740829513092
0.5467848644265065	0.11702479326527603	0.0	0.3361903423082175	0.0
0.0	0.0	0.43223108542327365	0.5677689145767264	0.0
0.0	0.11847814486210662	0.4697624647256553	0.03440723422015821	0.37735215619207985
0.08942679602589555	0.09478100321739795	0.28877153358660035	0.27562064687291304	0.2514000202971932
0.13411675904549553	0.22875955837357742	0.0	0.24382190896528871	0.3933017736156383
0.2599718329687745	0.0	0.0	0.3635879168535144	0.3764402501777112
0.0	0.2563664734289159	0.48783587552784724	0.2557976510432369	0.0
0.0	0.46100388858444963	0.29866730372807593	0.0	0.24032880768747447
0.0	0.382954411072428	0.40870557973320326	0.00961888337400777	0.1987211258203609
0.4602876954885048	0.06464091894482762	0.09278206022391819	0.14941726216649545	0.2328720631762539
0.3309258640914216	0.38779807126282767	0.1391406877188502	0.0	0.14213537692690062
0.0	0.16359803442746046	0.5262883465742147	0.0	0.3101136189983249
0.17588633911436227	0.3559284589622019	0.0	0.29457969601906137	0.17360550590437443
0.0	0.0	0.35353228906320333	0.2975262885235042	0.34894142241329246
0.0	0.3096638534662891	0.25025603156552434	0.14926203173564853	0.290818083232538
0.029365448502773953	0.11755168115434704	0.3662631609384493	0.2614896641872255	0.22533004521720426
0.42607978680083364	0.0	0.3790662611998814	0.1948539519992849	0.0
0.3919738531192481	0.0	0.2407198667772118	0.0	0.3673062801035402
0.49331443659427654	0.0	0.16803610574485758	0.2572188831337589	0.08143057452710706
0.1451866171878874	0.4604941998139919	0.0	0.11497471158043254	0.279344471417688
0.0	0.14684214429200962	0.0	0.5854740855505227	0.2676837701574677
0.41852162040983765	0.027768526052355975	0.08778657894185177	0.2992826881372145	0.1666405864587402
