"SBS3"	"SBS5"	"SBS40c"	"SBS92"	"SBS94"
0.569320868636632	0.116565345386755	0.166207912993305	0	0.147905872983307
0.0844006486281801	0.211429219022142	0.182455027385545	0.208303352360948	0.313411752603185
0.0849153446237486	0	0.405885080458373	0	0.509199574917878
0.395062816039511	0.0282557816785739	0.0868831110612774	0.290115993169933	0.199682298050705
0.031841186375325	0.633212477338352	0.148108347138377	0	0.186837989147947
0.264491917223689	0.236590265137911	0.178134517363464	0.320783300274936	0
0.379065653093602	0	0.219456360971745	0.261920518694055	0.139557467240598
0	0.0925377368921093	0.776981480155534	0	0.130480782952357
0	0.321365415868237	0	0.600379009346679	0.0782555747850837
0.159346594898335	0.547222325883355	0	0.0380799231326412	0.255351156085669
0.322014340697527	0.178146361788927	0.0563109478789692	0.398172394503883	0.0453559551306943
0.319242555180066	0	0.153038425982841	0.15371782395828	0.374001194878813
0	0.282094950146523	0.253097265550573	0	0.464807784302905
0.0660543001820967	0	0.0930753675894555	0.443065176348032	0.397805155880416
0.329091319101919	0.16133276703112	0.471195673886604	0.0383802399803582	0
0	0	0.672335746369057	0.327664253630943	0
0.186746890670324	0	0.577398874864621	0.17665336580174	0.0592008686633146
0	0.567145051332178	0.256668304243421	0	0.176186644424401
0	0.169655394120161	0.205064486971135	0.312527139815834	0.31275297909287
0.233638987403805	0.149784383662443	0	0.13626886655287	0.480307762380881
0.268200084255504	0.229394663505751	0.142201907453509	0.360203344785236	0
0.38077950182682	0.172453833531201	0	0.329985618932939	0.11678104570904
0	0.436397599062251	0.293709021890156	0.173714458619092	0.0961789204285012
0.345779676081082	0	0.305078693794987	0.0255349373955396	0.323606692728392
0.360466965041625	0	0	0.223540260538215	0.415992774420161
0.190431672694465	0	0.765980045071293	0.043588282234242	0
0	0	0.750951782322368	0.224475627750381	0.0245725899272509
0.24689564315561	0.134812799618619	0.247848101295996	0.181223900850828	0.189219555078946
0	0.537516546771752	0.118876437081901	0.160044940544913	0.183562075601434
0.0644121813547884	0.610334455914916	0	0.0338641642492342	0.291389198481062
0.0919383036420548	0.429946537172414	0.314739219659199	0.139241996649922	0.0241339428764099
0.270566619880318	0	0	0.338813663604004	0.390619716515678
0.350477059900834	0	0.480726218073474	0.0788272860117385	0.0899694360139526
0	0.403411795777677	0	0.228856749768396	0.367731454453927
0.115585769440395	0.17442297812742	0.390819798053415	0.195502782468761	0.123668671910008
0.0178089568642002	0.353971018326589	0.173156922272234	0.283522261968338	0.171540840568638
0.330626124977752	0.26131853355761	0	0.408055341464638	0
0.076657601356793	0.366401360632495	0.287101614470246	0.0666578240235462	0.20318159951692
0.0502344744529638	0.346661747968163	0.220301919166194	0.0492760694077645	0.333525789004914
0	0.540915199521199	0	0.454945049754505	0.00413975072429541
0.274063457921347	0.298098321759039	0.347958455335558	0	0.0798797649840557
0.643664897478807	0.309616345551904	0.0467187569692884	0	0
0.286580854556409	0	0.399337978612162	0.247067288221535	0.0670138786098948
0	0.138209804691012	0.341606656799678	0.0565051853610532	0.463678353148257
0	0	0.366052253804772	0.0485551215243173	0.585392624670911
0.04669590441585	0	0	0.48829490580027	0.46500918978388
0.446732168990984	0.037669565352257	0	0.515598265656759	0
0	0.061990693567061	0.567576366658491	0.338642710734324	0.0317902290401243
0.0387658816233246	0	0.521212697807228	0.139823507893094	0.300197912676353
0.101614208348595	0	0.33688274478378	0.273388101869221	0.288114944998404
0.0732461943445331	0.310103497567898	0	0.163874661809442	0.452775646278127
0.238659281515887	0	0	0.369842445400247	0.391498273083866
0	0.138867019550434	0.64127467811948	0.132928857361472	0.0869294449686147
0	0.283260511101611	0.440333657937026	0	0.276405830961362
0	0.377664671115861	0.432402726165192	0	0.189932602718947
0.506404975887673	0.0746576147542997	0.0611483437153166	0.116555438036597	0.241233627606114
0.271086889109297	0.367875948428927	0.162855902340206	0.0171403291874108	0.18104093093416
0	0.10059286086217	0.394629100870586	0.136817867167413	0.36796017109983
0.248391882782973	0.329193166909186	0	0.239464194406375	0.182950755901466
0.169489720816076	0	0.417655482612536	0.140740553856199	0.272114242715188
0.0665783042503878	0.0569636888284045	0.451973301353916	0.127562140297096	0.296922565270196
0.0719442219428218	0	0.602781540989592	0.206058445464033	0.119215791603553
0.42035682064235	0	0.427089213311254	0.152553966046396	0
0.351524598337307	0	0.271377291690294	0	0.377098109972398
0.406789031032965	0	0.136902571558062	0.275944196242573	0.1803642011664
0	0.580208114230853	0	0.142547356543943	0.277244529225204
0.148324597548362	0	0	0.646412345099621	0.205263057352017
0.476286888371928	0.0990518978918962	0	0.246656930273661	0.178004283462515
0.0467689776203333	0	0.504345794732663	0.187421783605166	0.261463444041838
0.115857693614531	0.36645569645121	0.121258288545418	0.0680326501634524	0.328395671225388
0	0	0.0673345323061567	0.368305395747494	0.564360071946349
0	0.589067955087948	0.410932044912052	0	0
0.130877240296709	0	0.295064512372145	0.206101259801247	0.367956987529899
0.434811827313276	0.0964971929330368	0.156723353167788	0.181309554338936	0.130658072246963
0.0247617002485664	0.6092287480606	0	0.19665621421736	0.169353337473474
0.276946285326723	0.0560933000668181	0	0.457755254612991	0.209205159993469
0.781712194543254	0	0.0168218772406002	0.201465928216146	0
0.305820822746647	0.554702718413926	0.082329247025318	0	0.0571472118141082
0.184087656123568	0.496968612954986	0	0.209064789770072	0.109878941151374
0.0781501008552757	0	0.143817045336172	0.480022915396006	0.298009938412547
0.356820166313159	0	0	0.239614618522033	0.403565215164808
0.134772976893628	0.509061042526149	0	0.104494214396742	0.251671766183482
0.225960315585606	0	0.460763349868168	0.106208097762658	0.207068236783568
0.189160251243333	0.169838023810501	0.0667317520172985	0.403236598765851	0.171033374163016
0.282939023607014	0.0464782946954066	0	0.286153393059868	0.384429288637712
0.189934531769377	0.104093508440987	0.147537395153019	0.332744242276426	0.225690322360191
0.182667865318256	0.429413211195207	0	0	0.387918923486537
0	0	0.638988063071349	0.0653643959771323	0.295647540951519
0.379057434960875	0.321190352177914	0	0.0667586098810249	0.232993602980186
0.214408997742286	0.521984895400743	0	0.222133878308004	0.0414722285489669
0	0.559446481219427	0	0.198802318135079	0.241751200645493
0.172188828385281	0.100204782370378	0.301823725480704	0.243379734147697	0.18240292961594
0	0.08035544519881	0.861146280162679	0	0.0584982746385111
0.323874247456307	0.152257139942198	0	0.332694386801376	0.191174225800119
0.248305161187273	0	0	0.595758005642586	0.155936833170142
0.0580100979440727	0.552850142673718	0	0.272626729825531	0.116513029556678
0.0326781691894484	0.597761595047287	0.0805945394132525	0	0.288965696350012
0.303240328023085	0.178602050488595	0	0.51815762148832	0
0	0.197813594226964	0.108701897457571	0.174442716197767	0.519041792117698
0.129882794149616	0.433293756657	0	0.184854812678738	0.251968636514646
