"SBS3"	"SBS5"	"SBS40c"	"SBS92"	"SBS94"
0.285642340419787	0.0191326477705403	0.163922917956706	0.383919143994477	0.14738294985849
0.187680874501987	0.357344687557859	0.0629133143252926	0.183320575182575	0.208740548432286
0.209035820920067	0.250689659950743	0.236751443819791	0.130386849886615	0.173136225422783
0.193181167676222	0.252840268726623	0.0509878738417322	0.292560555903879	0.210430133851544
0.0712881281200439	0.414823909948879	0.163746305677274	0.0406922731573057	0.309449383096497
0.11271824252258	0.358514634917414	0.116396144389658	0.207800590164593	0.204570388005755
0.168436944258574	0.19599140480995	0.182291715779509	0.287265295078165	0.166014640073803
0.253586457538355	0.136542559938472	0.187965952923981	0.260619643757023	0.16128538584217
0.256490957840408	0.172898157638009	0.122089824594171	0.22011106262948	0.228409997297932
0.138684270996683	0.0826060183314305	0.399229522339592	0.154764098383046	0.224716089949249
0.184067269943168	0.252036819096862	0.286053042146751	0.0723712305769549	0.205471638236264
0.195176310931118	0.33986939148714	0.0930907769418464	0.205128858552419	0.166734662087477
0.295508018256502	0.15964086657176	0.25034039811373	0.192668199211985	0.101842517846024
0.327340529826523	0.305282862522785	0.0759653162636549	0.184733135445426	0.106678155941611
0.116547411865167	0.233061110460022	0.124571234538175	0.305192317142077	0.220627925994559
0.314857943498015	0.0971076401569242	0.038688835574191	0.296124957590053	0.253220623180817
0.292639318540495	0.184269328039239	0.108631144271728	0.239918747341597	0.174541461806942
0.215294759778833	0.240793903839465	0.0530467272046487	0.307673799126494	0.18319081005056
0.223847388383966	0.24661514990551	0.145253608412034	0.139184305687264	0.245099547611226
0.289519539569827	0.0984353533969228	0.251390330858825	0.188264183692537	0.172390592481888
0.207413383959327	0.138571832615476	0.24583571542051	0.227014757076696	0.181164310927991
0.273473351615489	0.105782359976844	0.230027877731046	0.212217184840587	0.178499225836035
0.170765829569668	0.29018613471256	0.135594651565933	0.222498700377959	0.180954683773881
0.266979909296026	0.227258936198272	0.245857960640151	0.117214916369815	0.142688277495736
0.120434153819666	0.320150700135704	0.114070293836793	0.210138250117494	0.235206602090342
0.286703452184386	0.125426427818933	0.161187106575096	0.208487339691855	0.218195673729729
0.205536551316407	0.356137482056842	0.0375503217360947	0.149673460595981	0.251102184294675
0.201412464938424	0.102545864166743	0.238795154088859	0.167911581424149	0.289334935381825
0.149133856415257	0.308992380113831	0.0848261487152035	0.278304578911167	0.178743035844541
0.273955715198391	0.235605833515634	0	0.352691543660028	0.137746907625948
0.275912143603911	0.0943031190973744	0.162233651661925	0.29512774959086	0.17242333604593
0.202695513889648	0.126718243271694	0.237476893299443	0.250824307478095	0.18228504206112
0.278225052293375	0.15499308313547	0.231861994515476	0.237750238824187	0.0971696312314918
0.265260507060858	0.2457186893757	0	0.233549792836665	0.255471010726777
0.189146337984068	0.251380665621996	0.179129735108904	0.143644229651948	0.236699031633084
0.234251005455396	0.0461649915054764	0.266618496352807	0.200872077955812	0.252093428730508
0.183622100333163	0.220942168834377	0.201476292340357	0.152621557274891	0.241337881217212
0.164315898592405	0.20988310235933	0.21025213573705	0.24762004926414	0.167928814047075
0.0636187094792926	0.288083980183542	0.136222846143137	0.287766823037234	0.224307641156794
0.0951701871278051	0.329035755980471	0.26669309746238	0.0807740756337809	0.228326883795563
0.237865457291652	0.189835431933409	0.206379530621728	0.126804162870657	0.239115417282554
0.185929477463548	0.215457249095593	0.223531688000025	0.154371859500282	0.220709725940551
0.240887707591753	0.0176256739888514	0.311415990587683	0.253801908818027	0.176268719013686
0.127307849017038	0.425543770759841	0.237019911489422	0	0.210128468733699
0.0603904408972548	0.348736770229952	0.207604919805964	0.079062032430899	0.30420583663593
0.156685955136231	0	0.160767626664164	0.42495724274177	0.257589175457834
0.195011587403288	0.115425983564568	0.336249571809939	0.178155599011979	0.175157258210225
0.236298710079154	0.242030542800307	0.109654371743466	0.146476236392147	0.265540138984927
0.230177620789063	0.142199214983703	0.14767363784526	0.359098929039512	0.120850597342462
0.0465330197410798	0.229990099515768	0.353791783831122	0.160708449282923	0.208976647629107
0.239710296939802	0.175098993498578	0.136851353627439	0.254393272913761	0.193946083020421
0.22683623004006	0.15510299436991	0.244943088724587	0.146585093505632	0.226532593359811
0.174762986757593	0.137221072115365	0.229528438769923	0.290779474648386	0.167708027708733
0.16542150379983	0.246670306189777	0.153768086157857	0.269182515916007	0.164957587936529
0.224436740352205	0.161494918069353	0.202392809772937	0.206397581776883	0.205277950028623
0.244030797797647	0.305787189574068	0.18245657123005	0.0651596352012606	0.202565806196974
0.207106761362434	0.23739370450002	0	0.284817571584386	0.27068196255316
0.0247686825940847	0.297850288272403	0.187966158631388	0.200540259604605	0.288874610897518
0.223836632872204	0.0917333814146795	0.208100527918646	0.328985620281066	0.147343837513404
0.280588437902047	0.140195822444596	0.294481458057409	0.183431529816879	0.101302751779069
0.184190849981995	0.444291157161303	0.0994159773075166	0.0325470808784817	0.239554934670704
0.31156028120024	0.0500976148930932	0.128685626367387	0.327723588010983	0.181932889528297
0.207100295083708	0.148039080314741	0.299257004510077	0.162742934667769	0.182860685423705
0.264629989373811	0.175208161240181	0.317136270874187	0.100488684140006	0.142536894371815
0.153377957192666	0.0816532658730833	0.211964905043495	0.375837823018936	0.177166048871819
0.21554972477751	0.140665300216626	0.142898085381376	0.313759578373662	0.187127311250826
0.247423620968234	0	0.350686645067141	0.300096912963655	0.10179282100097
0.27846848329439	0.237002155471489	0.164316577834794	0.170316035585929	0.149896747813398
